# Scalar ASCII output created by CarpetIOScalar
# created on air-di-federico.homenet.telecomitalia.it by federicofantoccoli on Jun 12 2024 at 10:55:07+0200
# parameter filename: "TOV_110_HLLE.par"
# Build ID: build-sim-macbook-air-di-federico.local-federicofantoccoli-2024.06.03-11.02.01-7801
# Simulation ID: run-TOV_110_HLLE-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-08.55.04-7683
# Run ID: run-TOV_110_HLLE-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-08.55.04-7683
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
153600 75 521.58101817997 507.527312381457 520.448461055756 517.656875133514 498.321682214737 0 22.1929581165314 900 297430.996082663 297430.996082663 153967200 153967200 214270.118544049 214270.118544049 110918400 110918400 1128.85839278584 2273532.46315016 20902.726208959 2252629.7369412 25060 50637975 462711 50175264 0 0 0 0 518.243732213974 1718183024.74458 191966
154112 75.25 521.737638234528 507.569730161629 522.018070936203 519.226485013962 499.811459779739 0 22.2099671363831 903 297520.308494753 297520.308494753 154480424 154480424 214334.45945464 214334.45945464 111288128 111288128 1129.48345982541 2280367.70866142 20893.5526781155 2259474.1559833 25086 50639452 464188 50175264 0 0 0 0 519.806280136108 1718183026.31419 192605
154624 75.5 522.056937194698 507.608341570895 523.424453020096 520.632867097855 501.172069311142 0 22.2831845283508 906 297702.388372013 297702.388372013 154993648 154993648 214465.63030569 214465.63030569 111657856 111657856 1129.94636120186 2276134.66774887 20919.9160902787 2255214.75165859 25184 50658560 465728 50192832 0 0 0 0 521.206002235413 1718183027.72058 193244
155136 75.75 522.484133348942 507.644791726067 524.721310853958 521.929724931717 502.4249522686 0 22.2997343540192 909 297945.996504308 297945.996504308 155506872 155506872 214641.126283153 214641.126283153 112027584 112027584 1130.49850286105 2272114.11253805 20946.873374503 2251167.23916354 25210 50660081 467249 50192832 0 0 0 0 522.496219873428 1718183029.01743 193883
155648 76 522.68616225137 507.688152984769 526.241448879242 523.449862957001 503.855110883713 0 22.4495508670807 912 298061.203261441 298061.203261441 156020096 156020096 214724.121552083 214724.121552083 112397312 112397312 1130.60027973556 2276944.76024528 20931.6503705779 2256013.1098747 25392 51304480 468784 50835696 0 0 0 0 524.009526491165 1718183030.53757 194522
156160 76.25 522.524667935182 507.741211895857 528.12563586235 525.334049940109 505.66132569313 0 22.4690992832184 915 297969.111307073 297969.111307073 156533320 156533320 214657.778251488 214657.778251488 112767040 112767040 1131.30560469298 2283878.09879414 20924.3015458383 2262953.7972483 25418 51305960 470264 50835696 0 0 0 0 525.88690829277 1718183032.42176 195161
156672 76.5 522.014379307557 507.801554556309 530.363260030746 527.571674108505 507.842279911041 0 22.5522792339325 918 297678.119784157 297678.119784157 157046544 157046544 214448.14714736 214448.14714736 113136768 113136768 1131.21186842615 2278582.98028069 20939.8524173189 2257643.12786337 25516 51325058 471794 50853264 0 0 0 0 528.116912126541 1718183034.65938 195800
157184 76.75 522.197397931601 507.843003253311 531.901844024658 529.110258102417 509.336134195328 0 22.5696036815643 921 297782.485951165 297782.485951165 157559768 157559768 214523.33282495 214523.33282495 113506496 113506496 1131.71711384883 2274529.24761476 20965.5713725907 2253563.67624217 25542 51326579 473315 50853264 0 0 0 0 529.647480249405 1718183036.19797 196439
157696 77 522.540200346356 507.880683704874 533.27708697319 530.485501050949 510.628481864929 0 22.7090170383453 924 297977.968647287 297977.968647287 158072992 158072992 214664.159104064 214664.159104064 113876224 113876224 1132.16685431312 2280005.71130823 20956.9197631016 2259048.79154512 25724 51970974 474846 51496128 0 0 0 0 531.016186952591 1718183037.57321 197078
158208 77.25 522.852925472052 507.919800400679 534.68112206459 531.889536142349 511.960462331772 0 22.7245588302612 927 298156.299802743 298156.299802743 158586216 158586216 214792.629365479 214792.629365479 114245952 114245952 1133.15371572646 2287444.36170263 20955.2453845466 2266489.11631809 25750 51972457 476329 51496128 0 0 0 0 532.41302895546 1718183038.97725 197717
158720 77.5 522.913483019365 507.96606606716 536.340651035309 533.549065113068 513.564711093903 0 22.8108704090118 930 298190.832676812 298190.832676812 159099440 159099440 214817.506944204 214817.506944204 114615680 114615680 1133.12557314403 2282339.65903189 20972.2628892087 2261367.39614268 25848 51991569 477873 51513696 0 0 0 0 534.065067768097 1718183040.63677 198356
159232 77.75 522.945676311577 508.013018555339 538.028825044632 535.237239122391 515.204644680023 0 22.8280975818634 933 298209.190865925 298209.190865925 159612664 159612664 214830.732234808 214830.732234808 114985408 114985408 1133.44705425278 2277973.58632077 20994.5764686921 2256979.00985208 25874 51993094 479398 51513696 0 0 0 0 535.746106147766 1718183042.32495 198995
159744 78 522.860431816842 508.06285207497 539.837388038635 537.045802116394 516.92343711853 0 22.9773304462433 936 298160.580287519 298160.580287519 160125888 160125888 214795.713038641 214795.713038641 115355136 115355136 1133.54524021478 2282691.10736842 20980.057157153 2261711.05021126 26056 52637498 480938 52156560 0 0 0 0 537.547531843185 1718183044.13351 199634
160256 78.25 523.053693549108 508.104700544763 541.359621047974 538.568035125732 518.369028091431 0 22.9945120811462 939 298270.787575608 298270.787575608 160639112 160639112 214875.106676138 214875.106676138 115724864 115724864 1134.2900137153 2289578.3984127 20974.0131936339 2268604.38521907 26082 52638977 482417 52156560 0 0 0 0 539.062486410141 1718183045.65574 200273
160768 78.5 523.193158147512 508.148440828278 542.936264038086 540.144678115845 519.896476507187 0 23.0761711597443 942 298350.317107887 298350.317107887 161152336 161152336 214932.399972848 214932.399972848 116094592 116094592 1134.55907373031 2285131.79339834 20996.3307756737 2264135.46262266 26180 52658088 483960 52174128 0 0 0 0 540.631890296936 1718183047.23239 200912
161280 78.75 523.32382177612 508.192510117587 544.521177053452 541.72959113121 521.431739807129 0 23.0933644771576 945 298424.82789692 298424.82789692 161665560 161665560 214986.077752935 214986.077752935 116464320 116464320 1134.80461738725 2280670.74299903 21017.2294293265 2259653.5135697 26206 52659616 485488 52174128 0 0 0 0 542.210088014603 1718183048.8173 201551
161792 79 523.24652392776 508.241983182075 546.321235895157 543.529649972916 523.142839431763 0 23.2390217781067 948 298380.748884778 298380.748884778 162178784 162178784 214954.323109736 214954.323109736 116834048 116834048 1134.93614804395 2285403.26694554 21002.9628567632 2264400.30408878 26388 53304008 487016 52816992 0 0 0 0 544.002939224243 1718183050.61736 202190
162304 79.25 523.467422385743 508.283174988309 547.81117606163 545.019590139389 524.558794021606 0 23.2563540935516 951 298506.715985001 298506.715985001 162692008 162692008 215045.070159818 215045.070159818 117203776 117203776 1135.79761224209 2292465.17230995 20999.3109161688 2271465.86139378 26414 53305490 488498 52816992 0 0 0 0 545.485637187958 1718183052.1073 202829
162816 79.5 523.7030075464 508.32440533136 549.284533023834 546.492947101593 525.980240345001 0 23.3346457481384 954 298641.058161104 298641.058161104 163205232 163205232 215141.850637906 215141.850637906 117573504 117573504 1135.92806118695 2287795.80375017 21018.9172763397 2266776.88647383 26512 53324598 490038 52834560 0 0 0 0 546.952437877655 1718183053.58066 203468
163328 79.75 523.941806500698 508.365797204969 550.753203868866 547.961617946625 527.405111074448 0 23.3514628410339 957 298777.23299946 298777.23299946 163718456 163718456 215239.951370989 215239.951370989 117943232 117943232 1136.45256739528 2283951.39035717 21044.5026206793 2262906.88773649 26538 53326123 491563 52834560 0 0 0 0 548.414021968842 1718183055.04933 204107
163840 80 523.990474387879 508.413049641993 552.419898033142 549.628312110901 528.991980075836 0 23.4896841049194 960 298804.98580805 298804.98580805 164231680 164231680 215259.944571646 215259.944571646 118312960 118312960 1137.01951870175 2289511.90190049 21038.8734030158 2268473.02849747 26720 53970522 493098 53477424 0 0 0 0 550.017531394958 1718183056.71602 204746
164352 80.25 523.674311349338 508.469796097357 554.470355987549 551.678770065308 530.969204187393 0 23.5060458183289 963 298624.694186614 298624.694186614 164744904 164744904 215130.061985076 215130.061985076 118682688 118682688 1137.90167509249 2296559.05629453 21035.5221822245 2275523.53411231 26746 53971997 494573 53477424 0 0 0 0 552.11633849144 1718183058.76648 205385
164864 80.5 523.546388546515 508.520033895728 556.324198007584 553.532612085342 532.752602815628 0 23.6088106632233 966 298551.746350441 298551.746350441 165258128 165258128 215077.510160584 215077.510160584 119052416 119052416 1137.13135584254 2290128.07832466 21038.3724971334 2269089.70582753 26844 53991109 496117 53494992 0 0 0 0 553.962809085846 1718183060.62032 206024
165376 80.75 523.266490030298 508.573413431869 558.340250968933 555.548665046692 534.716183185577 0 23.6289348602295 969 298392.134532566 298392.134532566 165771352 165771352 214962.525362135 214962.525362135 119422144 119422144 1137.23005903871 2285483.57950616 21055.9419555366 2264427.63755062 26870 53992632 497640 53494992 0 0 0 0 555.970821619034 1718183062.63637 206663
165888 81 523.078460213148 508.623353610529 560.260535955429 557.468950033188 536.523646593094 0 23.8117249011993 972 298284.910738258 298284.910738258 166284576 166284576 214885.281041874 214885.281041874 119791872 119791872 1136.20616367682 2287789.44751578 21020.9936265597 2266768.45388922 27052 54637030 499174 54137856 0 0 0 0 557.883728265762 1718183064.55666 207302
166400 81.25 522.884750061566 508.672066282454 562.188278913498 559.396692991257 538.362541913986 0 23.8310470581055 975 298174.447739553 298174.447739553 166797800 166797800 214805.703189736 214805.703189736 120161600 120161600 1136.33420869855 2293247.08826928 21004.4289505192 2272242.65931877 27078 54638516 500660 54137856 0 0 0 0 559.804102659225 1718183066.4844 207941
166912 81.5 522.800393441997 508.717567906221 564.000038862228 561.208452939987 540.102046251297 0 23.9291527271271 978 298126.343470973 298126.343470973 167311024 167311024 214771.048740581 214771.048740581 120531328 120531328 1135.49286091868 2286739.80654772 21005.7391921018 2265734.06735561 27176 54657629 502205 54155424 0 0 0 0 561.608186483383 1718183068.29616 208580
167424 81.75 522.895300215983 508.757992013962 565.619364023209 562.827778100967 541.676985263824 0 23.9463908672333 981 298180.463953386 298180.463953386 167824248 167824248 214810.03728695 214810.03728695 120901056 120901056 1135.97735101153 2282936.73528895 21030.1576572733 2261906.57763168 27202 54659148 503724 54155424 0 0 0 0 563.22040271759 1718183069.91549 209219
167936 82 522.85605079499 508.801951689639 567.382929086685 564.591343164444 543.327155351639 0 24.1165189743042 984 298158.082014675 298158.082014675 168337472 168337472 214793.913275922 214793.913275922 121270784 121270784 1134.94582634124 2285169.3570726 20995.0844052128 2264174.27266739 27384 55303545 505257 54798288 0 0 0 0 564.976775407791 1718183071.67905 209858
168448 82.25 522.970923735822 508.84156148125 568.979851007462 566.18826508522 544.851747274399 0 24.1319789886475 987 298223.588181548 298223.588181548 168850696 168850696 214841.104101109 214841.104101109 121640512 121640512 1135.85386996018 2292132.59408429 20993.1541079173 2271139.43997637 27410 55305030 506742 54798288 0 0 0 0 566.566193580627 1718183073.27597 210497
168960 82.5 522.752962547159 508.889416808264 570.937577009201 568.14599108696 546.752676486969 0 24.2182738780975 990 298099.296055892 298099.296055892 169363920 169363920 214751.563707373 214751.563707373 122010240 122010240 1135.74996823948 2287171.03670331 21007.9838671633 2266163.05283615 27508 55324145 508289 54815856 0 0 0 0 568.516133546829 1718183075.2337 211136
169472 82.75 522.682007553094 508.932628860404 572.736592054367 569.945006132126 548.504972457886 0 24.2364468574524 993 298058.834049366 298058.834049366 169877144 169877144 214722.4147651 214722.4147651 122379968 122379968 1136.11885868321 2283192.57735599 21030.2905247819 2262162.2868312 27534 55325671 509815 54815856 0 0 0 0 570.306960821152 1718183077.03272 211775
169984 83 522.411384619031 508.980135382592 574.754618883133 571.963032960892 550.427089452744 0 24.3931479454041 996 297904.511621909 297904.511621909 170390368 170390368 214611.24045825 214611.24045825 122749696 122749696 1135.91477009911 2287040.20929056 21010.8470513859 2266029.36223917 27716 55970064 511344 55458720 0 0 0 0 572.3175303936 1718183079.05074 212414
170496 83.25 521.930187127996 509.031195067897 577.006313085556 574.214727163315 552.599811315536 0 24.4112977981567 999 297630.10928731 297630.10928731 170903592 170903592 214413.560251622 214413.560251622 123119424 123119424 1136.50043998001 2293295.84089573 21002.9689969612 2272292.87189877 27742 55971546 512826 55458720 0 0 0 0 574.560408353806 1718183081.30244 213053
171008 83.5 521.658346911462 509.075292001785 579.030807971954 576.239222049713 554.551872253418 0 24.5110569000244 1002 297475.092705876 297475.092705876 171416816 171416816 214301.885874312 214301.885874312 123489152 123489152 1135.67028892309 2286926.14105803 21004.0994392849 2265922.04161875 27840 55990657 514369 55476288 0 0 0 0 576.577092885971 1718183083.32693 213692
171520 83.75 521.6482888037 509.112766720794 580.76721906662 577.975633144379 556.242688179016 0 24.5293855667114 1005 297469.3570811 297469.3570811 171930040 171930040 214297.753914238 214297.753914238 123858880 123858880 1136.08697053949 2283100.55171338 21027.1911973924 2262073.36051599 27866 55992185 515897 55476288 0 0 0 0 578.305974721909 1718183085.06334 214331
172032 84 521.520343791012 509.152681445055 582.634737968445 579.843152046204 557.988245010376 0 24.723593711853 1008 297396.396579776 297396.396579776 172443264 172443264 214245.192965737 214245.192965737 124228608 124228608 1134.6847621517 2284485.42743144 20985.7849098433 2263499.6425216 28048 56636583 517431 56119152 0 0 0 0 580.165426015854 1718183086.93086 214970
172544 84.25 521.261197519651 509.19440153883 584.649590015411 581.85800409317 559.912783384323 0 24.7415318489075 1011 297248.618706473 297248.618706473 172956488 172956488 214138.73337394 214138.73337394 124598336 124598336 1134.74630814807 2289618.45579614 20968.6321979864 2268649.82359815 28074 56638064 518912 56119152 0 0 0 0 582.171973228455 1718183088.94571 215609
173056 84.5 521.273184323031 509.229648326537 586.362751960754 583.571166038513 561.570254802704 0 24.8219504356384 1014 297255.454167781 297255.454167781 173469712 173469712 214143.657659317 214143.657659317 124968064 124968064 1134.69812341453 2284886.25566326 20983.9289960781 2263902.32666718 28172 56657176 520456 56136720 0 0 0 0 583.878175973892 1718183090.65887 216248
173568 84.75 520.798317982491 509.274504299243 588.622971057892 585.831385135651 563.787592887878 0 24.8417322635651 1017 296984.662164718 296984.662164718 173982936 173982936 213948.57834559 213948.57834559 125337792 125337792 1135.23538103566 2281362.08001899 21009.1425396531 2260352.93747933 28198 56658706 521986 56136720 0 0 0 0 586.13014292717 1718183092.91909 216887
174080 85 520.526539565 509.313260048919 590.657865047455 587.866279125214 565.712089538574 0 25.0113482475281 1020 296829.68082412 296829.68082412 174496160 174496160 213836.929355876 213836.929355876 125707520 125707520 1134.38044810136 2283796.54822591 20978.1411611638 2262818.40706475 28380 57303103 523519 56779584 0 0 0 0 588.157548427582 1718183094.95399 217526
174592 85.25 520.307634095847 509.350119315839 592.634939908981 589.84335398674 567.610509634018 0 25.0292751789093 1023 296704.850223563 296704.850223563 175009384 175009384 213747.001043322 213747.001043322 126077248 126077248 1134.97089395941 2289936.72864282 20970.6272723832 2268966.10137044 28406 57304579 524995 56779584 0 0 0 0 590.127023696899 1718183096.93106 218165
175104 85.5 520.088289386535 509.385700533658 594.61417889595 591.822592973709 569.532833576202 0 25.1154670715332 1026 296579.769146795 296579.769146795 175522608 175522608 213656.892287005 213656.892287005 126446976 126446976 1134.86735408841 2285146.6007636 20984.7993913466 2264161.80137225 28504 57323691 526539 56797152 0 0 0 0 592.098940610886 1718183098.9103 218804
175616 85.75 520.118237405834 509.416188063492 596.310477972031 593.518892049789 571.181646347046 0 25.1335642337799 1029 296596.846971524 296596.846971524 176035832 176035832 213669.195199538 213669.195199538 126816704 126816704 1135.19006477156 2281243.98521592 21005.5130249344 2260238.47219098 28530 57325213 528061 56797152 0 0 0 0 593.787863492966 1718183100.6066 219443
176128 86 519.961923514216 509.449928199842 598.219800949097 595.428215026855 572.988533973694 0 25.29634141922 1032 296507.709148511 296507.709148511 176549056 176549056 213604.980063405 213604.980063405 127186432 127186432 1134.70322468985 2284371.49256869 20981.7049820007 2263389.78758669 28712 57969616 529600 57440016 0 0 0 0 595.689925670624 1718183102.51592 220082
176640 86.25 519.946152395798 509.480395309423 599.968810081482 597.177224159241 574.658802747726 0 25.3138933181763 1035 296498.715685757 296498.715685757 177062280 177062280 213598.501147771 213598.501147771 127556160 127556160 1135.28216808053 2290433.27548488 20974.5889441917 2269458.68654069 28738 57971100 531084 57440016 0 0 0 0 597.431710004807 1718183104.26493 220721
177152 86.5 519.949934678562 509.510366382133 601.695401906967 598.903815984726 576.32395362854 0 25.4073157310486 1038 296500.872528301 296500.872528301 177575504 177575504 213600.054943151 213600.054943151 127925888 127925888 1134.97659589597 2285288.30375443 20984.9273938652 2264303.37636057 28836 57990214 532630 57457584 0 0 0 0 599.150785446167 1718183105.99152 221360
177664 86.75 519.681626018106 509.544969368574 603.736442089081 600.94485616684 578.314616680145 0 25.4257705211639 1041 296347.869812796 296347.869812796 178088728 178088728 213489.831360469 213489.831360469 128295616 128295616 1135.16632011235 2281170.80764847 21003.2911252834 2260167.51652319 28862 57991742 534158 57457584 0 0 0 0 601.183661699295 1718183108.03257 221999
178176 87 519.681285904802 509.57403262868 605.46866607666 602.677080154419 579.953485965729 0 25.579375743866 1044 296347.675863562 296347.675863562 178601952 178601952 213489.691638901 213489.691638901 128665344 128665344 1135.08898914619 2285075.61955328 20987.1926308912 2264088.42692239 29044 58636144 535696 58100448 0 0 0 0 602.908714532852 1718183109.76479 222638
178688 87.25 519.667739558426 509.603150979851 607.216252088547 604.424666166306 581.623109817505 0 25.5970222949982 1047 296339.951074593 296339.951074593 179115176 179115176 213484.126679397 213484.126679397 129035072 129035072 1135.69485498026 2291137.46092628 20980.5812163815 2270156.8797099 29070 58637623 537175 58100448 0 0 0 0 604.649017810822 1718183111.51238 223277
179200 87.5 519.445167560574 509.635890413866 609.207854032516 606.416268110275 583.554822206497 0 25.686763048172 1050 296213.02964012 296213.02964012 179628400 179628400 213392.692124262 213392.692124262 129404800 129404800 1135.46033067546 2286185.75760371 20991.9826885259 2265193.77491518 29168 58656737 538721 58118016 0 0 0 0 606.632259845734 1718183113.50398 223916
179712 87.75 519.258130873004 509.667048209203 611.15952706337 608.367941141129 585.45914721489 0 25.7052478790283 1053 296106.372176852 296106.372176852 180141624 180141624 213315.85579046 213315.85579046 129774528 129774528 1135.78087841866 2282380.5463509 21012.568809637 2261367.97754126 29194 58658259 540243 58118016 0 0 0 0 608.575569152832 1718183115.45565 224555
180224 88 519.004483570825 509.698638148432 613.190937042236 610.399351119995 587.399633169174 0 25.8540854454041 1056 295961.730084615 295961.730084615 180654848 180654848 213211.655224082 213211.655224082 130144256 130144256 1135.80919150801 2286453.8485622 20998.1628949611 2265455.68566724 29376 59302652 541772 58760880 0 0 0 0 610.544029474258 1718183117.48706 225194
180736 88.25 519.093410833559 509.723875898945 614.820159912109 612.028573989868 588.954619169235 0 25.8703258037567 1059 296012.440757381 296012.440757381 181168072 181168072 213248.187334078 213248.187334078 130513984 130513984 1136.5700911588 2292777.19687101 20994.8056140912 2271782.39125692 29402 59304139 543259 58760880 0 0 0 0 612.220939874649 1718183119.11628 225833
181248 88.5 518.878642917576 509.754081709482 616.807992935181 614.016407012939 590.886630296707 0 25.9532618522644 1062 295889.969591922 295889.969591922 181681296 181681296 213159.958765144 213159.958765144 130883712 130883712 1136.51432646038 2288232.75331844 21009.3507658311 2267223.40255261 29500 59323251 544803 58778448 0 0 0 0 614.201075553894 1718183121.10412 226472
181760 88.75 518.818099156747 509.781131523197 618.614357948303 615.822772026062 592.647766590118 0 25.9713814258575 1065 295855.44457958 295855.44457958 182194520 182194520 213135.086850028 213135.086850028 131253440 131253440 1136.92242438646 2284649.4629069 21031.2933440863 2263618.16956282 29526 59324775 546327 58778448 0 0 0 0 615.999990701675 1718183122.91048 227111
182272 89 518.543120608019 509.8112051081 620.676554918289 617.884968996048 594.61190199852 0 26.1428165435791 1068 295698.6383677 295698.6383677 182707744 182707744 213022.123217958 213022.123217958 131623168 131623168 1136.63512386653 2288046.88800467 21011.597648577 2267035.29035609 29708 59969176 547864 59421312 0 0 0 0 618.054215908051 1718183124.97268 227750
182784 89.25 518.487038560767 509.836925642655 622.479207992554 619.687622070312 596.322468757629 0 26.1606194972992 1071 295666.657642568 295666.657642568 183220968 183220968 212999.084214439 212999.084214439 131992896 131992896 1136.60956486138 2292733.67988957 20993.6336126642 2271740.04627691 29734 59970654 549342 59421312 0 0 0 0 619.84935760498 1718183126.77533 228389
183296 89.5 518.363012030929 509.863620525478 624.363713026047 621.572127103806 598.149538040161 0 26.2497437000275 1074 295595.931651735 295595.931651735 183734192 183734192 212948.133013524 212948.133013524 132362624 132362624 1136.48436451045 2288098.97821675 21006.7644812968 2267092.21373545 29832 59989768 550888 59438880 0 0 0 0 621.726781845093 1718183128.65984 229028
183808 89.75 518.22919795487 509.889753504322 626.260895013809 623.469309091568 599.99783539772 0 26.2676584720612 1077 295519.624323544 295519.624323544 184247416 184247416 212893.16100162 212893.16100162 132732352 132732352 1136.72970462708 2284238.12293558 21025.8061350064 2263212.31680057 29858 59991298 552418 59438880 0 0 0 0 623.616883993149 1718183130.55702 229667
184320 90 518.432667048623 509.910700929346 627.752203941345 624.960618019104 601.382030725479 0 26.4347114562988 1080 295635.652348181 295635.652348181 184760640 184760640 212976.747913948 212976.747913948 133102080 133102080 1136.05624637973 2286813.6855361 20999.2173910646 2265814.46814503 30040 60635700 553956 60081744 0 0 0 0 625.101593971252 1718183132.04833 230306
184832 90.25 518.620073605289 509.932293419142 629.261744976044 626.470159053802 602.815622329712 0 26.4500215053558 1083 295742.52072889 295742.52072889 185273864 185273864 213053.736193262 213053.736193262 133471808 133471808 1136.72618107478 2292848.92953526 20994.3819525095 2271854.54758275 30066 60637181 555437 60081744 0 0 0 0 626.603870153427 1718183133.55787 230945
185344 90.5 518.798295548372 509.954455205697 630.781312942505 627.989727020264 604.277215719223 0 26.5398592948914 1086 295844.151593908 295844.151593908 185787088 185787088 213126.951351676 213126.951351676 133841536 133841536 1136.5789880041 2288218.13808946 21007.0162099661 2267211.12187949 30164 60656296 556984 60099312 0 0 0 0 628.116705656052 1718183135.07744 231584
185856 90.75 518.991015383234 509.976739102896 632.282252073288 629.490666151047 605.728858947754 0 26.5572962760925 1089 295954.049865605 295954.049865605 186300312 186300312 213206.122372903 213206.122372903 134211264 134211264 1136.80386748663 2284363.76146862 21025.4485127603 2263338.31295586 30190 60657825 558513 60099312 0 0 0 0 629.610911607742 1718183136.57838 232223
186368 91 519.088233076413 510.00094938497 633.898166894913 631.106580972672 607.263717889786 0 26.7016866207123 1092 296009.488147121 296009.488147121 186813536 186813536 213246.060265418 213246.060265418 134580992 134580992 1137.24898135379 2289148.04989071 21019.5825673823 2268128.46732333 30372 61302223 560047 60742176 0 0 0 0 631.219219923019 1718183138.19429 232862
186880 91.25 519.258488754574 510.024101640971 635.424479007721 632.63289308548 608.709733486176 0 26.7186725139618 1095 296106.576258419 296106.576258419 187326760 187326760 213316.00281139 213316.00281139 134950720 134950720 1137.72373296565 2294743.6257837 21011.4672268654 2273732.15855684 30398 61303708 561532 60742176 0 0 0 0 632.738250732422 1718183139.7206 233501
187392 91.5 519.275358624674 510.050230378761 637.137110948563 634.345525026321 610.37113237381 0 26.8012506961823 1098 296116.1962831 296116.1962831 187839984 187839984 213322.933103982 213322.933103982 135320448 135320448 1137.86237685805 2290731.86428665 21029.0835594902 2269702.78072716 30496 61322821 563077 60759744 0 0 0 0 634.443838119507 1718183141.43323 234140
187904 91.75 519.473425379201 510.07330167815 638.627768993378 635.836183071136 611.812896490097 0 26.8188152313232 1101 296229.143629795 296229.143629795 188353208 188353208 213404.300687335 213404.300687335 135690176 135690176 1138.09976147626 2286944.53022282 21047.3497470835 2265897.18047574 30522 61324343 564599 60759744 0 0 0 0 635.92721581459 1718183142.92389 234779
188416 92 519.693118659314 510.096460538891 640.090769052505 637.299183130264 613.193599700928 0 26.9590663909912 1104 296354.423478675 296354.423478675 188866432 188866432 213494.552639634 213494.552639634 136059904 136059904 1138.48411331818 2291568.98238381 21040.6899180565 2270528.29246575 30704 61968747 566139 61402608 0 0 0 0 637.383679628372 1718183144.38689 235418
188928 92.25 519.698599529213 510.12364324784 641.815820932388 639.024235010147 614.843486309052 0 26.9763147830963 1107 296357.548938645 296357.548938645 189379656 189379656 213496.804229708 213496.804229708 136429632 136429632 1139.16724039956 2297539.97439965 21036.7032711017 2276503.27112855 30730 61970232 567624 61402608 0 0 0 0 639.101308584213 1718183146.11194 236057
189440 92.5 519.793772508243 510.14940385188 643.43027305603 640.638687133789 616.406813621521 0 27.0583708286285 1110 296411.821224189 296411.821224189 189892880 189892880 213535.902135475 213535.902135475 136799360 136799360 1139.30638949517 2293570.37540688 21054.2251771597 2272516.15022972 30828 61989347 569171 61420176 0 0 0 0 640.708765506744 1718183147.7264 236696
189952 92.75 519.959967453925 510.174007024544 644.956408023834 642.164822101593 617.884848117828 0 27.0754668712616 1113 296506.593707304 296506.593707304 190406104 190406104 213604.17649645 213604.17649645 137169088 137169088 1139.57230788005 2289881.15997879 21073.0006686256 2268808.15931016 30854 61990872 570696 61420176 0 0 0 0 642.227557659149 1718183149.25253 237335
190464 93 519.767892971755 510.20549524028 646.925255060196 644.133669137955 619.69899725914 0 27.3031051158905 1116 296397.063447262 296397.063447262 190919328 190919328 213525.270591845 213525.270591845 137538816 137538816 1136.9171711435 2288351.35754807 21010.1588025739 2267341.1987455 31036 62635272 572232 62063040 0 0 0 0 644.188717365265 1718183151.22138 237974
190976 93.25 519.651033435863 510.234831231215 648.802039861679 646.010453939438 621.477687120438 0 27.3282897472382 1119 296330.424426764 296330.424426764 191432552 191432552 213477.26365575 213477.26365575 137908544 137908544 1136.64174570266 2292333.78712246 20988.4935036139 2271345.29361885 31062 62636753 573713 62063040 0 0 0 0 646.057533502579 1718183153.09816 238613
191488 93.5 519.745263876815 510.26011539981 650.416534900665 647.624948978424 623.041316986084 0 27.4092338085175 1122 296384.159231016 296384.159231016 191945776 191945776 213515.974358497 213515.974358497 138278272 138278272 1136.79460368511 2288446.58681718 21006.0063008194 2267440.58051636 31160 62655864 575256 62080608 0 0 0 0 647.665015220642 1718183154.71266 239252
192000 93.75 519.907109992559 510.284377992951 651.94600892067 649.154422998428 624.523487329483 0 27.4265196323395 1125 296476.45179869 296476.45179869 192459000 192459000 213582.462181476 213582.462181476 138648000 138648000 1137.09455552117 2284880.21393838 21025.3822969113 2263854.83164146 31186 62657394 576786 62080608 0 0 0 0 649.18714761734 1718183156.24213 239891
192512 94 520.053623390994 510.309313190455 653.493715047836 650.702129125595 625.988909482956 0 27.5724306106567 1128 296560.000901355 296560.000901355 192972224 192972224 213642.651187895 213642.651187895 139017728 139017728 1137.47395618559 2289409.56704683 21018.7633806861 2268390.80366614 31368 63301794 578322 62723472 0 0 0 0 650.727856636047 1718183157.78984 240530
193024 94.25 520.214215016106 510.334234853738 655.022897958755 652.231312036514 627.438872337341 0 27.5879378318787 1131 296651.57809714 296651.57809714 193485448 193485448 213708.623654972 213708.623654972 139387456 139387456 1137.97748127203 2294917.49568476 21011.8351815207 2273905.66050324 31394 63303280 579808 62723472 0 0 0 0 652.249783277512 1718183159.31902 241169
