# Scalar ASCII output created by CarpetIOScalar
# created on air-di-federico.homenet.telecomitalia.it by federicofantoccoli on Jun 03 2024 at 19:15:37+0200
# parameter filename: "TOV_100_pressure.par"
# Build ID: build-sim-macbook-air-di-federico.local-federicofantoccoli-2024.06.03-11.02.01-7801
# Simulation ID: run-TOV_100_pressure-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.03-17.15.35-10160
# Run ID: run-TOV_100_pressure-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.03-17.15.35-10160
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
205824 201 0.000350466822313061
206336 201.5 0.00035061234182685
206848 202 0.000350759678553444
207360 202.5 0.000350902783852161
207872 203 0.000351040332479582
208384 203.5 0.000351172009884672
208896 204 0.000351300983131408
209408 204.5 0.000351429648488617
209920 205 0.000351557219288845
210432 205.5 0.000351682630024189
210944 206 0.000351806299446603
211456 206.5 0.000351931710988004
211968 207 0.000352060273910484
212480 207.5 0.000352190529199622
212992 208 0.000352319392999617
213504 208.5 0.000352447776391401
214016 209 0.000352578805524337
214528 209.5 0.000352712478634927
215040 210 0.000352847501629702
215552 210.5 0.000352982555502851
216064 211 0.000353118179966867
216576 211.5 0.000353256144463699
217088 212 0.000353397556713966
217600 212.5 0.000353541982392744
218112 213 0.000353688604661984
218624 213.5 0.000353837984074646
219136 214 0.000353991859614045
219648 214.5 0.00035415104569617
220160 215 0.000354316076449698
220672 215.5 0.00035448726492887
221184 216 0.000354665235768439
221696 216.5 0.000354845557148426
222208 217 0.000355016577721646
222720 217.5 0.000355164339330852
223232 218 0.000355282652686156
223744 218.5 0.000355371168809568
224256 219 0.000355430956927262
224768 219.5 0.000355462163108544
225280 220 0.000355465464980944
225792 220.5 0.000355441148787488
226304 221 0.000355389450941931
226816 221.5 0.000355310788015997
227328 222 0.000355206574123539
227840 222.5 0.000355077931284253
228352 223 0.000354926374453307
228864 223.5 0.000354754208832866
229376 224 0.000354562975785063
229888 224.5 0.000354352966348193
230400 225 0.000354124559568794
230912 225.5 0.000353879722734191
231424 226 0.000353621993839708
231936 226.5 0.000353353426097193
232448 227 0.00035307404506649
232960 227.5 0.000352784529005769
233472 228 0.000352493356609531
233984 228.5 0.000352213946860489
234496 229 0.000351964168188032
235008 229.5 0.000351748465132399
235520 230 0.000351574917921869
236032 230.5 0.000351452255522017
236544 231 0.000351376940032278
237056 231.5 0.000351350600275856
237568 232 0.000351362963218519
238080 232.5 0.000351401941364514
238592 233 0.000351457566702702
239104 233.5 0.000351522651842882
239616 234 0.000351591266199937
240128 234.5 0.000351657291955633
240640 235 0.000351714372081216
241152 235.5 0.000351757989168276
241664 236 0.000351786814935297
242176 236.5 0.000351801837726064
242688 237 0.000351805165559331
243200 237.5 0.000351799574965183
243712 238 0.000351788637168921
244224 238.5 0.000351776936044866
244736 239 0.000351769849696631
245248 239.5 0.000351774434026322
245760 240 0.000351796973940848
246272 240.5 0.000351840744340873
246784 241 0.000351906847281718
247296 241.5 0.000351995216734579
247808 242 0.000352107075758799
248320 242.5 0.000352242214815299
248832 243 0.000352402777205302
249344 243.5 0.000352589076616572
249856 244 0.000352800966862058
250368 244.5 0.000353040143268414
250880 245 0.000353307863880762
251392 245.5 0.000353604021967929
251904 246 0.000353928576763721
252416 246.5 0.000354280698511147
252928 247 0.000354657021577038
253440 247.5 0.000355053809534696
253952 248 0.000355467456999033
254464 248.5 0.000355897037573306
254976 249 0.000356343265960543
255488 249.5 0.000356805393959772
256000 250 0.000357279849575512
256512 250.5 0.000357766335940112
257024 251 0.000358266842733202
257536 251.5 0.000358782875441159
258048 252 0.000359314176389205
258560 252.5 0.000359860694006473
259072 253 0.000360422088348211
259584 253.5 0.000361000032646338
260096 254 0.000361598204667284
260608 254.5 0.00036221887213868
261120 255 0.000362861560433122
261632 255.5 0.000363524901101486
262144 256 0.000364210412140166
262656 256.5 0.000364922671879172
263168 257 0.000365662696750923
263680 257.5 0.000366423717906027
264192 258 0.000367210626875097
264704 258.5 0.000368022725576856
265216 259 0.000368857305305156
265728 259.5 0.000369716295397431
266240 260 0.000370597916058789
266752 260.5 0.000371501188686746
267264 261 0.000372426965665546
267776 261.5 0.000373373536291518
268288 262 0.000374338463358136
268800 262.5 0.000375319533282765
269312 263 0.000376315043066113
269824 263.5 0.000377324737789746
270336 264 0.000378346116407592
270848 264.5 0.000379375632491576
271360 265 0.000380410959478883
271872 265.5 0.000381449078456157
272384 266 0.000382489923433079
272896 266.5 0.000383535419620505
273408 267 0.000384586455265539
273920 267.5 0.000385641221747979
274432 268 0.000386697778088828
274944 268.5 0.000387755849891278
275456 269 0.00038881854869459
275968 269.5 0.000389888198427421
276480 270 0.00039096560008062
276992 270.5 0.000392049622133455
277504 271 0.000393137335166497
278016 271.5 0.000394227447238168
278528 272 0.000395321116477998
279040 272.5 0.000396411451870065
279552 273 0.000397506130604192
280064 273.5 0.000398605004893384
280576 274 0.000399706174777996
281088 274.5 0.000400807071593033
281600 275 0.000401906002575978
282112 275.5 0.000403002374153552
282624 276 0.000404096707817697
283136 276.5 0.000405188923160607
283648 277 0.000406277468091695
284160 277.5 0.000407358818025339
284672 278 0.000408431881146971
285184 278.5 0.000409493995469835
285696 279 0.000410550474855994
286208 279.5 0.000411605562844956
286720 280 0.000412658796835297
287232 280.5 0.000413708440562015
287744 281 0.000414755086265235
288256 281.5 0.000415800704053478
288768 282 0.000416845636028347
289280 282.5 0.000417887700126863
289792 283 0.000418919344494407
290304 283.5 0.000419938818411927
290816 284 0.000420943115449886
291328 284.5 0.000421925820882053
291840 285 0.000422885834847542
292352 285.5 0.000423832555012576
292864 286 0.000424768759491907
293376 286.5 0.000425696719339054
293888 287 0.000426618298226976
294400 287.5 0.000427534168510246
294912 288 0.00042844473953445
295424 288.5 0.00042935025039549
295936 289 0.000430252118101065
296448 289.5 0.000431152323508572
296960 290 0.000432050212549829
297472 290.5 0.000432942904255138
297984 291 0.000433826735896722
298496 291.5 0.000434701013729606
299008 292 0.000435566108078158
299520 292.5 0.000436421562218171
300032 293 0.000437267587686689
300544 293.5 0.000438112220621463
301056 294 0.000438977796835108
301568 294.5 0.000439878220278949
302080 295 0.00044081774984249
302592 295.5 0.000441797890898553
303104 296 0.000442816599939992
303616 296.5 0.000443869160285959
304128 297 0.000444951619366984
304640 297.5 0.00044606170059578
305152 298 0.000447199047848177
305664 298.5 0.0004483633701701
306176 299 0.000449552309985043
306688 299.5 0.000450760997947935
307200 300 0.000451985638667222
307712 300.5 0.00045322552814129
308224 301 0.000454482147048327
308736 301.5 0.000455757018123064
309248 302 0.000457049415691968
309760 302.5 0.000458356503078635
310272 303 0.000459675492563995
310784 303.5 0.0004610052529423
311296 304 0.000462344389898049
311808 304.5 0.000463692471356838
312320 305 0.000465045963838332
312832 305.5 0.000466399400471701
313344 306 0.000467747251375158
313856 306.5 0.000469086008814119
314368 307 0.00047041276531749
314880 307.5 0.000471728616884533
315392 308 0.000473034409711275
315904 308.5 0.000474329770917568
316416 309 0.000475611392183696
316928 309.5 0.000476861616375152
317440 310 0.000478095693347191
317952 310.5 0.000479312008777354
318464 311 0.000480509968774394
318976 311.5 0.000481689659770884
319488 312 0.000482849969626547
320000 312.5 0.00048398892263706
320512 313 0.000485103827091409
321024 313.5 0.000486192595102895
321536 314 0.000487253830617567
322048 314.5 0.000488287255673931
322560 315 0.000489293636373762
323072 315.5 0.000490272000191495
323584 316 0.000491232137415371
324096 316.5 0.000492165482640818
324608 317 0.00049306790375656
325120 317.5 0.000493938450292949
325632 318 0.000494774727997597
326144 318.5 0.00049558174730675
326656 319 0.000496356296107811
327168 319.5 0.000497103762253595
327680 320 0.000497830922287484
328192 320.5 0.000498542033828413
328704 321 0.000499239195592468
329216 321.5 0.000499921239175507
329728 322 0.000500591117027529
330240 322.5 0.000501244505419528
330752 323 0.000501878235515515
331264 323.5 0.000502494059675602
331776 324 0.000503089461309556
332288 324.5 0.000503640678436692
332800 325 0.000504170501411618
333312 325.5 0.000504676343437825
333824 326 0.000505148753648843
334336 326.5 0.000505602677900496
334848 327 0.000506040948850657
335360 327.5 0.000506464979239925
335872 328 0.000506882381706473
336384 328.5 0.000507285228635253
336896 329 0.000507673511121745
337408 329.5 0.000508047896360772
337920 330 0.000508406024439638
338432 330.5 0.000508748080890542
338944 331 0.000509066237481329
339456 331.5 0.000509363663891223
339968 332 0.000509647283451121
340480 332.5 0.000509918032753647
340992 333 0.000510176620092797
341504 333.5 0.000510422952867289
342016 334 0.000510657541480163
342528 334.5 0.000510887488832806
343040 335 0.000511109790836905
343552 335.5 0.000511320989447682
344064 336 0.00051150771761054
344576 336.5 0.000511683510828466
345088 337 0.000511849948256041
345600 337.5 0.000512004425042466
346112 338 0.000512156517230986
346624 338.5 0.000512304297986856
347136 339 0.000512445796035116
347648 339.5 0.000512580340929304
348160 340 0.000512708399513558
348672 340.5 0.00051283154374494
349184 341 0.000512951772350088
349696 341.5 0.000513063674201869
350208 342 0.000513169022656794
350720 342.5 0.000513268461716569
351232 343 0.000513361795842329
351744 343.5 0.000513451184634501
352256 344 0.000513536532462744
352768 344.5 0.000513618938289443
353280 345 0.00051370498286675
353792 345.5 0.000513787318175602
354304 346 0.000513865894728797
354816 346.5 0.000513942659718529
355328 347 0.000514022716209689
355840 347.5 0.000514094305695867
356352 348 0.000514164997666519
356864 348.5 0.000514235803792729
357376 349 0.000514308321107666
357888 349.5 0.000514382242940158
358400 350 0.000514457427925263
358912 350.5 0.000514535981999635
359424 351 0.000514618405791553
359936 351.5 0.000514702710654149
360448 352 0.000514786662022174
360960 352.5 0.000514865366830408
361472 353 0.000514942991685774
361984 353.5 0.00051502139449868
362496 354 0.000515097552476617
363008 354.5 0.000515172877977258
363520 355 0.000515246073686771
364032 355.5 0.000515314833010063
364544 356 0.000515384218286851
365056 356.5 0.000515455561486528
365568 357 0.000515528798371289
366080 357.5 0.000515602553376578
366592 358 0.000515676022761474
367104 358.5 0.000515750310800813
367616 359 0.000515827511914117
368128 359.5 0.000515908294642971
368640 360 0.000515992644910605
369152 360.5 0.000516080499129741
369664 361 0.000516172045845622
370176 361.5 0.000516267347470482
370688 362 0.000516365989680389
371200 362.5 0.000516467213616589
371712 363 0.00051656988209591
372224 363.5 0.00051667398005011
372736 364 0.000516780104403156
373248 364.5 0.000516888225516163
373760 365 0.000516994725446976
374272 365.5 0.000517094455856805
374784 366 0.000517182169518809
375296 366.5 0.000517253226078272
375808 367 0.000517307262499446
376320 367.5 0.000517345545822696
376832 368 0.000517368515104923
377344 368.5 0.000517376349239127
377856 369 0.000517368035628692
378368 369.5 0.000517342226651658
378880 370 0.000517298324755058
379392 370.5 0.000517236935975546
379904 371 0.000517160006549494
380416 371.5 0.000517068985801801
380928 372 0.000516964298773018
381440 372.5 0.000516845221021904
381952 373 0.000516711562107527
382464 373.5 0.00051656505506979
382976 374 0.000516407685960949
383488 374.5 0.00051624082463732
384000 375 0.000516064565594229
384512 375.5 0.000515878898443694
385024 376 0.000515684248524579
385536 376.5 0.000515481219339584
386048 377 0.000515271763134501
386560 377.5 0.000515056677520251
387072 378 0.000514837072730019
387584 378.5 0.000514618171492766
388096 379 0.000514408437376681
388608 379.5 0.000514220142742865
389120 380 0.000514059544427247
389632 380.5 0.000513936556866758
390144 381 0.000513854716874562
390656 381.5 0.000513806642114072
391168 382 0.000513786847227254
391680 382.5 0.000513793057663515
392192 383 0.000513818543587553
392704 383.5 0.000513857214501031
393216 384 0.000513903318605822
393728 384.5 0.00051395118139136
394240 385 0.000513996055549966
394752 385.5 0.000514034147939507
395264 386 0.000514063655658903
395776 386.5 0.000514084907883399
396288 387 0.000514098998089881
396800 387.5 0.000514108389957114
397312 388 0.000514115257615289
397824 388.5 0.000514122599951821
398336 389 0.000514134623346532
398848 389.5 0.00051415583772208
399360 390 0.000514191050556021
399872 390.5 0.000514244298086399
400384 391 0.000514318740329617
400896 391.5 0.000514415853648617
401408 392 0.000514536090604928
401920 392.5 0.000514679198978905
402432 393 0.000514845405897024
402944 393.5 0.000515034286198441
403456 394 0.000515245268653859
403968 394.5 0.000515476526165111
404480 395 0.000515730018159598
404992 395.5 0.000516009831580262
405504 396 0.000516315857393681
406016 396.5 0.000516647370651993
406528 397 0.000517003903490579
407040 397.5 0.000517384812321822
407552 398 0.000517788788274766
408064 398.5 0.000518215773335529
408576 399 0.00051866341531866
409088 399.5 0.000519128009092677
409600 400 0.000519609918481334
