# Scalar ASCII output created by CarpetIOScalar
# created on air-di-federico.homenet.telecomitalia.it by federicofantoccoli on Jun 03 2024 at 19:15:37+0200
# parameter filename: "TOV_100_pressure.par"
# Build ID: build-sim-macbook-air-di-federico.local-federicofantoccoli-2024.06.03-11.02.01-7801
# Simulation ID: run-TOV_100_pressure-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.03-17.15.35-10160
# Run ID: run-TOV_100_pressure-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.03-17.15.35-10160
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
96256 94 2705.35153129006 2838.5665416049 127.633767127991 125.085407972336 115.616070985794 0 12.0772910118103 564 359703.539600326 359703.539600326 44993664 44993664 176605.347962615 176605.347962615 22090752 22090752 1304.90901204743 1750071.70685177 24041.047184206 1726030.65966756 15764 21343070 289118 21053952 0 0 0 0 126.565113306046 1717435062.94602 120398
96768 94.5 2705.85538551946 2837.8849712913 128.275699138641 125.727339982986 116.190430402756 0 12.0871918201447 567 359770.532058667 359770.532058667 45232992 45232992 176638.23956671 176638.23956671 22208256 22208256 1306.2183675838 1766142.60439413 24025.6138564653 1742116.99053767 15790 21344515 290563 21053952 0 0 0 0 127.201567649841 1717435063.58795 121037
97280 95 2706.50650856894 2837.22287521226 128.910516023636 126.362156867981 116.789860486984 0 12.1469640731812 570 359857.105379326 359857.105379326 45472320 45472320 176680.74487938 176680.74487938 22325760 22325760 1307.52003900097 1761536.90164998 24078.400637448 1737458.50101254 15888 21359823 292047 21067776 0 0 0 0 127.830888986588 1717435064.22276 121676
97792 95.5 2706.83711891312 2836.5529351717 129.560065031052 127.011705875397 117.405395507812 0 12.156596660614 573 359901.063330689 359901.063330689 45711648 45711648 176702.327122649 176702.327122649 22443264 22443264 1308.96195652057 1757436.92242382 24129.7387345041 1733307.18368932 15914 21361274 293498 21067776 0 0 0 0 128.474499702454 1717435064.87231 122315
98304 96 2706.00062065367 2835.83489885793 130.264516115189 127.716156959534 118.041050195694 0 12.2783467769623 576 359789.842522112 359789.842522112 45950976 45950976 176647.720516272 176647.720516272 22560768 22560768 1310.10305141523 1756997.98579615 24115.991482405 1732881.99431375 16096 21787844 294980 21492864 0 0 0 0 129.149317026138 1717435065.57677 122954
98816 96.5 2707.27318956997 2835.22406745314 130.869358062744 128.320998907089 118.58423781395 0 12.2870609760284 579 359959.043285223 359959.043285223 46190304 46190304 176730.793815128 176730.793815128 22678272 22678272 1311.99366986917 1773616.09481503 24112.3402946802 1749503.75452035 16122 21789294 296430 21492864 0 0 0 0 129.773083686829 1717435066.18161 123593
99328 97 2707.86618352121 2834.59452026229 131.505987167358 128.957628011703 119.18153834343 0 12.3530631065369 582 360037.887760981 360037.887760981 46429632 46429632 176769.504460265 176769.504460265 22795776 22795776 1312.83761498407 1768497.50535553 24155.9686971133 1744341.53665841 16220 21804598 297910 21506688 0 0 0 0 130.403767108917 1717435066.81824 124232
99840 97.5 2708.57679151622 2833.97759524533 132.136710166931 129.588351011276 119.775828838348 0 12.3628509044647 585 360132.370199996 360132.370199996 46668960 46668960 176815.892950179 176815.892950179 22913280 22913280 1313.98397640488 1764100.66728633 24201.4296592474 1739899.23762708 16246 21806047 299359 21506688 0 0 0 0 131.029048204422 1717435067.44896 124871
100352 98 2708.40106383875 2833.32896292871 132.809716939926 130.261357784271 120.382951974869 0 12.4851968288422 588 360109.005448 360109.005448 46908288 46908288 176804.421447393 176804.421447393 23030784 23030784 1315.38659063425 1764045.5147933 24193.18308871 1739852.33170459 16428 22232624 300848 21931776 0 0 0 0 131.696509599686 1717435068.12197 125510
100864 98.5 2709.08290989309 2832.72592903718 133.441363096237 130.893003940582 120.948249578476 0 12.4950394630432 591 360199.663699385 360199.663699385 47147616 47147616 176848.932357821 176848.932357821 23148288 23148288 1316.72540849111 1779690.86476245 24181.6421159148 1755509.22264654 16454 22234091 302315 21931776 0 0 0 0 132.322692394257 1717435068.75361 126149
101376 99 2709.66682107034 2832.12895740247 134.077445030212 131.529085874557 121.548831939697 0 12.5557684898376 594 360277.300529512 360277.300529512 47386944 47386944 176887.050079472 176887.050079472 23265792 23265792 1317.94316583218 1775183.16188065 24234.3663904714 1750948.79549018 16552 22249427 303827 21945600 0 0 0 0 132.953269481659 1717435069.38969 126788
101888 99.5 2710.44157617904 2831.54893387593 134.703947067261 132.155587911606 122.140363454819 0 12.5655195713043 597 360380.311968765 360380.311968765 47626272 47626272 176937.626092967 176937.626092967 23383296 23383296 1319.20959109043 1771046.19879034 24283.4377046582 1746762.76108568 16578 22250899 305299 21945600 0 0 0 0 133.574320316315 1717435070.0162 127427
102400 100 2706.61009819887 2830.75695829214 135.55606508255 133.007705926895 122.915465831757 0 12.6991996765137 600 359870.878656522 359870.878656522 47865600 47865600 176687.507210422 176687.507210422 23500800 23500800 1319.39947379893 1769398.31381776 24255.7329693649 1745142.5808484 16760 22677503 306815 22370688 0 0 0 0 134.418603420258 1717435070.86831 128066
102912 100.5 2704.5781473027 2830.03386094061 136.321532011032 133.773172855377 123.614541530609 0 12.7090117931366 603 359600.710465367 359600.710465367 48104928 48104928 176554.86145592 176554.86145592 23618304 23618304 1320.6903732127 1784748.95648502 24246.4964835438 1760502.46000148 16786 22679003 308315 22370688 0 0 0 0 135.17776966095 1717435071.63378 128705
103424 101 2704.95216667299 2829.43033785556 136.968481063843 134.420121908188 124.223952293396 0 12.7726738452911 606 359650.440080841 359650.440080841 48344256 48344256 176579.277440413 176579.277440413 23735808 23735808 1321.6651869514 1780019.67813869 24295.9159634072 1755723.76217529 16884 22694361 309849 22384512 0 0 0 0 135.819157123566 1717435072.28073 129344
103936 101.5 2706.10720417651 2828.87210706744 137.57626914978 135.027909994125 124.79563999176 0 12.7825398445129 609 359804.013867309 359804.013867309 48583584 48583584 176654.678288643 176654.678288643 23853312 23853312 1322.7830798448 1775784.80052824 24344.2631933936 1751440.53733485 16910 22695861 311349 22384512 0 0 0 0 136.421491384506 1717435072.88852 129983
104448 102 2705.95176203812 2828.26270867677 138.249226093292 135.700866937637 125.400319337845 0 12.9067499637604 612 359783.346280588 359783.346280588 48822912 48822912 176644.531025848 176644.531025848 23970816 23970816 1323.84803810554 1775344.50472442 24334.8329901638 1751009.67173426 17092 23122480 312880 22809600 0 0 0 0 137.088883399963 1717435073.56148 130622
104960 102.5 2705.64032428577 2827.64959090102 138.930123090744 136.381763935089 126.015561103821 0 12.9169178009033 615 359741.937517036 359741.937517036 49062240 49062240 176624.200369375 176624.200369375 24088320 24088320 1325.17076594072 1790518.95243634 24326.6477266604 1766192.30470968 17118 23123979 314379 22809600 0 0 0 0 137.763965606689 1717435074.24237 131261
105472 103 2702.31906877173 2826.8931785754 139.763836145401 137.215476989746 126.809146404266 0 12.9843883514404 618 359300.34338389 359300.34338389 49301568 49301568 176407.388809419 176407.388809419 24205824 24205824 1325.85189944469 1785491.93089159 24370.3250566886 1761121.6058349 17216 23139339 315915 22823424 0 0 0 0 138.590539932251 1717435075.07609 131900
105984 103.5 2701.78370840355 2826.26254589692 140.457252025604 137.908892869949 127.463499307632 0 12.9956858158112 621 359229.161869336 359229.161869336 49540896 49540896 176372.440484584 176372.440484584 24323328 24323328 1326.63752913798 1780903.60054289 24411.5004252221 1756492.10011767 17242 23140834 317410 22823424 0 0 0 0 139.277574777603 1717435075.7695 132539
106496 104 2699.84168261198 2825.56780578408 141.223157167435 138.67479801178 128.160440921783 0 13.120103597641 624 358970.950120089 358970.950120089 49780224 49780224 176245.66504091 176245.66504091 24440832 24440832 1327.59524695129 1780350.31632432 24400.6678248188 1755949.6484995 17424 23567456 318944 23248512 0 0 0 0 140.036285877228 1717435076.53541 133178
107008 104.5 2700.20157188977 2824.98139983237 141.871291160583 139.322932004929 128.743339538574 0 13.1299676895142 627 359018.800998464 359018.800998464 50019552 50019552 176269.158612964 176269.158612964 24558336 24558336 1328.92019275509 1795309.63234862 24392.685867545 1770916.94648108 17450 23568950 320438 23248512 0 0 0 0 140.678919315338 1717435077.18354 133817
107520 105 2700.44935704491 2824.39897579827 142.525063037872 139.976703882217 129.360773086548 0 13.1922385692596 630 359051.746512691 359051.746512691 50258880 50258880 176285.334027892 176285.334027892 24675840 24675840 1329.96159038859 1790864.68675267 24442.3361373643 1766422.35061531 17548 23584307 321971 23262336 0 0 0 0 141.326717853546 1717435077.83731 134456
108032 105.5 2697.32121001684 2823.65150284564 143.354726076126 140.806366920471 130.154626846313 0 13.2020452022552 633 358635.828083839 358635.828083839 50498208 50498208 176081.128589899 176081.128589899 24793344 24793344 1331.05060000745 1786773.99232966 24489.0583299493 1762284.93399971 17574 23585806 323470 23262336 0 0 0 0 142.150382041931 1717435078.66698 135095
108544 106 2694.91757928276 2822.93498815134 144.148236989975 141.59987783432 130.87806725502 0 13.3299355506897 636 358316.241341435 358316.241341435 50737536 50737536 175924.219575578 175924.219575578 24910848 24910848 1331.85937731038 1786049.79991845 24475.9491767801 1761573.85074167 17756 24012430 325006 23687424 0 0 0 0 142.936695814133 1717435079.46049 135734
109056 106.5 2693.44302414242 2822.25790747409 144.894047021866 142.345687866211 131.557109594345 0 13.339188337326 639 358120.184489976 358120.184489976 50976864 50976864 175827.960616017 175827.960616017 25028352 25028352 1332.98968347224 1800541.70085913 24464.9869412077 1776076.71391792 17782 24013925 326501 23687424 0 0 0 0 143.675755739212 1717435080.2063 136373
109568 107 2691.76026725215 2821.57080036167 145.651741981506 143.103382825851 132.276483297348 0 13.403608083725 642 357896.445133845 357896.445133845 51216192 51216192 175718.11024622 175718.11024622 25145856 25145856 1333.80597873069 1795885.71460303 24510.0306275407 1771375.68397549 17880 24029282 328034 23701248 0 0 0 0 144.426816940308 1717435080.96399 137012
110080 107.5 2692.06215069365 2820.98089100124 146.304327011108 143.755967855453 132.892896652222 0 13.4134044647217 645 357936.583556228 357936.583556228 51455520 51455520 175737.817197282 175737.817197282 25263360 25263360 1334.83152213796 1791797.32190734 24554.9498590049 1767242.37204833 17906 24030778 329530 23701248 0 0 0 0 145.073514938354 1717435081.61658 137651
110592 108 2691.99658217239 2820.38058956046 146.976477146149 144.428117990494 133.495529413223 0 13.5401141643524 648 357927.865565641 357927.865565641 51694848 51694848 175733.536884214 175733.536884214 25380864 25380864 1335.66277065393 1791131.78675311 24542.6365085537 1766589.15024456 18088 24457400 331064 24126336 0 0 0 0 145.740137338638 1717435082.28873 138290
111104 108.5 2692.50538288199 2819.81289224943 147.617707014084 145.069347858429 134.070107698441 0 13.5495054721832 651 357995.51570799 357995.51570799 51934176 51934176 175766.751394536 175766.751394536 25498368 25498368 1336.76820358043 1805388.94236101 24532.0216708977 1780856.92069011 18114 24458899 332563 24126336 0 0 0 0 146.376245260239 1717435082.92996 138929
111616 109 2690.5821501781 2819.13079301298 148.390403032303 145.842043876648 134.80658864975 0 13.6128022670746 654 357739.80268768 357739.80268768 52173504 52173504 175641.202763626 175641.202763626 25615872 25615872 1337.76857429235 1801070.8414437 24580.1356376635 1776490.70580604 18212 24474257 334097 24140160 0 0 0 0 147.139964580536 1717435083.70265 139568
112128 109.5 2691.04876430063 2818.56592897584 149.033998966217 146.485639810562 135.413331508636 0 13.6229643821716 657 357801.843701411 357801.843701411 52412832 52412832 175671.663333545 175671.663333545 25733376 25733376 1338.70091585357 1796940.9411268 24622.5084816491 1772318.43264515 18238 24475749 335589 24140160 0 0 0 0 147.777923822403 1717435084.34625 140207
112640 110 2688.84394510849 2817.87321811217 149.823548078537 147.275188922882 136.133906364441 0 13.7504687309265 660 357508.690941624 357508.690941624 52652160 52652160 175527.732736682 175527.732736682 25850880 25850880 1339.55295419584 1796330.86924976 24611.1627343088 1771719.70651545 18420 24902371 337123 24565248 0 0 0 0 148.561098814011 1717435085.1358 140846
113152 110.5 2689.63302363192 2817.3271482322 150.449577093124 147.901217937469 136.692300319672 0 13.7591807842255 663 357613.6068221 357613.6068221 52891488 52891488 175579.243782692 175579.243782692 25968384 25968384 1340.52693012525 1810216.97899226 24598.4729080265 1785618.50608423 18446 24903870 338622 24565248 0 0 0 0 149.182059764862 1717435085.76183 141485
113664 111 2685.48437956881 2816.54083596024 151.348330974579 148.799971818924 137.545779943466 0 13.8324222564697 666 357062.00310747 357062.00310747 53130816 53130816 175308.420298252 175308.420298252 26085888 26085888 1340.62174146574 1804766.30326154 24629.2876754244 1780137.01558612 18544 24919224 340152 24579072 0 0 0 0 150.073470830917 1717435086.66058 142124
114176 111.5 2669.90004521482 2815.06221496594 152.891066074371 150.342706918716 139.050097465515 0 13.8436915874481 669 354989.910011763 354989.910011763 53370144 53370144 174291.074951624 174291.074951624 26203392 26203392 1341.38011035734 1800488.65829047 24668.4325099568 1775820.22578051 18570 24920721 341649 24579072 0 0 0 0 151.608801841736 1717435088.20332 142763
114688 112 2667.40969595103 2814.26844217405 153.706241130829 151.157881975174 139.79074215889 0 13.971866607666 672 354658.793173649 354658.793173649 53609472 53609472 174128.504951683 174128.504951683 26320896 26320896 1341.66946062433 1799152.01391526 24647.1938010719 1774504.82011419 18752 25347342 343182 25004160 0 0 0 0 152.394546747208 1717435089.01849 143402
115200 112.5 2668.19687259232 2813.6590756909 154.336259126663 151.787899971008 140.35759139061 0 13.9805579185486 675 354763.456179875 354763.456179875 53848800 53848800 174179.891842827 174179.891842827 26438400 26438400 1343.04644437456 1813378.74814933 24641.7617547042 1788736.98639462 18778 25348832 344672 25004160 0 0 0 0 153.043311357498 1717435089.64851 144041
115712 113 2668.78595126808 2813.04852748252 154.977219104767 152.428859949112 140.961820363998 0 14.0433411598206 678 354841.780080604 354841.780080604 54088128 54088128 174218.34689878 174218.34689878 26555904 26555904 1343.95034692871 1809106.1459597 24687.1320894742 1784419.01387023 18876 25364190 346206 25017984 0 0 0 0 153.67875123024 1717435090.28947 144680
116224 113.5 2669.49139222078 2812.45126458644 155.611223936081 153.062864780426 141.559917211533 0 14.0532357692719 681 354935.575509674 354935.575509674 54327456 54327456 174264.398084172 174264.398084172 26673408 26673408 1344.92829531536 1805203.70790037 24729.8708093051 1780473.83709106 18902 25365685 347701 25017984 0 0 0 0 154.307289361954 1717435090.92347 145319
116736 114 2666.48486581456 2811.65427267268 156.458852052689 153.910492897034 142.337351560593 0 14.1812345981598 684 354535.827758704 354535.827758704 54566784 54566784 174068.132040375 174068.132040375 26790912 26790912 1345.60771432439 1804416.1818542 24716.3536336213 1779699.82822058 19084 25792309 349237 25443072 0 0 0 0 155.147992134094 1717435091.7711 145958
117248 114.5 2666.84728853786 2811.03907601485 157.112890005112 154.564530849457 142.923773765564 0 14.1910400390625 687 354584.015483994 354584.015483994 54806112 54806112 174091.790995751 174091.790995751 26908416 26908416 1346.52501800979 1817843.4487772 24703.4412913635 1793140.00748584 19110 25793806 350734 25443072 0 0 0 0 155.796555042267 1717435092.42514 146597
117760 115 2667.43232807502 2810.44466689201 157.753796100616 155.205436944962 143.528079509735 0 14.2548780441284 690 354661.802340855 354661.802340855 55045440 55045440 174129.982376738 174129.982376738 27025920 27025920 1347.41894213516 1813639.25220737 24748.2787774411 1788890.97342993 19208 25809164 352268 25456896 0 0 0 0 156.431950330734 1717435093.06605 147236
118272 115.5 2668.11680410696 2809.86254713569 158.388612985611 155.840253829956 144.126029729843 0 14.2647063732147 693 354752.810274062 354752.810274062 55284768 55284768 174174.664972102 174174.664972102 27143424 27143424 1348.28310237722 1809661.2329721 24788.4968423952 1784872.7361297 19234 25810657 353761 25456896 0 0 0 0 157.061254262924 1717435093.70086 147875
118784 116 2665.54079316568 2809.10736034304 159.214504003525 156.66614484787 144.879434347153 0 14.3949809074402 696 354410.303859308 354410.303859308 55524096 55524096 174006.502977855 174006.502977855 27260928 27260928 1348.72033854442 1808573.70221955 24770.4411985303 1783803.26102102 19416 26237276 355292 25881984 0 0 0 0 157.88047337532 1717435094.52675 148514
119296 116.5 2661.96967037706 2808.27863983775 160.100867986679 157.552508831024 145.698140382767 0 14.4047377109528 699 353935.487373334 353935.487373334 55763424 55763424 173773.380082214 173773.380082214 27378432 27378432 1349.60547297443 1821777.07734142 24757.463294879 1797019.61404654 19442 26238773 356789 25881984 0 0 0 0 158.760147809982 1717435095.41312 149153
119808 117 2660.79196902447 2807.58565206684 160.847093105316 158.298733949661 146.401726007462 0 14.4805581569672 702 353778.900201494 353778.900201494 56002752 56002752 173696.499737917 173696.499737917 27495936 27495936 1349.91377290066 1816865.14591227 24791.0625997997 1792074.08331248 19540 26254130 358322 25895808 0 0 0 0 159.499371767044 1717435096.15934 149792
120320 117.5 2658.15605942584 2806.80557446343 161.681228160858 159.132869005203 147.192184925079 0 14.4914050102234 705 353428.42966126 353428.42966126 56242080 56242080 173524.427559319 173524.427559319 27613440 27613440 1350.12365424476 1812087.49071613 24819.1681222953 1787268.32259384 19566 26255624 359816 25895808 0 0 0 0 160.326475143433 1717435096.99348 150431
120832 118 2656.76133471003 2806.09385890765 162.442285060883 159.893925905228 147.884994029999 0 14.6167919635773 708 353242.987063046 353242.987063046 56481408 56481408 173433.379929871 173433.379929871 27730944 27730944 1350.9381627583 1811531.75711422 24808.118435898 1786723.63867832 19748 26682241 361345 26320896 0 0 0 0 161.081166744232 1717435097.75453 151070
121344 118.5 2656.67741081585 2805.45642656191 163.12487411499 160.576514959335 148.500337839127 0 14.6267921924591 711 353231.828542076 353231.828542076 56720736 56720736 173427.901378059 173427.901378059 27848448 27848448 1351.83773537001 1824572.31440825 24795.8631412116 1799776.45126704 19774 26683738 362842 26320896 0 0 0 0 161.757655620575 1717435098.43712 151709
121856 119 2650.43755942665 2804.45428338402 164.182048082352 161.633688926697 149.493679285049 0 14.7432239055634 714 352402.177901367 352402.177901367 56960064 56960064 173020.563879372 173020.563879372 27965952 27965952 1350.18396349379 1817100.88903147 24792.9504647844 1792307.93856668 19872 26699094 364374 26334720 0 0 0 0 162.805734634399 1717435099.4943 152348
122368 119.5 2640.17907295011 2803.14959474887 165.491852045059 162.943492889404 150.736174821854 0 14.7586810588837 717 351038.209539446 351038.209539446 57199392 57199392 172350.889882183 172350.889882183 28083456 28083456 1348.22683493738 1809498.58119759 24780.7670545238 1784717.81414306 19898 26700590 365870 26334720 0 0 0 0 164.107755899429 1717435100.8041 152987
122880 120 2628.77174022412 2801.70140736743 166.883661985397 164.335302829742 152.006672859192 0 14.9865806102753 720 349521.490580199 349521.490580199 57438720 57438720 171606.219201831 171606.219201831 28200960 28200960 1344.22360804002 1802512.50925259 24681.8087238635 1777830.70052872 20080 27127203 367395 26759808 0 0 0 0 165.490419387817 1717435102.19591 153626
123392 120.5 2618.40684231247 2800.23800749265 168.221620082855 165.6732609272 153.220592021942 0 15.0039167404175 723 348143.373753866 348143.373753866 57678048 57678048 170929.598666158 170929.598666158 28318464 28318464 1340.04149038146 1808441.92076984 24576.9822243476 1783864.9385455 20106 27128702 368894 26759808 0 0 0 0 166.820812940598 1717435103.53387 154265
123904 121 2615.60033524383 2799.28038881585 169.087563991547 166.539204835892 154.039239645004 0 15.0770843029022 726 347770.22057402 347770.22057402 57917376 57917376 170746.389884718 170746.389884718 28435968 28435968 1339.94985326277 1803204.62100053 24601.8089107087 1778602.81208982 20204 27144054 370422 26773632 0 0 0 0 167.680447101593 1717435104.39981 154904
124416 121.5 2614.50180468871 2798.4427203582 169.846006155014 167.297646999359 154.76079082489 0 15.0871875286102 729 347624.159951412 347624.159951412 58156704 58156704 170674.677810079 170674.677810079 28553472 28553472 1340.78298236886 1799466.12666463 24640.15208704 1774825.97457759 20230 27145548 371916 26773632 0 0 0 0 168.431809186935 1717435105.15826 155543
124928 122 2614.73143454921 2797.70570789289 170.519721031189 167.971361875534 155.365825414658 0 15.2126727104187 732 347654.691537663 347654.691537663 58396032 58396032 170689.668047373 170689.668047373 28670976 28670976 1341.56922513192 1798938.21957313 24630.102347599 1774308.11722553 20412 27572167 373447 27198720 0 0 0 0 169.100020170212 1717435105.83197 156182
125440 122.5 2615.48447956659 2797.01237927892 171.159568071365 168.61120891571 155.940098285675 0 15.2213597297668 735 347754.816403173 347754.816403173 58635360 58635360 170738.826826107 170738.826826107 28788480 28788480 1342.62233098373 1811721.85288118 24621.4884799946 1787100.36440119 20438 27573659 374939 27198720 0 0 0 0 169.73472237587 1717435106.47182 156821
125952 123 2612.52823945637 2796.05902212915 172.039350032806 169.490990877151 156.779251337051 0 15.291552066803 738 347361.754718119 347361.754718119 58874688 58874688 170545.843471712 170545.843471712 28905984 28905984 1343.11057933731 1807338.90061092 24656.8523245966 1782682.04828632 20536 27589015 376471 27212544 0 0 0 0 170.607232093811 1717435107.3516 157460
126464 123.5 2607.22495769376 2794.92175641097 173.074496030807 170.526136875153 157.774803161621 0 15.3025176525116 741 346656.630374962 346656.630374962 59114016 59114016 170199.645238249 170199.645238249 29023488 29023488 1343.68710377212 1803323.52001437 24690.1688308262 1778633.35118355 20562 27590509 377965 27212544 0 0 0 0 171.633946180344 1717435108.38674 158099
126976 124 2603.23023973013 2793.86053314026 174.027621030807 171.479261875153 158.6529712677 0 15.4343500137329 744 346125.492674519 346125.492674519 59353344 59353344 169938.870049583 169938.870049583 29140992 29140992 1343.90053226319 1802049.83052573 24670.0253888153 1777379.80513692 20744 28017129 379497 27637632 0 0 0 0 172.58002948761 1717435109.33987 158738
127488 124.5 2604.12289504515 2793.16095873866 174.660052061081 172.111692905426 159.217539310455 0 15.4444599151611 747 346244.180125203 346244.180125203 59592672 59592672 169997.142588547 169997.142588547 29258496 29258496 1344.72934135403 1814368.19593139 24657.3861488037 1789710.80978258 20770 28018614 380982 27637632 0 0 0 0 173.207421302795 1717435109.9723 159377
128000 125 2605.16644426749 2792.48306892814 175.282044172287 172.733685016632 159.803655147552 0 15.5081090927124 750 346382.930429805 346382.930429805 59832000 59832000 170065.265481782 170065.265481782 29376000 29376000 1345.61807218547 1810596.88803633 24699.4050471966 1785897.48298914 20868 28033969 382513 27651456 0 0 0 0 173.823878526688 1717435110.59429 160016
128512 125.5 2606.43653025818 2791.83013412211 175.888471126556 173.340111970901 160.372601985931 0 15.5177760124207 753 346551.801063127 346551.801063127 60071328 60071328 170148.176695254 170148.176695254 29493504 29493504 1346.36350762356 1806876.22110679 24735.9008072003 1782140.32029959 20894 28035469 384013 27651456 0 0 0 0 174.424867153168 1717435111.20072 160655
129024 126 2606.82747056665 2791.12343147471 176.552970170975 174.00461101532 160.970008611679 0 15.6407284736633 756 346603.780486542 346603.780486542 60310656 60310656 170173.697278591 170173.697278591 29611008 29611008 1347.24069748324 1806514.30685249 24728.2263088261 1781786.08054366 21076 28462088 385544 28076544 0 0 0 0 175.083819150925 1717435111.86522 161294
129536 126.5 2607.86147189845 2790.4691375205 177.174199104309 174.625839948654 161.526614189148 0 15.6495068073273 759 346741.261303618 346741.261303618 60549984 60549984 170241.196885531 170241.196885531 29728512 29728512 1348.32308719781 1819026.46027001 24721.1951299397 1794305.26514007 21102 28463583 387039 28076544 0 0 0 0 175.699975252151 1717435112.48645 161933
130048 127 2608.90188189807 2789.82528721365 177.794505119324 175.246145963669 162.110692739487 0 15.711697101593 762 346879.594217168 346879.594217168 60789312 60789312 170309.114850306 170309.114850306 29846016 29846016 1349.16176549033 1815253.41610187 24762.2191973732 1790491.1969045 21200 28478940 388572 28090368 0 0 0 0 176.314790964127 1717435113.10675 162572
130560 127.5 2609.48711705494 2789.15737994571 178.444993019104 175.896633863449 162.725352525711 0 15.7219183444977 765 346957.407083625 346957.407083625 61028640 61028640 170347.319001346 170347.319001346 29963520 29963520 1350.03087436508 1811760.26334511 24800.312714776 1786959.95063033 21226 28480432 390064 28090368 0 0 0 0 176.959039449692 1717435113.75724 163211
131072 128 2605.97943882409 2788.19971310133 179.372471094131 176.824111938477 163.582513093948 0 15.8432679176331 768 346491.026186052 346491.026186052 61267968 61267968 170118.337766437 170118.337766437 30081024 30081024 1350.6052390863 1811012.22686396 24787.3363561487 1786224.89050781 21408 28907053 391597 28515456 0 0 0 0 177.855724334717 1717435114.68472 163850
131584 128.5 2606.24243681999 2787.50920214565 180.045277118683 177.496917963028 164.195110321045 0 15.8528928756714 771 346525.994399586 346525.994399586 61507296 61507296 170135.506275609 170135.506275609 30198528 30198528 1352.0362450188 1823850.58586942 24787.1208559489 1799063.46501347 21434 28908549 393093 28515456 0 0 0 0 178.545295000076 1717435115.35753 164489
132096 129 2605.355990614 2786.74217358987 180.796553134918 178.248193979263 164.903780221939 0 15.9205453395844 774 346408.132512037 346408.132512037 61746624 61746624 170077.639067282 170077.639067282 30316032 30316032 1352.31278504258 1819384.14135308 24817.5068101483 1794566.63454293 21532 28923904 394624 28529280 0 0 0 0 179.289850950241 1717435116.1088 165128
132608 129.5 2606.14323334757 2786.09736356544 181.433385133743 178.885025978088 165.504986047745 0 15.9303340911865 777 346512.804305893 346512.804305893 61985952 61985952 170129.03027293 170129.03027293 30433536 30433536 1353.18056030794 1815950.60770583 24855.3541295943 1791095.25357623 21558 28925400 396120 28529280 0 0 0 0 179.921184062958 1717435116.74563 165767
133120 130 2605.12303384181 2785.33310649125 182.194385051727 179.646025896072 166.192297458649 0 16.0628890991211 780 346377.158579607 346377.158579607 62225280 62225280 170062.431649193 170062.431649193 30551040 30551040 1353.44840940427 1814811.46325939 24837.0094019424 1789974.45385745 21740 29352018 397650 28954368 0 0 0 0 180.675607919693 1717435117.50663 166406
133632 130.5 2603.90202289691 2784.55275064563 182.969894170761 180.421535015106 166.8991522789 0 16.0730080604553 783 346214.812964373 346214.812964373 62464608 62464608 169982.72405471 169982.72405471 30668544 30668544 1354.13785788081 1826505.53393966 24823.4339574602 1801682.0999822 21766 29353513 399145 28954368 0 0 0 0 181.443200826645 1717435118.28214 167045
134144 131 2601.18884030871 2783.66597791719 183.850075006485 181.30171585083 167.736628293991 0 16.1425025463104 786 345854.068207446 345854.068207446 62703936 62703936 169805.607495353 169805.607495353 30786048 30786048 1354.39675876908 1822081.92473402 24853.0315794875 1797228.89315454 21864 29368866 400674 28968192 0 0 0 0 182.316252946854 1717435119.16232 167684
134656 131.5 2601.80476230928 2783.01535884229 184.49898314476 181.950623989105 168.348473787308 0 16.1525242328644 789 345935.961196643 345935.961196643 62943264 62943264 169845.81488355 169845.81488355 30903552 30903552 1355.12753905195 1818527.90831316 24888.3791280875 1793639.52918507 21890 29370365 402173 28968192 0 0 0 0 182.959713935852 1717435119.81123 168323
135168 132 2602.00621474982 2782.34351330304 185.176670074463 182.628310918808 168.956944465637 0 16.2741787433624 792 345962.746313135 345962.746313135 63182592 63182592 169858.965698868 169858.965698868 31021056 31021056 1355.7565972654 1817893.57669256 24876.8080133517 1793016.76867921 22072 29796981 403701 29393280 0 0 0 0 183.631861925125 1717435120.48892 168962
135680 132.5 2603.14192804365 2781.74273327051 185.788464069366 183.240104913712 169.507432222366 0 16.2829487323761 795 346113.750752684 346113.750752684 63421920 63421920 169933.10506269 169933.10506269 31138560 31138560 1357.03929625756 1830244.1933673 24874.5904931462 1805369.60287415 22098 29798475 405195 29393280 0 0 0 0 184.238597631454 1717435121.10071 169601
