# Scalar ASCII output created by CarpetIOScalar
# created on air-di-federico.homenet.telecomitalia.it by federicofantoccoli on Jun 03 2024 at 19:15:37+0200
# parameter filename: "TOV_100_pressure.par"
# Build ID: build-sim-macbook-air-di-federico.local-federicofantoccoli-2024.06.03-11.02.01-7801
# Simulation ID: run-TOV_100_pressure-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.03-17.15.35-10160
# Run ID: run-TOV_100_pressure-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.03-17.15.35-10160
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
26624 26 0.00603874216287041
27136 26.5 0.00614286337697125
27648 27 0.00626340586540211
28160 27.5 0.00636361520052008
28672 28 0.00643045393086066
29184 28.5 0.00648212841400077
29696 29 0.0065407905983842
30208 29.5 0.00661504358806918
30720 30 0.00670492745339508
31232 30.5 0.00680264243804073
31744 31 0.00688722572939571
32256 31.5 0.00694022867704829
32768 32 0.00697349998289415
33280 32.5 0.00702364298865001
33792 33 0.00710962969419004
34304 33.5 0.00720904299985221
34816 34 0.00728520110078037
35328 34.5 0.00732783053370663
35840 35 0.00735923786925557
36352 35.5 0.00740835211918173
36864 36 0.00748530198374892
37376 36.5 0.0075748424837411
37888 37 0.00764885814205803
38400 37.5 0.00769095547357975
38912 38 0.00771462273981099
39424 38.5 0.00775313504460679
39936 39 0.0078253846955838
40448 39.5 0.00791299588926854
40960 40 0.00797740796117667
41472 40.5 0.00800263871294917
41984 41 0.00801664797963556
42496 41.5 0.00806186765788042
43008 42 0.00814386542663012
43520 42.5 0.00822162906853762
44032 43 0.00825795763049233
44544 43.5 0.00826770744101112
45056 44 0.00829764357513284
45568 44.5 0.00836348023826654
46080 45 0.00843103687689199
46592 45.5 0.00846624424594979
47104 46 0.00848132092687663
47616 46.5 0.00851357180680151
48128 47 0.00857171468643136
48640 47.5 0.00862705523172889
49152 48 0.00865738446208297
49664 48.5 0.00867729878162887
50176 49 0.00871412511543718
50688 49.5 0.00876821222559737
51200 50 0.00881388539766396
51712 50.5 0.00883631730140325
52224 51 0.00885216790092975
52736 51.5 0.00888769724677609
53248 52 0.00894406006631777
53760 52.5 0.00899460310370469
54272 53 0.00901891713423976
54784 53.5 0.00903050277492731
55296 54 0.00905931377899421
55808 54.5 0.00911042835759678
56320 55 0.00915746562343424
56832 55.5 0.00918185287873103
57344 56 0.00919949731861097
57856 56.5 0.00923487567771829
58368 57 0.00928381994760422
58880 57.5 0.00932297289630955
59392 58 0.00934830497296158
59904 58.5 0.00937884937554442
60416 59 0.00942286471193982
60928 59.5 0.00946434279695622
61440 60 0.00949180672125954
61952 60.5 0.00951982404662104
62464 61 0.00956535452172859
62976 61.5 0.00961722972621299
63488 62 0.00965135297048319
64000 62.5 0.00967010591898881
64512 63 0.00970143903376593
65024 63.5 0.00975565034162615
65536 64 0.00980789987588877
66048 64.5 0.00983606646909398
66560 65 0.0098552193301305
67072 65.5 0.00989454006681751
67584 66 0.00995350182773189
68096 66.5 0.0100049513207181
68608 67 0.0100343499336186
69120 67.5 0.0100568085879718
69632 68 0.0100879004404888
70144 68.5 0.0101219906192149
70656 69 0.0101491739188232
71168 69.5 0.0101737866505213
71680 70 0.0102013450520232
72192 70.5 0.0102219213002931
72704 71 0.010225282556569
73216 71.5 0.0102233756999384
73728 72 0.0102374693603174
74240 72.5 0.0102660027694796
74752 73 0.0102843338692486
75264 73.5 0.0102786825078303
75776 74 0.0102641162559947
76288 74.5 0.0102626015980002
76800 75 0.0102756783741073
77312 75.5 0.0102877623145301
77824 76 0.0102879784964973
78336 76.5 0.0102785819440881
78848 77 0.0102668621285124
79360 77.5 0.010259082806781
79872 78 0.010259716588989
80384 78.5 0.0102662669044115
80896 79 0.0102675398902273
81408 79.5 0.0102591125558829
81920 80 0.0102514898460899
82432 80.5 0.0102644291626223
82944 81 0.010298462674429
83456 81.5 0.0103289533866219
83968 82 0.010338011923535
84480 82.5 0.0103398954360729
84992 83 0.010360252080196
85504 83.5 0.010398134873757
86016 84 0.0104269517015469
86528 84.5 0.0104323679490073
87040 85 0.0104308329810387
87552 85.5 0.0104439188108281
88064 86 0.0104687919550635
88576 86.5 0.0104856559492165
89088 87 0.010486567134779
89600 87.5 0.0104842397162499
90112 88 0.010493446789016
90624 88.5 0.0105134945535944
91136 89 0.0105323057345767
91648 89.5 0.0105427932230249
92160 90 0.0105508766757253
92672 90.5 0.0105673640885456
93184 91 0.0105939024546134
93696 91.5 0.0106217951780093
94208 92 0.0106420664190581
94720 92.5 0.0106563225495056
95232 93 0.0106744894881982
95744 93.5 0.0107018920775469
96256 94 0.0107326013993319
96768 94.5 0.0107576470241036
97280 95 0.0107766335750951
97792 95.5 0.0107968611446353
98304 96 0.0108233370597863
98816 96.5 0.01085445837783
99328 97 0.0108862045102469
99840 97.5 0.0109159512873147
100352 98 0.0109422473766299
100864 98.5 0.0109659969871295
101376 99 0.0109925280906495
101888 99.5 0.0110269346330291
102400 100 0.0110655559765777
102912 100.5 0.0110977834945587
103424 101 0.0111198597812484
103936 101.5 0.0111417767901327
104448 102 0.0111751549578991
104960 102.5 0.0112177767001034
105472 103 0.0112566883864506
105984 103.5 0.0112853349070509
106496 104 0.0113108340217619
107008 104.5 0.0113434037709867
107520 105 0.0113845854277386
108032 105.5 0.0114282867940323
108544 106 0.0114689073960072
109056 106.5 0.0115056805613949
109568 107 0.0115421749640115
110080 107.5 0.0115836680169131
110592 108 0.0116324625046207
111104 108.5 0.0116844151998081
111616 109 0.011732706862997
112128 109.5 0.0117761311501584
112640 110 0.0118207815820375
113152 110.5 0.0118721172097325
113664 111 0.0119282499172475
114176 111.5 0.011983264768026
114688 112 0.0120349691692791
115200 112.5 0.0120864239522659
115712 113 0.0121406635764023
116224 113.5 0.0121970425313299
116736 114 0.0122535614099718
117248 114.5 0.0123102673457189
117760 115 0.0123683769730963
118272 115.5 0.0124274793895225
118784 116 0.0124860632469266
119296 116.5 0.0125443665479434
119808 117 0.0126042493003064
120320 117.5 0.0126660372380884
120832 118 0.0127277067737465
121344 118.5 0.0127878329277876
121856 119 0.0128475198616269
122368 119.5 0.012908592808124
122880 120 0.0129712415284061
123392 120.5 0.0130341220872949
123904 121 0.0130958513205367
124416 121.5 0.0131562342669686
124928 122 0.01321684985429
125440 122.5 0.0132799388427321
125952 123 0.0133454207575491
126464 123.5 0.0134099972628443
126976 124 0.0134713535539955
127488 124.5 0.0135323159505726
128000 125 0.0135977089747138
128512 125.5 0.013667242409078
129024 126 0.0137352690474208
129536 126.5 0.0137987317443127
130048 127 0.0138616396112032
130560 127.5 0.0139290679374026
131072 128 0.0139995955540348
131584 128.5 0.0140675249037166
132096 129 0.0141313206191499
132608 129.5 0.0141954816513966
133120 130 0.0142633634138203
133632 130.5 0.0143320898793549
134144 131 0.0143970518274528
134656 131.5 0.0144588207972681
135168 132 0.0145221063562056
135680 132.5 0.014588736065387
136192 133 0.014655181357328
136704 133.5 0.0147177132471777
137216 134 0.0147773079829277
137728 134.5 0.0148378841439537
138240 135 0.0149012051675502
138752 135.5 0.0149651766358253
139264 136 0.0150265024073584
139776 136.5 0.0150830079309133
140288 137 0.0151361854169406
140800 137.5 0.0151883170848563
141312 138 0.015240498391325
141824 138.5 0.0152916668174055
142336 139 0.0153403180917655
142848 139.5 0.0153865317017721
143360 140 0.0154316654508972
143872 140.5 0.0154766577111294
144384 141 0.0155212458667038
144896 141.5 0.0155647256761776
145408 142 0.01560670054231
145920 142.5 0.0156467733319863
146432 143 0.0156842121548349
146944 143.5 0.0157188021419833
147456 144 0.0157517916977442
147968 144.5 0.0157847423106556
148480 145 0.015818437594011
148992 145.5 0.01585665669961
149504 146 0.0158990847096719
150016 146.5 0.0159493863318366
150528 147 0.0160118110602302
151040 147.5 0.0160848286405421
151552 148 0.0161620171221526
152064 148.5 0.0162396910072652
152576 149 0.0163208700392201
153088 149.5 0.0164103042637491
153600 150 0.0165078109202804
154112 150.5 0.01660873742301
154624 151 0.0167098415117402
155136 151.5 0.0168122312864017
155648 152 0.0169184098359567
156160 152.5 0.017028534192542
156672 153 0.0171402597453858
157184 153.5 0.0172498001480097
157696 154 0.0173569120774276
158208 154.5 0.0174617830508193
158720 155 0.0175649009456386
159232 155.5 0.0176669899804767
159744 156 0.0177684653684478
160256 156.5 0.0178693048590738
160768 157 0.0179691321150569
161280 157.5 0.0180671186691001
161792 158 0.0181626867653444
162304 158.5 0.0182565061520349
162816 159 0.0183496947452183
163328 159.5 0.0184420264148378
163840 160 0.0185320770735577
164352 160.5 0.0186190249925799
164864 161 0.0187031654973999
165376 161.5 0.0187845340838572
165888 162 0.0188627043670888
166400 162.5 0.0189381330552174
166912 163 0.0190119275490994
167424 163.5 0.0190838967770956
167936 164 0.0191522991355627
168448 164.5 0.0192163677414571
168960 165 0.019277658471817
169472 165.5 0.0193378013803894
169984 166 0.0193961514159224
170496 166.5 0.0194509946359568
171008 167 0.0195020877413921
171520 167.5 0.0195514972559162
172032 168 0.0196016525500004
172544 168.5 0.0196525788962553
173056 169 0.0197040852267962
173568 169.5 0.0197563312317972
174080 170 0.0198091266435494
174592 170.5 0.0198613800759584
175104 171 0.0199123852676994
175616 171.5 0.0199630315658645
176128 172 0.0200145675660081
176640 172.5 0.0200666457990706
177152 173 0.0201173757690735
177664 173.5 0.0201654571551477
178176 174 0.0202118703558839
178688 174.5 0.0202588181317726
179200 175 0.0203067748344959
179712 175.5 0.0203534957979534
180224 176 0.0203968844129219
180736 176.5 0.0204379014851163
181248 177 0.0204790128102601
181760 177.5 0.0205204814357333
182272 178 0.0205603634524751
182784 178.5 0.0205978639028384
183296 179 0.0206342348369184
183808 179.5 0.0206701672710885
184320 180 0.020704807566809
184832 180.5 0.0207380305503912
185344 181 0.0207713045156842
185856 181.5 0.0208051194513382
186368 182 0.0208375605323416
186880 182.5 0.020867066071997
187392 183 0.0208951679283107
187904 183.5 0.0209245815025127
188416 184 0.0209553661931284
188928 184.5 0.0209849908620539
189440 185 0.0210120242779898
189952 185.5 0.0210378118374149
190464 186 0.0210641840103137
190976 186.5 0.021091243424835
191488 187 0.0211180087844671
192000 187.5 0.0211437777081377
192512 188 0.0211682499940566
193024 188.5 0.0211915851054045
193536 189 0.0212147625669569
194048 189.5 0.0212386270169243
194560 190 0.021262406498257
195072 190.5 0.0212846149163768
195584 191 0.0213054127458402
196096 191.5 0.0213263025765277
196608 192 0.0213474781076834
197120 192.5 0.0213675950378001
197632 193 0.0213864135803222
198144 193.5 0.0214053334357718
198656 194 0.021424687385017
199168 194.5 0.0214428214471755
199680 195 0.0214588340804907
200192 195.5 0.0214741799636777
200704 196 0.0214904032402095
201216 196.5 0.021506933466341
201728 197 0.0215222927638241
202240 197.5 0.0215362234722008
202752 198 0.0215495042191136
203264 198.5 0.0215625125816402
203776 199 0.0215750229804402
204288 199.5 0.0215870333150677
204800 200 0.0215988507255687
205312 200.5 0.0216103325450697
205824 201 0.0216208790606826
206336 201.5 0.0216305325908601
206848 202 0.0216402438855708
207360 202.5 0.0216504021743813
207872 203 0.0216600445942604
208384 203.5 0.021668458250146
208896 204 0.02167646378639
209408 204.5 0.0216848956192011
209920 205 0.0216930966727407
210432 205.5 0.0217004211570857
210944 206 0.0217077912871253
211456 206.5 0.0217159766370092
211968 207 0.0217238622529419
212480 207.5 0.0217303564060142
212992 208 0.0217367631092674
213504 208.5 0.0217453972727584
214016 209 0.0217557000811552
214528 209.5 0.0217659096861743
215040 210 0.0217759693342321
215552 210.5 0.0217873546212656
216064 211 0.0218006710720812
216576 211.5 0.0218149964504531
217088 212 0.0218294373204774
217600 212.5 0.0218442084243778
218112 213 0.0218600668378469
218624 213.5 0.021877321104291
219136 214 0.0218956131174461
219648 214.5 0.021914414030378
220160 215 0.0219336226613399
220672 215.5 0.0219535973255142
221184 216 0.0219740020946412
221696 216.5 0.0219920046523413
222208 217 0.0220068356656312
222720 217.5 0.0220188733893008
223232 218 0.0220284462514214
223744 218.5 0.0220351078491796
224256 219 0.0220387057300888
224768 219.5 0.0220401853703712
225280 220 0.0220407584868132
225792 220.5 0.0220405341806511
226304 221 0.0220382609720157
226816 221.5 0.0220327693646727
227328 222 0.0220248294899903
227840 222.5 0.0220166122689874
228352 223 0.0220088148561145
228864 223.5 0.0219996831893005
229376 224 0.0219876980138603
229888 224.5 0.0219737610535979
230400 225 0.0219596446238259
230912 225.5 0.0219455335376949
231424 226 0.0219302833614652
231936 226.5 0.021913298059299
232448 227 0.0218950944409018
232960 227.5 0.0218763404321285
233472 228 0.0218570900472854
233984 228.5 0.0218369706585438
234496 229 0.0218156830107308
235008 229.5 0.0217931565281062
235520 230 0.021769462582062
236032 230.5 0.0217449494044788
236544 231 0.0217235717467913
237056 231.5 0.0217076027360782
237568 232 0.0216960859764102
238080 232.5 0.0216883200308255
238592 233 0.0216839915360318
239104 233.5 0.0216820596189162
239616 234 0.021680586213142
240128 234.5 0.0216784429316756
240640 235 0.0216761988706056
241152 235.5 0.0216743069582994
241664 236 0.0216714387157865
242176 236.5 0.0216659748663606
242688 237 0.0216582845416417
243200 237.5 0.0216500264321151
243712 238 0.021641782263172
244224 238.5 0.021632889057054
244736 239 0.0216231509625026
245248 239.5 0.0216133905586221
245760 240 0.0216047035853278
246272 240.5 0.0215978471962609
246784 241 0.0215930902069476
247296 241.5 0.0215902634807615
247808 242 0.0215887474797899
248320 242.5 0.0215880258101748
248832 243 0.0215885401378173
249344 243.5 0.0215901667305402
249856 244 0.0215924704059125
250368 244.5 0.0215953917755156
250880 245 0.0215991152504142
251392 245.5 0.0216037441156902
251904 246 0.0216095486169588
252416 246.5 0.0216166034226178
252928 247 0.0216250429117549
253440 247.5 0.0216345488468984
253952 248 0.0216444643201483
254464 248.5 0.0216544205041095
254976 249 0.0216646055348873
255488 249.5 0.0216753671681276
256000 250 0.0216866870265103
256512 250.5 0.0216981127321008
257024 251 0.0217092235784632
257536 251.5 0.0217201936995991
258048 252 0.0217317001727994
258560 252.5 0.0217441776583851
259072 253 0.0217573689540876
259584 253.5 0.021770812056271
260096 254 0.0217845882487547
260608 254.5 0.0217993053913144
261120 255 0.0218154125945301
261632 255.5 0.0218328046175057
262144 256 0.0218511673748668
262656 256.5 0.021870520840285
263168 257 0.0218912185186995
263680 257.5 0.0219134337876831
264192 258 0.021936892208269
264704 258.5 0.0219612426067689
265216 259 0.0219864685213393
265728 259.5 0.0220126975830144
266240 260 0.0220397807778716
266752 260.5 0.0220673659924441
267264 261 0.0220953128071976
267776 261.5 0.0221237600367005
268288 262 0.0221527876474061
268800 262.5 0.0221822092793857
269312 263 0.0222117385273816
269824 263.5 0.0222412754790534
270336 264 0.0222709895825806
270848 264.5 0.0223010921288226
271360 265 0.0223315335400274
271872 265.5 0.0223620446555166
272384 266 0.022392524906042
272896 266.5 0.0224232207833061
273408 267 0.0224544244812629
273920 267.5 0.0224861652529958
274432 268 0.0225182858450025
274944 268.5 0.022550640379886
275456 269 0.0225831568365707
275968 269.5 0.0226159132413953
276480 270 0.0226491795603354
276992 270.5 0.0226831437959638
277504 271 0.0227175760525002
278016 271.5 0.0227520186126934
278528 272 0.022786329450831
279040 272.5 0.0228207868876818
279552 273 0.0228556364679177
280064 273.5 0.0228907744348877
280576 274 0.0229259162493575
281088 274.5 0.0229609114743627
281600 275 0.0229958392334811
282112 275.5 0.0230308292902711
282624 276 0.0230658162421048
283136 276.5 0.0231006014843057
283648 277 0.0231352338916393
284160 277.5 0.0231700676069696
284672 278 0.0232052121265633
285184 278.5 0.0232402145152864
285696 279 0.0232746870414379
286208 279.5 0.0233091062973757
286720 280 0.0233441474831009
287232 280.5 0.0233799101100218
287744 281 0.0234156761643516
288256 281.5 0.0234507580388057
288768 282 0.0234853432107026
289280 282.5 0.0235201943826229
289792 283 0.0235545859655344
290304 283.5 0.0235873375679082
290816 284 0.0236175933534393
291328 284.5 0.0236453079510206
291840 285 0.0236713194019091
292352 285.5 0.0236964812877858
292864 286 0.0237210305979224
293376 286.5 0.0237448141906288
293888 287 0.0237677645855787
294400 287.5 0.0237899408384274
294912 288 0.0238113723295054
295424 288.5 0.023832193291131
295936 289 0.0238528323583395
296448 289.5 0.0238736231295152
296960 290 0.0238942017510705
297472 290.5 0.0239136082346322
297984 291 0.0239311934774815
298496 291.5 0.0239471133935681
299008 292 0.0239617453620882
299520 292.5 0.0239749756341679
300032 293 0.0239863043689202
300544 293.5 0.0239959861091304
301056 294 0.0240090837365884
301568 294.5 0.0240272930261657
302080 295 0.0240516661443201
302592 295.5 0.0240825758542471
303104 296 0.024118991523543
303616 296.5 0.0241595494585911
304128 297 0.0242039720206687
304640 297.5 0.0242527700664289
305152 298 0.0243059277663557
305664 298.5 0.0243627220480839
306176 299 0.0244226592481483
306688 299.5 0.0244857798149831
307200 300 0.0245520019346113
307712 300.5 0.0246207702407122
308224 301 0.0246915435887212
308736 301.5 0.0247643517694793
309248 302 0.0248396752801139
309760 302.5 0.0249177242654695
310272 303 0.0249978943985074
310784 303.5 0.0250791846480465
311296 304 0.0251612767902777
311808 304.5 0.0252449123665192
312320 305 0.025330943357525
312832 305.5 0.0254183105987146
313344 306 0.0255037725483455
313856 306.5 0.025585981946425
314368 307 0.0256660831593681
314880 307.5 0.0257466252358531
315392 308 0.0258285117537577
315904 308.5 0.0259100760161376
316416 309 0.025989812080884
316928 309.5 0.0260683458962783
317440 310 0.0261466547801302
317952 310.5 0.0262241647927077
318464 311 0.0263000561377812
318976 311.5 0.0263747620070381
319488 312 0.0264484732901971
320000 312.5 0.0265199785777535
320512 313 0.026588234188909
321024 313.5 0.0266539384741133
321536 314 0.0267179838965989
322048 314.5 0.0267795591806315
322560 315 0.0268373802390581
323072 315.5 0.0268917609018944
323584 316 0.0269437798134257
324096 316.5 0.0269933646172731
324608 317 0.0270395739280693
325120 317.5 0.0270822833476952
325632 318 0.0271222331536374
326144 318.5 0.0271596671778067
326656 319 0.0271941609502668
327168 319.5 0.0272257066754235
327680 320 0.0272548692829325
328192 320.5 0.0272824432492789
328704 321 0.0273101952090917
329216 321.5 0.0273387886564506
329728 322 0.0273682935283602
330240 322.5 0.0273977963551831
330752 323 0.0274267594026033
331264 323.5 0.0274557117843744
331776 324 0.0274851356070634
332288 324.5 0.0275147935193296
332800 325 0.0275443101718652
333312 325.5 0.0275733631913593
333824 326 0.027601495972806
334336 326.5 0.0276286156074554
334848 327 0.0276553170245073
335360 327.5 0.027681944574546
335872 328 0.0277079068623953
336384 328.5 0.0277326435566666
336896 329 0.0277565004709211
337408 329.5 0.0277798906103473
337920 330 0.0278024577742422
338432 330.5 0.0278238951161757
338944 331 0.0278447566840311
339456 331.5 0.0278656172959095
339968 332 0.0278861311375188
340480 332.5 0.0279056697695736
340992 333 0.0279243206622984
341504 333.5 0.0279426431184085
342016 334 0.0279608896648211
342528 334.5 0.0279789216940367
343040 335 0.0279965176368813
343552 335.5 0.0280134533112949
344064 336 0.0280296291828465
344576 336.5 0.0280453431521123
345088 337 0.0280610945372586
345600 337.5 0.0280769395604175
346112 338 0.0280923762388685
346624 338.5 0.0281069976711287
347136 339 0.0281208950233547
347648 339.5 0.028134310250584
348160 340 0.0281473039669956
348672 340.5 0.0281598907720693
349184 341 0.028172093759644
349696 341.5 0.0281837443108272
350208 342 0.0281946094579713
350720 342.5 0.028204804278126
351232 343 0.0282147052863395
351744 343.5 0.0282243837913809
352256 344 0.0282334900140522
352768 344.5 0.0282417774471929
353280 345 0.0282493813546414
353792 345.5 0.0282564698468213
354304 346 0.0282630022535777
354816 346.5 0.0282690415406434
355328 347 0.0282749424473987
355840 347.5 0.0282808876731726
356352 348 0.028286480158698
356864 348.5 0.0282911769782762
357376 349 0.0282950347578433
357888 349.5 0.0282987154176045
358400 350 0.0283027561470294
358912 350.5 0.0283070661927865
359424 351 0.0283110730042026
359936 351.5 0.0283142855762086
360448 352 0.0283168565217883
360960 352.5 0.0283195181753075
361472 353 0.0283227262526033
361984 353.5 0.0283260367261531
362496 354 0.0283289434956614
363008 354.5 0.0283317624428667
363520 355 0.0283351420215896
364032 355.5 0.0283394490659953
364544 356 0.028344526426118
365056 356.5 0.0283501313535984
365568 357 0.0283561208002672
366080 357.5 0.0283624359004328
366592 358 0.0283693028273512
367104 358.5 0.0283771389411939
367616 359 0.028385935313208
368128 359.5 0.0283951936653088
368640 360 0.0284047867248601
369152 360.5 0.0284152393757034
369664 361 0.0284267777807245
370176 361.5 0.0284389113922536
370688 362 0.0284514691998101
371200 362.5 0.0284651057405746
371712 363 0.0284801088284278
372224 363.5 0.0284957203615147
372736 364 0.0285106137281278
373248 364.5 0.0285230004765791
373760 365 0.0285331955819768
374272 365.5 0.0285409775933703
374784 366 0.0285459056485061
375296 366.5 0.0285481056690696
375808 367 0.0285483567261382
376320 367.5 0.0285470354628765
376832 368 0.0285437900041074
377344 368.5 0.0285387857765494
377856 369 0.0285328416602363
378368 369.5 0.0285257910702201
378880 370 0.0285164426180681
379392 370.5 0.0285048413622184
379904 371 0.0284927090077852
380416 371.5 0.028480859355532
380928 372 0.028468010499319
381440 372.5 0.0284530285087848
381952 373 0.0284366599101396
382464 373.5 0.0284200978701304
382976 374 0.0284032335015935
383488 374.5 0.0283853017556895
384000 375 0.0283662828009986
384512 375.5 0.0283467743399186
385024 376 0.0283269838571014
385536 376.5 0.0283065028137025
386048 377 0.0282849345847444
386560 377.5 0.0282623815094171
387072 378 0.0282392500566731
387584 378.5 0.0282156894687015
388096 379 0.0281913651376723
388608 379.5 0.0281658629192895
389120 380 0.0281392159821881
389632 380.5 0.0281118867206007
390144 381 0.0280842996492232
390656 381.5 0.0280564216156403
391168 382 0.0280310888929978
391680 382.5 0.0280091743831859
392192 383 0.0279905723032748
392704 383.5 0.0279750380027582
393216 384 0.0279615635329284
393728 384.5 0.027948756418636
394240 385 0.0279358633143245
394752 385.5 0.0279229049609094
395264 386 0.0279098228934042
395776 386.5 0.0278961184300208
396288 387 0.0278813900365511
396800 387.5 0.027865646688262
397312 388 0.0278491561583593
397824 388.5 0.0278321671412375
398336 389 0.0278150143758905
398848 389.5 0.0277981301824525
399360 390 0.0277819078547064
399872 390.5 0.0277667083674692
400384 391 0.0277529097006706
400896 391.5 0.0277408014703624
401408 392 0.0277304981901441
401920 392.5 0.0277220272031229
402432 393 0.0277154252246684
402944 393.5 0.0277106831486934
403456 394 0.0277076089071915
403968 394.5 0.0277052814415337
404480 395 0.0277032629098783
404992 395.5 0.0277013297284388
405504 396 0.027699360933238
406016 396.5 0.0276974730928254
406528 397 0.0276959500686425
407040 397.5 0.0276948595994561
407552 398 0.0276938278380681
408064 398.5 0.0276924948942177
408576 399 0.0276911298642539
409088 399.5 0.027690362325517
409600 400 0.0276902897489267
