# Scalar ASCII output created by CarpetIOScalar
# created on air-di-federico.homenet.telecomitalia.it by federicofantoccoli on Jun 12 2024 at 12:32:20+0200
# parameter filename: "TOV_110_HLLE_res2.par"
# Build ID: build-sim-macbook-air-di-federico.local-federicofantoccoli-2024.06.03-11.02.01-7801
# Simulation ID: run-TOV_110_HLLE_res2-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-10.32.17-9411
# Run ID: run-TOV_110_HLLE_res2-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-10.32.17-9411
#
# HYDROBASE::vel[0] (hydrobase-vel)
# 1:iteration 2:time 3:data
# data columns: 3:vel[0] 4:vel[1] 5:vel[2]
11776 11.5 -0.094447252610114 -0.094447252610114 -0.0944472526101137
12288 12 -0.0999376120438452 -0.099937612043845 -0.0999376120438446
12800 12.5 -0.105392159684412 -0.105392159684412 -0.105392159684411
13312 13 -0.110803339825488 -0.110803339825488 -0.110803339825488
13824 13.5 -0.116165041578774 -0.116165041578775 -0.116165041578775
14336 14 -0.121469135828222 -0.121469135828222 -0.121469135828222
14848 14.5 -0.126709019388282 -0.126709019388282 -0.126709019388281
15360 15 -0.121980601862518 -0.121980601862514 -0.121980601862523
15872 15.5 -0.120281525516702 -0.120281525516703 -0.120281525516702
16384 16 -0.124272214547706 -0.124272214547707 -0.124272214547706
16896 16.5 -0.128223347934502 -0.128223347934502 -0.128223347934502
17408 17 -0.130026431180232 -0.130026431180232 -0.130026431180232
17920 17.5 -0.13436100662179 -0.13436100662179 -0.13436100662179
18432 18 -0.138529544131156 -0.138529544131156 -0.138529544131156
18944 18.5 -0.142544887176765 -0.142544887176765 -0.142544887176765
19456 19 -0.145227417868424 -0.145227417868424 -0.145227417868424
19968 19.5 -0.14956859625122 -0.149568596251221 -0.149568596251221
20480 20 -0.153550609006842 -0.153550609006843 -0.153550609006843
20992 20.5 -0.157488397859179 -0.157488397859178 -0.157488397859179
21504 21 -0.161188065623413 -0.161188065623412 -0.161188065623412
22016 21.5 -0.164508601329116 -0.164508601329116 -0.164508601329117
22528 22 -0.168270971004032 -0.168270971004032 -0.168270971004032
23040 22.5 -0.171919836891528 -0.171919836891528 -0.171919836891528
23552 23 -0.175382437977897 -0.175382437977897 -0.175382437977897
24064 23.5 -0.178624753808591 -0.178624753808591 -0.178624753808591
24576 24 -0.181267191077064 -0.181267191077063 -0.181267191077064
25088 24.5 -0.180353291743567 -0.180353291743578 -0.180353291743641
25600 25 -0.125209812869653 -0.125209812869656 -0.125209812869661
26112 25.5 -0.126968898945263 -0.126968898945265 -0.12696889894527
26624 26 -0.12854170297119 -0.128541702971192 -0.128541702971196
27136 26.5 -0.0757459290276063 -0.0757459290276032 -0.0757459290276073
27648 27 -0.080568557835615 -0.0805685578356118 -0.0805685578356159
28160 27.5 -0.085329910750165 -0.0853299107501613 -0.0853299107501655
28672 28 -0.0901280265267052 -0.0901280265267017 -0.0901280265267057
29184 28.5 -0.0948483027840161 -0.0948483027840132 -0.0948483027840168
29696 29 -0.0994675380930667 -0.0994675380930642 -0.0994675380930678
30208 29.5 -0.10416549231023 -0.104165492310227 -0.104165492310231
30720 30 -0.108800947632463 -0.10880094763246 -0.108800947632464
31232 30.5 -0.0937304547924713 -0.093730454792471 -0.0937304547924692
31744 31 -0.0887025863923655 -0.0887025863923645 -0.0887025863923647
32256 31.5 -0.0872900872885679 -0.0872900872885663 -0.0872900872885678
32768 32 -0.0784093877311631 -0.0784093877311591 -0.078409387731163
33280 32.5 -0.0752501413547954 -0.0752501413547955 -0.0752501413547939
33792 33 -0.0791513056802903 -0.0791513056802901 -0.0791513056802884
34304 33.5 -0.0832049956799642 -0.0832049956799642 -0.0832049956799618
34816 34 -0.0872639351229355 -0.0872639351229361 -0.0872639351229333
35328 34.5 -0.0905138437522885 -0.0905138437522878 -0.0905138437522878
35840 35 -0.0949281643980146 -0.0949281643980136 -0.0949281643980139
36352 35.5 -0.0993249826534892 -0.0993249826534885 -0.0993249826534885
36864 36 -0.103661186963147 -0.103661186963147 -0.103661186963146
37376 36.5 -0.108050430942452 -0.108050430942452 -0.108050430942451
37888 37 -0.112338112578966 -0.112338112578966 -0.112338112578965
38400 37.5 -0.116605138003903 -0.116605138003903 -0.116605138003902
38912 38 -0.120939109694486 -0.120939109694485 -0.120939109694485
39424 38.5 -0.125198125251323 -0.125198125251323 -0.125198125251323
39936 39 -0.10588979594759 -0.10588979594759 -0.105889795947588
40448 39.5 -0.109983725114214 -0.109983725114214 -0.109983725114212
40960 40 -0.114072545579199 -0.114072545579199 -0.114072545579198
41472 40.5 -0.118097437531539 -0.118097437531539 -0.118097437531538
41984 41 -0.122105889483509 -0.122105889483509 -0.122105889483507
42496 41.5 -0.12606541312513 -0.12606541312513 -0.126065413125128
43008 42 -0.130012588986607 -0.130012588986608 -0.130012588986606
43520 42.5 -0.13387510312795 -0.133875103127951 -0.133875103127949
44032 43 -0.137746986206412 -0.137746986206412 -0.13774698620641
44544 43.5 -0.141571484567604 -0.141571484567603 -0.141571484567602
45056 44 -0.145346429179062 -0.145346429179061 -0.14534642917906
45568 44.5 -0.149186084104636 -0.149186084104636 -0.149186084104635
46080 45 -0.152987620205505 -0.152987620205506 -0.152987620205503
46592 45.5 -0.15676846524008 -0.156768465240081 -0.156768465240078
47104 46 -0.160569696074011 -0.160569696074011 -0.160569696074008
47616 46.5 -0.123101642387802 -0.123101642387801 -0.1231016423878
48128 47 -0.126715826643333 -0.126715826643332 -0.126715826643331
48640 47.5 -0.130302095145866 -0.130302095145866 -0.130302095145865
49152 48 -0.133964477824627 -0.133964477824627 -0.133964477824627
49664 48.5 -0.137650123093648 -0.137650123093648 -0.137650123093647
50176 49 -0.141311729057088 -0.141311729057087 -0.141311729057087
50688 49.5 -0.144946701025258 -0.144946701025257 -0.144946701025257
51200 50 -0.148556683639718 -0.148556683639718 -0.148556683639717
51712 50.5 -0.152155050170845 -0.152155050170845 -0.152155050170844
52224 51 -0.12083915081444 -0.120839150814438 -0.120839150814438
52736 51.5 -0.124282720633426 -0.124282720633424 -0.124282720633424
53248 52 -0.0976072678395123 -0.0976072678395119 -0.0976072678395124
53760 52.5 -0.100817077860038 -0.100817077860038 -0.100817077860038
54272 53 -0.103994031062482 -0.103994031062482 -0.103994031062483
54784 53.5 -0.107025850040264 -0.107025850040264 -0.107025850040264
55296 54 -0.109448475602799 -0.109448475602799 -0.109448475602799
55808 54.5 -0.111837248003822 -0.111837248003821 -0.111837248003822
56320 55 -0.114143551699969 -0.114143551699968 -0.114143551699969
56832 55.5 -0.116540834499732 -0.116540834499731 -0.116540834499731
57344 56 -0.118997667086995 -0.118997667086995 -0.118997667086995
57856 56.5 -0.110481945055416 -0.110481945055414 -0.110481945055413
58368 57 -0.112883880386022 -0.11288388038602 -0.11288388038602
58880 57.5 -0.0874253508854999 -0.0874253508855041 -0.0874253508855025
59392 58 -0.0806346761531073 -0.0806346761531082 -0.0806346761531078
59904 58.5 -0.0817001535418262 -0.0817001535418267 -0.0817001535418272
60416 59 -0.0829209350913045 -0.0829209350913046 -0.0829209350913059
60928 59.5 -0.0844320141457086 -0.0844320141457084 -0.0844320141457093
61440 60 -0.0862008799717412 -0.0862008799717407 -0.0862008799717412
61952 60.5 -0.088211425355374 -0.0882114253553736 -0.088211425355374
62464 61 -0.0885958977700681 -0.0885958977700674 -0.0885958977700676
62976 61.5 -0.092316914254476 -0.0923169142544757 -0.0923169142544759
63488 62 -0.0960317692890644 -0.0960317692890634 -0.096031769289064
64000 62.5 -0.0997410623427036 -0.0997410623427025 -0.0997410623427023
64512 63 -0.103446676560415 -0.103446676560415 -0.103446676560414
65024 63.5 -0.107154010708607 -0.107154010708608 -0.107154010708607
65536 64 -0.11088252380391 -0.11088252380391 -0.11088252380391
66048 64.5 -0.114600954624718 -0.114600954624717 -0.114600954624717
66560 65 -0.1182616956777 -0.118261695677699 -0.118261695677699
67072 65.5 -0.120915150000289 -0.120915150000288 -0.120915150000289
67584 66 -0.122577417488398 -0.122577417488398 -0.122577417488398
68096 66.5 -0.124288060821448 -0.124288060821447 -0.124288060821447
68608 67 -0.126026494353088 -0.126026494353087 -0.126026494353086
69120 67.5 -0.0968050476961936 -0.0968050476961929 -0.0968050476961925
69632 68 -0.100799224919392 -0.100799224919392 -0.100799224919391
70144 68.5 -0.104778522617167 -0.104778522617167 -0.104778522617166
70656 69 -0.108742683704249 -0.108742683704249 -0.108742683704249
71168 69.5 -0.112693049865859 -0.112693049865859 -0.112693049865859
71680 70 -0.116626861907639 -0.116626861907638 -0.116626861907637
72192 70.5 -0.120543607707976 -0.120543607707974 -0.120543607707975
72704 71 -0.124410618606331 -0.12441061860633 -0.124410618606331
73216 71.5 -0.128058277052829 -0.128058277052829 -0.128058277052829
73728 72 -0.131647411214173 -0.131647411214172 -0.131647411214172
74240 72.5 -0.135222938091861 -0.135222938091859 -0.13522293809186
74752 73 -0.138744099777377 -0.138744099777377 -0.138744099777376
75264 73.5 -0.142156678700554 -0.142156678700555 -0.142156678700554
75776 74 -0.145524957021059 -0.145524957021058 -0.145524957021059
76288 74.5 -0.148832243718931 -0.14883224371893 -0.148832243718931
76800 75 -0.152199094486647 -0.152199094486647 -0.152199094486646
77312 75.5 -0.155710276331396 -0.155710276331396 -0.155710276331395
77824 76 -0.159178226184627 -0.159178226184626 -0.159178226184626
78336 76.5 -0.162598347766455 -0.162598347766455 -0.162598347766455
78848 77 -0.16580827915797 -0.165808279157969 -0.165808279157969
79360 77.5 -0.168740835907011 -0.16874083590701 -0.16874083590701
79872 78 -0.171599992242932 -0.171599992242931 -0.17159999224293
80384 78.5 -0.17444607271344 -0.174446072713439 -0.174446072713438
80896 79 -0.176979221804762 -0.176979221804761 -0.176979221804761
81408 79.5 -0.161122737216818 -0.161122737216819 -0.161122737216819
81920 80 -0.164363339980676 -0.164363339980677 -0.164363339980677
82432 80.5 -0.167661135911696 -0.167661135911697 -0.167661135911697
82944 81 -0.166040087256336 -0.166040087256336 -0.166040087256337
83456 81.5 -0.168704382684814 -0.168704382684814 -0.168704382684815
83968 82 -0.167379033292687 -0.167379033292697 -0.167379033292689
84480 82.5 -0.171172204155753 -0.171172204155763 -0.171172204155755
84992 83 -0.174837207786587 -0.174837207786599 -0.174837207786589
85504 83.5 -0.178393795996185 -0.178393795996197 -0.178393795996186
86016 84 -0.181889307255716 -0.181889307255727 -0.181889307255717
86528 84.5 -0.185277465944606 -0.185277465944616 -0.185277465944608
87040 85 -0.188650847164619 -0.188650847164628 -0.188650847164622
87552 85.5 -0.191947500821074 -0.191947500821082 -0.191947500821075
88064 86 -0.195002453551295 -0.195002453551303 -0.195002453551296
88576 86.5 -0.197822558447928 -0.197822558447936 -0.197822558447929
89088 87 -0.20074521772237 -0.200745217722377 -0.200745217722372
89600 87.5 -0.203466476308522 -0.203466476308528 -0.203466476308523
90112 88 -0.206003243633872 -0.206003243633878 -0.206003243633874
90624 88.5 -0.208408547032584 -0.208408547032589 -0.208408547032586
91136 89 -0.210876987328533 -0.210876987328537 -0.210876987328535
91648 89.5 -0.212694636729038 -0.212694636729042 -0.212694636729039
92160 90 -0.213715146674583 -0.213715146674586 -0.213715146674584
92672 90.5 -0.204672369142604 -0.204672369142619 -0.204672369142611
93184 91 -0.207965393335506 -0.20796539333552 -0.207965393335512
93696 91.5 -0.211297427436863 -0.211297427436875 -0.21129742743687
94208 92 -0.214025795395252 -0.214025795395264 -0.214025795395259
94720 92.5 -0.216890195715333 -0.216890195715345 -0.216890195715338
95232 93 -0.220287122752692 -0.220287122752706 -0.220287122752699
95744 93.5 -0.22368095510903 -0.223680955109045 -0.223680955109037
96256 94 -0.227102220170047 -0.227102220170061 -0.227102220170053
96768 94.5 -0.230432728757828 -0.230432728757841 -0.230432728757834
97280 95 -0.233422186053767 -0.23342218605378 -0.233422186053774
97792 95.5 -0.236656849225612 -0.236656849225625 -0.236656849225619
98304 96 -0.239491592831538 -0.239491592831551 -0.239491592831544
98816 96.5 -0.242045731315964 -0.242045731315976 -0.24204573131597
99328 97 -0.244898212488782 -0.244898212488793 -0.244898212488787
99840 97.5 -0.247390532570004 -0.247390532570014 -0.247390532570009
100352 98 -0.249835548767886 -0.249835548767895 -0.249835548767892
100864 98.5 -0.252040936354232 -0.25204093635424 -0.252040936354238
101376 99 -0.252222784137462 -0.252222784137476 -0.252222784137467
101888 99.5 -0.255211808648077 -0.255211808648093 -0.255211808648081
102400 100 -0.258293997896394 -0.258293997896409 -0.258293997896397
102912 100.5 -0.261304408147344 -0.261304408147359 -0.261304408147348
103424 101 -0.261744301684601 -0.261744301684615 -0.261744301684607
103936 101.5 -0.264943200771507 -0.264943200771519 -0.264943200771512
104448 102 -0.267754251197505 -0.267754251197518 -0.267754251197513
104960 102.5 -0.271280372887903 -0.271280372887917 -0.271280372887912
105472 103 -0.274467997758066 -0.274467997758079 -0.274467997758073
105984 103.5 -0.266471841322014 -0.266471841322085 -0.26647184132198
106496 104 -0.260649374821218 -0.260649374821291 -0.260649374821175
107008 104.5 -0.186689058004187 -0.18668905800419 -0.18668905800419
107520 105 -0.189798253580848 -0.189798253580852 -0.189798253580851
108032 105.5 -0.192868566483102 -0.192868566483106 -0.192868566483106
108544 106 -0.196068110825837 -0.196068110825839 -0.196068110825839
109056 106.5 -0.199096837561576 -0.199096837561577 -0.199096837561578
109568 107 -0.199741518360426 -0.199741518360428 -0.199741518360428
110080 107.5 -0.203421928259601 -0.203421928259604 -0.203421928259604
110592 108 -0.207076951596474 -0.207076951596476 -0.207076951596478
111104 108.5 -0.210704123546312 -0.210704123546314 -0.210704123546316
111616 109 -0.214306952666927 -0.214306952666929 -0.21430695266693
112128 109.5 -0.217831196797541 -0.217831196797542 -0.217831196797542
112640 110 -0.221361130975874 -0.221361130975876 -0.221361130975876
113152 110.5 -0.224820241330544 -0.224820241330546 -0.224820241330547
113664 111 -0.228287720818555 -0.228287720818558 -0.228287720818558
114176 111.5 -0.231698480028176 -0.231698480028179 -0.231698480028179
114688 112 -0.234671803755981 -0.234671803755982 -0.234671803755983
115200 112.5 -0.237806448019267 -0.237806448019268 -0.237806448019269
115712 113 -0.240705183189256 -0.240705183189256 -0.240705183189258
116224 113.5 -0.233244567911628 -0.23324456791164 -0.233244567911633
116736 114 -0.236966554152197 -0.236966554152208 -0.236966554152202
117248 114.5 -0.240655384960661 -0.240655384960672 -0.240655384960667
117760 115 -0.244300067262892 -0.244300067262902 -0.244300067262898
118272 115.5 -0.247794235494014 -0.247794235494025 -0.24779423549402
118784 116 -0.251332449667857 -0.251332449667868 -0.251332449667862
119296 116.5 -0.254925070728718 -0.254925070728729 -0.254925070728724
119808 117 -0.258225665281139 -0.258225665281148 -0.258225665281144
120320 117.5 -0.261101969374675 -0.261101969374684 -0.26110196937468
120832 118 -0.264787355109118 -0.264787355109128 -0.264787355109122
121344 118.5 -0.268079450017268 -0.268079450017277 -0.268079450017272
121856 119 -0.267025993685203 -0.267025993685201 -0.267025993685207
122368 119.5 -0.25035121198835 -0.250351211988345 -0.250351211988354
122880 120 -0.254146055098547 -0.254146055098541 -0.25414605509855
123392 120.5 -0.257886809073722 -0.257886809073716 -0.257886809073724
123904 121 -0.261511091223716 -0.261511091223711 -0.261511091223719
124416 121.5 -0.265217392145207 -0.265217392145202 -0.26521739214521
124928 122 -0.268812874811137 -0.268812874811131 -0.268812874811139
125440 122.5 -0.272167505926605 -0.272167505926599 -0.272167505926606
125952 123 -0.275602117405089 -0.275602117405084 -0.275602117405091
126464 123.5 -0.278903137520963 -0.278903137520958 -0.278903137520965
126976 124 -0.281964809626215 -0.281964809626212 -0.281964809626217
127488 124.5 -0.285836166069047 -0.285836166069043 -0.285836166069049
128000 125 -0.278674251850297 -0.278674251850281 -0.278674251850312
128512 125.5 -0.281845378595016 -0.281845378595 -0.28184537859503
129024 126 -0.285064433401734 -0.285064433401717 -0.285064433401746
129536 126.5 -0.288673597177111 -0.288673597177094 -0.288673597177123
130048 127 -0.291980568955838 -0.291980568955822 -0.29198056895585
130560 127.5 -0.294317977172524 -0.29431797717251 -0.294317977172536
131072 128 -0.240734668247729 -0.240734668247733 -0.240734668247734
131584 128.5 -0.24376258442858 -0.243762584428585 -0.243762584428586
132096 129 -0.247358223269825 -0.247358223269829 -0.247358223269831
132608 129.5 -0.25007775000557 -0.250077750005573 -0.250077750005577
133120 130 -0.244813861002256 -0.244813861002257 -0.244813861002251
133632 130.5 -0.248308745665454 -0.248308745665455 -0.24830874566545
134144 131 -0.251978140197119 -0.251978140197121 -0.251978140197117
134656 131.5 -0.25526868696971 -0.255268686969711 -0.255268686969708
135168 132 -0.257308018919031 -0.257308018919032 -0.257308018919027
135680 132.5 -0.260012642179039 -0.260012642179039 -0.260012642179034
136192 133 -0.16344751227323 -0.163447512273229 -0.163447512273229
136704 133.5 -0.166481483382439 -0.166481483382438 -0.166481483382438
137216 134 -0.169219764441596 -0.169219764441595 -0.169219764441595
137728 134.5 -0.172372779028051 -0.17237277902805 -0.172372779028051
138240 135 -0.175222269034653 -0.175222269034651 -0.175222269034651
138752 135.5 -0.177568872033197 -0.177568872033195 -0.177568872033195
139264 136 -0.179203529431249 -0.179203529431247 -0.179203529431248
139776 136.5 -0.182317048734389 -0.182317048734395 -0.182317048734391
140288 137 -0.185876092516727 -0.185876092516733 -0.185876092516728
140800 137.5 -0.189293177669672 -0.189293177669677 -0.189293177669671
141312 138 -0.192216775551656 -0.192216775551661 -0.192216775551656
141824 138.5 -0.195204420220743 -0.195204420220748 -0.195204420220744
142336 139 -0.197635845552177 -0.197635845552181 -0.197635845552178
142848 139.5 -0.198820823611843 -0.198820823611842 -0.198820823611857
143360 140 -0.203126772621751 -0.203126772621749 -0.203126772621764
143872 140.5 -0.20728321766676 -0.207283217666758 -0.207283217666773
144384 141 -0.211535983662048 -0.211535983662046 -0.211535983662059
144896 141.5 -0.215774033186495 -0.215774033186494 -0.215774033186506
145408 142 -0.21969954575113 -0.219699545751129 -0.219699545751141
145920 142.5 -0.22353445521967 -0.223534455219669 -0.223534455219682
146432 143 -0.227363478144728 -0.227363478144728 -0.22736347814474
146944 143.5 -0.230946468935812 -0.230946468935812 -0.230946468935823
147456 144 -0.119296170869668 -0.119296170869661 -0.119296170869659
147968 144.5 -0.124469064684009 -0.124469064684002 -0.124469064683999
148480 145 -0.129618207830629 -0.129618207830623 -0.12961820783062
148992 145.5 -0.134738277481647 -0.134738277481643 -0.134738277481639
149504 146 -0.139830477054569 -0.139830477054564 -0.13983047705456
150016 146.5 -0.144892531264047 -0.144892531264041 -0.144892531264038
150528 147 -0.149929408420184 -0.149929408420179 -0.149929408420175
151040 147.5 -0.154939630789972 -0.154939630789967 -0.154939630789963
151552 148 -0.159909621787313 -0.159909621787309 -0.159909621787305
152064 148.5 -0.164837709679405 -0.1648377096794 -0.164837709679397
152576 149 -0.169750168706375 -0.16975016870637 -0.169750168706367
153088 149.5 -0.174530654123042 -0.174530654123037 -0.174530654123034
153600 150 -0.179367445451365 -0.17936744545136 -0.179367445451356
154112 150.5 -0.184142603083176 -0.184142603083171 -0.184142603083167
154624 151 -0.188797697900169 -0.188797697900165 -0.188797697900162
155136 151.5 -0.193453890943053 -0.193453890943048 -0.193453890943045
155648 152 -0.198000659950283 -0.198000659950278 -0.198000659950274
156160 152.5 -0.202491735989871 -0.202491735989866 -0.202491735989863
156672 153 -0.207022063769476 -0.207022063769472 -0.207022063769469
157184 153.5 -0.211452113296982 -0.211452113296977 -0.211452113296974
157696 154 -0.167433610630823 -0.167433610630807 -0.167433610630812
158208 154.5 -0.172419750031263 -0.172419750031246 -0.172419750031251
158720 155 -0.1773666738875 -0.177366673887483 -0.177366673887488
159232 155.5 -0.182282235655694 -0.182282235655678 -0.182282235655683
159744 156 -0.187016277826979 -0.187016277826963 -0.187016277826968
160256 156.5 -0.191195148790546 -0.191195148790531 -0.191195148790534
160768 157 -0.194025057026244 -0.194025057026226 -0.194025057026227
161280 157.5 -0.193955487537231 -0.193955487537212 -0.193955487537211
161792 158 -0.194645108328973 -0.194645108328961 -0.194645108328968
162304 158.5 -0.199487505898627 -0.199487505898615 -0.19948750589862
162816 159 -0.204266948156613 -0.204266948156601 -0.204266948156605
163328 159.5 -0.208933414241774 -0.208933414241762 -0.208933414241766
163840 160 -0.213412691323323 -0.21341269132331 -0.213412691323315
164352 160.5 -0.217659321430391 -0.217659321430378 -0.217659321430385
164864 161 -0.221630459644034 -0.221630459644023 -0.221630459644029
165376 161.5 -0.225429261916629 -0.225429261916621 -0.225429261916624
165888 162 -0.229391097165172 -0.229391097165163 -0.229391097165166
166400 162.5 -0.233180448731843 -0.233180448731833 -0.233180448731837
166912 163 -0.236639423592639 -0.236639423592629 -0.236639423592633
167424 163.5 -0.239674968168376 -0.23967496816837 -0.239674968168372
167936 164 -0.242283109924957 -0.242283109924952 -0.242283109924955
168448 164.5 -0.244622141213967 -0.244622141213962 -0.244622141213965
168960 165 -0.246801141146659 -0.246801141146655 -0.246801141146656
169472 165.5 -0.248681005368818 -0.248681005368814 -0.248681005368815
169984 166 -0.140782623536044 -0.140782623536048 -0.140782623536176
170496 166.5 -0.142852465783131 -0.14285246578313 -0.142852465783137
171008 167 -0.145402597710966 -0.145402597710962 -0.145402597710996
171520 167.5 -0.104735822690116 -0.104735822690114 -0.104735822690205
172032 168 -0.101086024184852 -0.101086024184855 -0.101086024184859
172544 168.5 -0.0858938200478453 -0.0858938200478317 -0.0858938200478397
173056 169 -0.08066582222892 -0.0806658222289317 -0.0806658222289186
173568 169.5 -0.0816097012800258 -0.0816097012800267 -0.0816097012800206
174080 170 -0.086350919246329 -0.0863509192463302 -0.0863509192463247
174592 170.5 -0.0910651052485789 -0.0910651052485806 -0.0910651052485745
175104 171 -0.0957242974199709 -0.0957242974199725 -0.0957242974199659
175616 171.5 -0.097422153882189 -0.0974221538821975 -0.0974221538821794
176128 172 -0.0936440253573205 -0.0936440253573298 -0.0936440253573308
176640 172.5 -0.0987185534161628 -0.0987185534161734 -0.0987185534161734
177152 173 -0.10377600748108 -0.103776007481091 -0.10377600748109
177664 173.5 -0.10881316940029 -0.108813169400298 -0.108813169400299
178176 174 -0.113821367690529 -0.113821367690538 -0.113821367690538
178688 174.5 -0.106331742337631 -0.106331742337634 -0.106331742337634
179200 175 -0.11126936223801 -0.111269362238013 -0.111269362238013
179712 175.5 -0.116189915823275 -0.116189915823278 -0.116189915823279
180224 176 -0.121070643723704 -0.121070643723707 -0.121070643723708
180736 176.5 -0.0975631529067487 -0.0975631529067497 -0.0975631529067405
181248 177 -0.0978261203528557 -0.0978261203528537 -0.097826120352854
181760 177.5 -0.101890041832906 -0.101890041832904 -0.101890041832903
182272 178 -0.105965207626103 -0.105965207626102 -0.105965207626101
182784 178.5 -0.10989978354604 -0.109899783546038 -0.109899783546038
183296 179 -0.113777038569476 -0.113777038569475 -0.113777038569475
183808 179.5 -0.11762755434951 -0.117627554349509 -0.117627554349508
184320 180 -0.121371463844366 -0.121371463844364 -0.121371463844364
184832 180.5 -0.125165564901203 -0.125165564901201 -0.125165564901201
185344 181 -0.128878313808819 -0.128878313808817 -0.128878313808817
185856 181.5 -0.133287944964524 -0.13328794496452 -0.133287944964521
186368 182 -0.137606348992961 -0.137606348992957 -0.137606348992958
186880 182.5 -0.115960952621714 -0.115960952621424 -0.115960952621537
187392 183 -0.113315730617717 -0.113315730617711 -0.113315730617719
187904 183.5 -0.11640856221526 -0.116408562215253 -0.11640856221526
188416 184 -0.11942875035378 -0.119428750353773 -0.119428750353781
188928 184.5 -0.122515949282978 -0.122515949282972 -0.122515949282979
189440 185 -0.125563815877725 -0.125563815877718 -0.125563815877726
189952 185.5 -0.12832403684863 -0.128324036848624 -0.128324036848631
190464 186 -0.131156855449661 -0.131156855449654 -0.131156855449662
190976 186.5 -0.134005261897005 -0.134005261896998 -0.134005261897006
191488 187 -0.117538571665124 -0.11753857166513 -0.117538571665128
192000 187.5 -0.0742777160620997 -0.0742777160621009 -0.0742777160620941
192512 188 -0.0775830329804412 -0.0775830329804434 -0.0775830329804354
193024 188.5 -0.0808726198043582 -0.0808726198043604 -0.0808726198043529
193536 189 -0.084294002793276 -0.084294002793277 -0.0842940027932709
194048 189.5 -0.0877436653493776 -0.0877436653493787 -0.0877436653493727
194560 190 -0.0912042702334412 -0.0912042702334437 -0.0912042702334365
195072 190.5 -0.0950835039185958 -0.0950835039185944 -0.0950835039185958
195584 191 -0.0995104904441357 -0.0995104904441348 -0.0995104904441356
196096 191.5 -0.10391296211147 -0.103912962111471 -0.103912962111471
196608 192 -0.108292025388475 -0.108292025388475 -0.108292025388475
197120 192.5 -0.112662847927719 -0.112662847927719 -0.112662847927719
197632 193 -0.117033520010367 -0.117033520010366 -0.117033520010367
198144 193.5 -0.109836258065685 -0.109836258065682 -0.10983625806569
198656 194 -0.113489085867386 -0.113489085867383 -0.11348908586739
199168 194.5 -0.117156680659894 -0.117156680659892 -0.117156680659899
199680 195 -0.120840088264682 -0.12084008826468 -0.120840088264687
200192 195.5 -0.124540089937056 -0.124540089937054 -0.12454008993706
200704 196 -0.12762991043321 -0.127629910433209 -0.127629910433215
201216 196.5 -0.0966739742296521 -0.0966739742296504 -0.0966739742296533
201728 197 -0.0970757254744088 -0.0970757254744096 -0.0970757254744175
202240 197.5 -0.10128474981474 -0.101284749814742 -0.101284749814749
202752 198 -0.105356985496481 -0.105356985496482 -0.105356985496488
