# Scalar ASCII output created by CarpetIOScalar
# created on air-di-federico.homenet.telecomitalia.it by federicofantoccoli on Jun 12 2024 at 12:32:20+0200
# parameter filename: "TOV_110_HLLE_res2.par"
# Build ID: build-sim-macbook-air-di-federico.local-federicofantoccoli-2024.06.03-11.02.01-7801
# Simulation ID: run-TOV_110_HLLE_res2-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-10.32.17-9411
# Run ID: run-TOV_110_HLLE_res2-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-10.32.17-9411
#
# ADMBASE::alp (admbase-lapse)
# 1:iteration 2:time 3:data
# data columns: 3:alp
32768 32 0.693564537429743
33280 32.5 0.69424950434892
33792 33 0.694951662930088
34304 33.5 0.695663265740859
34816 34 0.696363168726329
35328 34.5 0.697038873164076
35840 35 0.697698552156631
36352 35.5 0.698362290192639
36864 36 0.699042787260673
37376 36.5 0.699733526867006
37888 37 0.700414587693638
38400 37.5 0.701071257297288
38912 38 0.701708523557307
39424 38.5 0.702346293596291
39936 39 0.702998210914154
40448 39.5 0.703655469918556
40960 40 0.704294547069461
41472 40.5 0.704902730936715
41984 41 0.705493305929499
42496 41.5 0.706090971511195
43008 42 0.706702645259959
43520 42.5 0.707309064134737
44032 43 0.707889025583814
44544 43.5 0.708446191043948
45056 44 0.709003609504595
45568 44.5 0.709573467253438
46080 45 0.710142736141965
46592 45.5 0.710692821896235
47104 46 0.711224427094098
47616 46.5 0.711753659767225
48128 47 0.712287552703035
48640 47.5 0.712814886836197
49152 48 0.713323541421737
49664 48.5 0.713817369157635
50176 49 0.714308805831023
50688 49.5 0.714799702412145
51200 50 0.715278272276882
51712 50.5 0.715735502312695
52224 51 0.716177553685531
52736 51.5 0.716617463953716
53248 52 0.717057587594699
53760 52.5 0.717486088531225
54272 53 0.717892376913078
54784 53.5 0.718281357771523
55296 54 0.71866716492599
55808 54.5 0.719054487483481
56320 55 0.719433279889535
56832 55.5 0.719793931373645
57344 56 0.72014026197447
57856 56.5 0.720481714833676
58368 57 0.720818193752561
58880 57.5 0.721141147866271
59392 58 0.721447552182509
59904 58.5 0.721743389728349
60416 59 0.722032034653762
60928 59.5 0.722308202245959
61440 60 0.722567910499022
61952 60.5 0.722816994115917
62464 61 0.723062386468215
62976 61.5 0.723299618016194
63488 62 0.723518080217436
64000 62.5 0.723717381071669
64512 63 0.723908824762314
65024 63.5 0.724098680611246
65536 64 0.724279457803224
66048 64.5 0.724443422220988
66560 65 0.724596865009893
67072 65.5 0.724751646942233
67584 66 0.724906386765603
68096 66.5 0.72504627260385
68608 67 0.725161917192069
69120 67.5 0.725259943633148
69632 68 0.7253523805433
70144 68.5 0.725443112285682
70656 69 0.725528727855841
71168 69.5 0.72560570476035
71680 70 0.72567067565406
72192 70.5 0.725718765498546
72704 71 0.725749290033542
73216 71.5 0.725771039504215
73728 72 0.725794631498047
74240 72.5 0.725819057423588
74752 73 0.725831570830837
75264 73.5 0.725822855016766
75776 74 0.725797919054858
76288 74.5 0.725769180490292
76800 75 0.725741975302969
77312 75.5 0.725710384130611
77824 76 0.725665496598717
78336 76.5 0.725604193966409
78848 77 0.725530524539669
79360 77.5 0.725451583104455
79872 78 0.725371680001401
80384 78.5 0.725287749523361
80896 79 0.725191153614586
81408 79.5 0.725077387287196
81920 80 0.724953350292493
82432 80.5 0.724830481524164
82944 81 0.724710067244635
83456 81.5 0.724580859885634
83968 82 0.724434429235844
84480 82.5 0.724277193964134
84992 83 0.724121198841019
85504 83.5 0.723966366122244
86016 84 0.723799846459877
86528 84.5 0.723613266882134
87040 85 0.723413151961327
87552 85.5 0.723210833165697
88064 86 0.723007397126469
88576 86.5 0.722793865277988
89088 87 0.722563942322806
89600 87.5 0.722321316553407
90112 88 0.722073721131263
90624 88.5 0.721823252264354
91136 89 0.721564777875704
91648 89.5 0.721292991397007
92160 90 0.721008973134309
92672 90.5 0.720718629921883
93184 91 0.720425289602906
93696 91.5 0.720125745578897
94208 92 0.71981462098172
94720 92.5 0.719491297082923
95232 93 0.719160356254772
95744 93.5 0.718825290375919
96256 94 0.71848405676646
96768 94.5 0.718132019557625
97280 95 0.717767770579876
97792 95.5 0.71739420977862
98304 96 0.717014476662251
98816 96.5 0.716628655955238
99328 97 0.716234448505059
99840 97.5 0.715829424567696
100352 98 0.715412485113869
100864 98.5 0.714984884773226
101376 99 0.714550177656606
101888 99.5 0.714111119679604
102400 100 0.713665746923229
102912 100.5 0.713208607633063
103424 101 0.712737435254607
103936 101.5 0.712256830266257
104448 102 0.711773149614668
104960 102.5 0.711286799417672
105472 103 0.71079206336322
105984 103.5 0.71028443584995
106496 104 0.709765808369426
107008 104.5 0.709241666403494
107520 105 0.708714911913933
108032 105.5 0.708183758877615
108544 106 0.707644795125074
109056 106.5 0.707096736952988
109568 107 0.70654132440054
110080 107.5 0.705981431014938
110592 108 0.705418340188621
111104 108.5 0.704850454114985
111616 109 0.704274937789551
112128 109.5 0.703691017766759
112640 110 0.703101153165281
113152 110.5 0.702508428177667
113664 111 0.701913443360973
114176 111.5 0.701314541622946
114688 112 0.700710427203936
115200 112.5 0.700101446943953
115712 113 0.699488635591678
116224 113.5 0.698872754259291
116736 114 0.698254416947463
117248 114.5 0.697634072930666
117760 115 0.697011288816924
118272 115.5 0.696384778812605
118784 116 0.695753992832453
119296 116.5 0.695120419993613
119808 117 0.694486491715241
120320 117.5 0.69385315182996
120832 118 0.693219221210944
121344 118.5 0.69258324551703
121856 119 0.691945165488293
122368 119.5 0.6913059306513
122880 120 0.690666349149615
123392 120.5 0.690026906819672
123904 121 0.68938824818629
124416 121.5 0.688751348073259
124928 122 0.688117187771321
125440 122.5 0.687485956979263
125952 123 0.686856332063658
126464 123.5 0.686226425647288
126976 124 0.685596347443135
127488 124.5 0.684968896135594
128000 125 0.684346402713915
128512 125.5 0.683727857383999
129024 126 0.683111002382641
129536 126.5 0.682496554244452
130048 127 0.681888035750688
130560 127.5 0.681287402045478
131072 128 0.680692991586849
131584 128.5 0.680102427081467
132096 129 0.679515944888209
132608 129.5 0.678935997683026
133120 130 0.67836446756313
133632 130.5 0.677800956519195
134144 131 0.677243555854113
134656 131.5 0.6766913098672
135168 132 0.676146221479197
135680 132.5 0.675612274261278
136192 133 0.67509167666787
136704 133.5 0.674582621903599
137216 134 0.674081951423537
137728 134.5 0.673589736798092
138240 135 0.673109704267148
138752 135.5 0.672644804013096
139264 136 0.672193821679473
139776 136.5 0.671753582866884
140288 137 0.671323717931972
140800 137.5 0.670907569423926
141312 138 0.670508140102503
141824 138.5 0.670124602728738
142336 139 0.669754120813791
142848 139.5 0.669396513983415
143360 140 0.669055240861266
143872 140.5 0.668733265500996
144384 141 0.668429648698943
144896 141.5 0.668141747171753
145408 142 0.667869685683038
145920 142.5 0.66761637197611
146432 143 0.667383234990509
146944 143.5 0.667168529876978
147456 144 0.666970731449282
147968 144.5 0.666791164789899
148480 145 0.666631581374526
148992 145.5 0.666491459263496
149504 146 0.666370256763853
150016 146.5 0.666270281066278
150528 147 0.666194460459977
151040 147.5 0.666141844754063
151552 148 0.666108231981035
152064 148.5 0.666091604693474
152576 149 0.666094497502027
153088 149.5 0.666120069143907
153600 150 0.666167680177263
154112 150.5 0.666233624803375
154624 151 0.666315084801082
155136 151.5 0.666412002057633
155648 152 0.666525584150868
156160 152.5 0.666656367936198
156672 153 0.666804050745529
157184 153.5 0.666968289828864
157696 154 0.667148738043222
158208 154.5 0.667344426555251
158720 155 0.667554272487475
159232 155.5 0.66777830153659
159744 156 0.668017579423763
160256 156.5 0.668272539727593
160768 157 0.668541786573362
161280 157.5 0.668823118899932
161792 158 0.669115658014383
162304 158.5 0.669420384817815
162816 159 0.669738452146288
163328 159.5 0.670069616541832
163840 160 0.670412787751003
164352 160.5 0.670767557585036
164864 161 0.671134371337499
165376 161.5 0.671513396087782
165888 162 0.671904134359341
166400 162.5 0.672306335120229
166912 163 0.672720501126784
167424 163.5 0.673147041643325
167936 164 0.673585422195206
168448 164.5 0.674034637341337
168960 165 0.674494234821157
169472 165.5 0.674964465431384
169984 166 0.675445616940701
170496 166.5 0.675937529262297
171008 167 0.676439650233795
171520 167.5 0.67695136049653
172032 168 0.677472048834325
172544 168.5 0.678001195196076
173056 169 0.678538679529146
173568 169.5 0.679084562046768
174080 170 0.679638226195775
174592 170.5 0.680198100912493
175104 171 0.680762709138395
175616 171.5 0.681331835403886
176128 172 0.681906070130146
176640 172.5 0.682485137114989
177152 173 0.683067431507891
177664 173.5 0.683651804754202
178176 174 0.684239244308249
178688 174.5 0.684831703708225
179200 175 0.685429228949296
179712 175.5 0.686029338258098
180224 176 0.686629768194587
180736 176.5 0.6872309212762
181248 177 0.687834700116379
181760 177.5 0.688441466356813
182272 178 0.68904923611704
182784 178.5 0.689655839592649
183296 179 0.690260922122263
183808 179.5 0.690865470328932
184320 180 0.691470060353815
184832 180.5 0.692074235004339
185344 181 0.692677339751289
185856 181.5 0.693279180627432
186368 182 0.693879617198788
186880 182.5 0.694478119721683
187392 183 0.69507424986886
187904 183.5 0.695668180496379
188416 184 0.696260090870982
188928 184.5 0.69684929753056
189440 185 0.697434775600982
189952 185.5 0.698016547510008
190464 186 0.698595760447548
190976 186.5 0.699173091633144
191488 187 0.699747654468907
192000 187.5 0.700317880101946
192512 188 0.700883109670217
193024 188.5 0.701443898789181
193536 189 0.702000940156134
194048 189.5 0.702554102438452
194560 190 0.703102585312361
195072 190.5 0.70364576717891
195584 191 0.704183691969165
196096 191.5 0.704716696553039
196608 192 0.705244716053625
197120 192.5 0.705767196880954
197632 193 0.706283707617546
198144 193.5 0.706794298560521
198656 194 0.707299043154599
199168 194.5 0.707797537789392
199680 195 0.70828924574569
200192 195.5 0.708774177900967
200704 196 0.709252816612486
201216 196.5 0.709725376886664
201728 197 0.710191470494193
202240 197.5 0.710650528975535
202752 198 0.711102272484908
203264 198.5 0.711546669496201
203776 199 0.711983656381944
204288 199.5 0.712413061531564
204800 200 0.712834724309217
205312 200.5 0.713248578507512
205824 201 0.713654654132532
206336 201.5 0.714053036640221
206848 202 0.714443734520951
207360 202.5 0.714826541828645
207872 203 0.715201183326787
208384 203.5 0.715567687469056
208896 204 0.715926391236427
209408 204.5 0.716277359273701
209920 205 0.716620023050137
210432 205.5 0.716953746175713
210944 206 0.717278595423476
211456 206.5 0.717595096954925
211968 207 0.717903299938222
212480 207.5 0.718202657377419
212992 208 0.718492934732005
213504 208.5 0.718774622154144
214016 209 0.719048115801965
214528 209.5 0.719312989935902
215040 210 0.719568548158016
215552 210.5 0.719814763747756
216064 211 0.72005222522665
216576 211.5 0.720281242240836
217088 212 0.72050141349221
217600 212.5 0.720712153493757
218112 213 0.720913336540705
218624 213.5 0.721105246038251
219136 214 0.721288075687921
219648 214.5 0.721461721742098
220160 215 0.721625989118316
220672 215.5 0.721780711944458
221184 216 0.721925659586824
221696 216.5 0.722060672894296
222208 217 0.722186006393612
222720 217.5 0.722302137873072
223232 218 0.722408927798265
223744 218.5 0.722505452241068
224256 219 0.722591168576465
224768 219.5 0.722666680966166
225280 220 0.72273298077482
225792 220.5 0.722790202780481
226304 221 0.722837615291733
226816 221.5 0.722874695926053
227328 222 0.722901587768506
227840 222.5 0.722918412125228
228352 223 0.722924815789089
228864 223.5 0.722920614509561
229376 224 0.722906428095937
229888 224.5 0.722883129767748
230400 225 0.722850833315378
230912 225.5 0.722808890820186
231424 226 0.722756870068338
231936 226.5 0.722695145558572
232448 227 0.722624436400908
232960 227.5 0.722545055496551
233472 228 0.722456770454774
233984 228.5 0.722359224926574
234496 229 0.722252358069483
235008 229.5 0.722136520148001
235520 230 0.722012286094729
236032 230.5 0.721880278306906
236544 231 0.721740932611192
237056 231.5 0.721594577477384
237568 232 0.721441666670188
238080 232.5 0.721282261739958
238592 233 0.721115176938783
239104 233.5 0.720938331014634
239616 234 0.720750452167006
240128 234.5 0.720552132467586
240640 235 0.720344734844336
241152 235.5 0.720128614150897
241664 236 0.719902987937314
242176 236.5 0.719667340748379
242688 237 0.719422219780947
243200 237.5 0.719168574722573
243712 238 0.718906851473207
244224 238.5 0.718636878508258
244736 239 0.718358321277492
245248 239.5 0.718071168686347
245760 240 0.717775921190137
246272 240.5 0.717473189664262
246784 241 0.717162992417342
247296 241.5 0.716844697155853
247808 242 0.716517900045707
248320 242.5 0.716183016295966
248832 243 0.715840686735475
249344 243.5 0.71549099227479
249856 244 0.715133575246561
250368 244.5 0.714768190835319
250880 245 0.714394793198236
251392 245.5 0.714013422501887
251904 246 0.713624261795294
252416 246.5 0.71322752248855
252928 247 0.712823154298758
253440 247.5 0.712410956895706
253952 248 0.711990999831548
254464 248.5 0.711563609725834
254976 249 0.711128950121215
255488 249.5 0.710686916291
256000 250 0.710237439250388
256512 250.5 0.709780709565458
257024 251 0.709317172499101
257536 251.5 0.708847382655317
258048 252 0.708371727487467
258560 252.5 0.707890290121507
259072 253 0.707403100385746
259584 253.5 0.706910348958651
260096 254 0.70641219308517
260608 254.5 0.705908676398491
261120 255 0.705400087750002
261632 255.5 0.704887012160359
262144 256 0.704369732778262
262656 256.5 0.703847982503483
263168 257 0.703321599798041
263680 257.5 0.702791049875411
264192 258 0.702256964685588
264704 258.5 0.701719479132239
265216 259 0.701178370198243
265728 259.5 0.700633631965049
266240 260 0.700085509027947
266752 260.5 0.699534042308183
267264 261 0.698979124837632
267776 261.5 0.698421277069714
268288 262 0.697861887605343
268800 262.5 0.697302129682514
269312 263 0.696741918812735
269824 263.5 0.696180487311279
270336 264 0.695617604862263
270848 264.5 0.69505352253619
271360 265 0.694488164899405
271872 265.5 0.693921349367172
272384 266 0.693353554851757
272896 266.5 0.692785597900897
273408 267 0.692217812077922
273920 267.5 0.691650336228239
274432 268 0.691083863414475
274944 268.5 0.690519286615937
275456 269 0.689956817572788
275968 269.5 0.68939604713736
276480 270 0.68883667528423
276992 270.5 0.688278825434564
277504 271 0.687722866777034
278016 271.5 0.687169117597551
278528 272 0.686617611054654
279040 272.5 0.686068292553763
279552 273 0.685521524746482
280064 273.5 0.684977884590553
280576 274 0.684437351868077
281088 274.5 0.683899646088914
281600 275 0.683365691657698
282112 275.5 0.682837435135492
282624 276 0.682315464440418
283136 276.5 0.681798191152132
283648 277 0.681284453384325
284160 277.5 0.680775573023492
284672 278 0.680273535828687
285184 278.5 0.679778430418076
285696 279 0.679289209278811
286208 279.5 0.678805858611441
286720 280 0.678329199620992
287232 280.5 0.677859492149635
287744 281 0.67739686518803
288256 281.5 0.676942364735373
288768 282 0.676497047343026
289280 282.5 0.676060724596311
289792 283 0.675633048589842
290304 283.5 0.675215182356983
290816 284 0.674808888306232
291328 284.5 0.674414143680074
291840 285 0.674029142128255
292352 285.5 0.673652959406734
292864 286 0.673287245064062
293376 286.5 0.672934862371776
293888 287 0.672597303934964
294400 287.5 0.672273861189287
294912 288 0.671963180219845
295424 288.5 0.6716650431219
295936 289 0.671380192710771
296448 289.5 0.671108854556189
296960 290 0.670850491020554
297472 290.5 0.670605326151628
297984 291 0.670375182094973
298496 291.5 0.670161916722195
299008 292 0.669965312705662
299520 292.5 0.669783350055759
300032 293 0.669614764690496
300544 293.5 0.669460817233459
301056 294 0.669324330480689
301568 294.5 0.669206934676857
302080 295 0.669107781018593
302592 295.5 0.669025255024174
303104 296 0.668959207760223
303616 296.5 0.668910783645554
304128 297 0.668880376699639
304640 297.5 0.668866691006767
305152 298 0.66886813851096
305664 298.5 0.668884595047496
306176 299 0.668917180719382
306688 299.5 0.668966479018637
307200 300 0.669031696659374
307712 300.5 0.669111808018046
308224 301 0.66920672850348
308736 301.5 0.669316570744463
309248 302 0.669440245752586
309760 302.5 0.669575928319821
310272 303 0.669722941312954
310784 303.5 0.669882228488142
311296 304 0.67005471308954
311808 304.5 0.670239921692428
312320 305 0.670436535723571
312832 305.5 0.670643763610589
313344 306 0.670861882002282
313856 306.5 0.671091722872315
314368 307 0.671333572949158
314880 307.5 0.671586569343281
315392 308 0.6718493778266
315904 308.5 0.672121449401196
316416 309 0.67240336491621
316928 309.5 0.672695954962211
317440 310 0.672999338746626
317952 310.5 0.673312901413152
318464 311 0.673636030249353
318976 311.5 0.673968731970628
319488 312 0.674311555387613
320000 312.5 0.674664950644459
320512 313 0.675028726263785
321024 313.5 0.675402227003792
321536 314 0.675785070365871
322048 314.5 0.676177519956393
322560 315 0.676579988717877
323072 315.5 0.676992338370812
323584 316 0.677413931058163
324096 316.5 0.677844327583681
324608 317 0.678283614110284
325120 317.5 0.678731897038357
325632 318 0.679188738175737
326144 318.5 0.67965341505141
326656 319 0.680125726122487
327168 319.5 0.68060629481218
327680 320 0.6810956373533
328192 320.5 0.681593147791792
328704 321 0.682097619591212
329216 321.5 0.68260839424739
329728 322 0.683125235859473
330240 322.5 0.683647286746312
330752 323 0.684173120101984
331264 323.5 0.684701976189768
331776 324 0.685233999505137
332288 324.5 0.685768912612074
332800 325 0.686305453620466
333312 325.5 0.686842820423712
333824 326 0.687381853773007
334336 326.5 0.687923812048089
334848 327 0.688468362006172
335360 327.5 0.689013672964838
335872 328 0.68955836142981
336384 328.5 0.69010260957472
336896 329 0.690647365164814
337408 329.5 0.691193020122382
337920 330 0.691738977682491
338432 330.5 0.692284130954532
338944 331 0.692827645130985
339456 331.5 0.693369456527156
339968 332 0.693910016581092
340480 332.5 0.694449432000223
340992 333 0.69498697161295
341504 333.5 0.695521640070162
342016 334 0.696053198495239
342528 334.5 0.696582368087468
343040 335 0.697109905477166
343552 335.5 0.697635599825664
344064 336 0.698158323466671
344576 336.5 0.698676985448976
345088 337 0.699191217962429
345600 337.5 0.699701171094798
346112 338 0.700207034902863
346624 338.5 0.700708990045081
347136 339 0.701207280510685
347648 339.5 0.701701881496614
348160 340 0.702192169162907
348672 340.5 0.702677280286402
349184 341 0.703156838880886
349696 341.5 0.703631138741674
350208 342 0.70410065321171
350720 342.5 0.704565536561122
351232 343 0.705025514024456
351744 343.5 0.705480032802179
352256 344 0.705928544131173
352768 344.5 0.706370837298267
353280 345 0.706807144495227
353792 345.5 0.707237829382607
354304 346 0.707662958441779
354816 346.5 0.708082199130296
355328 347 0.708495049685039
355840 347.5 0.708901111808425
356352 348 0.709300293683736
356864 348.5 0.709692877971592
357376 349 0.710079214313028
357888 349.5 0.710459148133684
358400 350 0.710831948797348
358912 350.5 0.711197069095302
359424 351 0.711554773908903
359936 351.5 0.711905654858575
360448 352 0.712249658723423
360960 352.5 0.712586019584311
361472 353 0.712914133461843
361984 353.5 0.713234093829778
362496 354 0.71354626910805
363008 354.5 0.71385066891144
363520 355 0.714146946462033
364032 355.5 0.714434953872108
364544 356 0.714715118743482
365056 356.5 0.714988108428943
365568 357 0.715254006624722
366080 357.5 0.715511991659725
366592 358 0.715761112018644
367104 358.5 0.716001268905699
367616 359 0.716233152409341
368128 359.5 0.716457260470444
368640 360 0.716673297844841
369152 360.5 0.716880614540234
369664 361 0.717078975029389
370176 361.5 0.717268698021928
370688 362 0.717450116205005
371200 362.5 0.717623074869584
371712 363 0.717787055772074
372224 363.5 0.717941757300253
372736 364 0.718087410862503
373248 364.5 0.718224456969302
373760 365 0.71835303484078
374272 365.5 0.718472806489081
374784 366 0.718583290520051
375296 366.5 0.718684172522385
375808 367 0.718775319321105
376320 367.5 0.718856909895002
376832 368 0.718929477629792
377344 368.5 0.718993592325228
377856 369 0.719049494414894
378368 369.5 0.719096922457637
378880 370 0.719135149431919
379392 370.5 0.719163512697501
379904 371 0.719182258658123
380416 371.5 0.719192527850947
380928 372 0.719195126368023
381440 372.5 0.71918967775236
381952 373 0.719175330927814
382464 373.5 0.719151871821345
382976 374 0.71911978632205
383488 374.5 0.719079643365646
384000 375 0.719031739507794
384512 375.5 0.718976026414591
385024 376 0.718912180412768
385536 376.5 0.718839983533998
386048 377 0.718759666633769
386560 377.5 0.718671648491387
387072 378 0.718576052839911
387584 378.5 0.718472753428929
388096 379 0.718361725254814
388608 379.5 0.718243057224146
389120 380 0.718116932032651
389632 380.5 0.717983903866736
390144 381 0.717844824373881
390656 381.5 0.717700334375833
391168 382 0.717550191164658
391680 382.5 0.71739311550509
392192 383 0.717227547634025
392704 383.5 0.717052756787148
393216 384 0.716869137972727
393728 384.5 0.71667734091137
394240 385 0.71647739526589
394752 385.5 0.716268965946741
395264 386 0.716052161794222
395776 386.5 0.715827611251403
396288 387 0.71559580014021
396800 387.5 0.715356664741768
397312 388 0.715109830453494
397824 388.5 0.714855113220147
398336 389 0.714592881242371
398848 389.5 0.714323946790468
399360 390 0.714048870700581
399872 390.5 0.713767349240153
400384 391 0.713478592860484
400896 391.5 0.713182360494534
401408 392 0.712879215159969
401920 392.5 0.712569653100579
402432 393 0.712253318999467
402944 393.5 0.711929400852408
403456 394 0.711597686955012
403968 394.5 0.711258840515172
404480 395 0.710913539223339
404992 395.5 0.710561745076533
405504 396 0.710203113464393
406016 396.5 0.709837743228449
406528 397 0.709466019418148
407040 397.5 0.709087923990309
407552 398 0.708703175211864
408064 398.5 0.708312024089271
408576 399 0.707915209360862
409088 399.5 0.707512997790853
409600 400 0.707104902169558
