# Scalar ASCII output created by CarpetIOScalar
# created on air-di-federico.homenet.telecomitalia.it by federicofantoccoli on Jun 12 2024 at 12:32:20+0200
# parameter filename: "TOV_110_HLLE_res2.par"
# Build ID: build-sim-macbook-air-di-federico.local-federicofantoccoli-2024.06.03-11.02.01-7801
# Simulation ID: run-TOV_110_HLLE_res2-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-10.32.17-9411
# Run ID: run-TOV_110_HLLE_res2-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-10.32.17-9411
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
5120 5 2278.38698923228 2336.33384647842 10.408322095871 7.90032601356506 7.58768939971924 0 2.85152006149292 30 302934.334088325 302934.334088325 2393280 2393280 148733.102657084 148733.102657084 1175040 1175040 321.913590960925 474494.960590219 10735.1801038511 463759.780486368 948 1347209 30473 1316736 0 0 0 0 10.348687171936 1718188348.02909 6656
5632 5.5 2250.44577390341 2328.32220485613 11.3062529563904 8.79825687408447 8.4464111328125 0 2.86268949508667 33 299219.270098197 299219.270098197 2632608 2632608 146909.100120414 146909.100120414 1292544 1292544 339.179597977365 471491.461130203 11068.7939937871 460422.667136416 974 1348592 31856 1316736 0 0 0 0 11.2367684841156 1718188348.92702 7295
6144 6 2204.44112918273 2316.90244557882 12.3063979148865 9.79840183258057 9.35271716117859 0 3.02111101150513 36 293102.492536135 293102.492536135 2871936 2871936 143905.916913048 143905.916913048 1410048 1410048 363.614110513386 495607.725432866 11200.6011341847 484407.124298682 1156 1775098 33274 1741824 0 0 0 0 12.2300536632538 1718188349.92716 7934
6656 6.5 2166.17188305238 2303.56994661148 13.3104629516602 10.8024668693542 10.2814650535583 0 3.03131294250488 39 288014.213570644 288014.213570644 3111264 3111264 141407.700525659 141407.700525659 1527552 1527552 388.907499981503 586424.639354536 11375.0491611737 575049.590193362 1182 1776480 34656 1741824 0 0 0 0 13.2264609336853 1718188350.93123 8573
7168 7 2136.80706909368 2290.03981108131 14.3012928962708 11.7932968139648 11.2218351364136 0 3.11673903465271 42 284109.867906695 284109.867906695 3350592 3350592 139490.765470435 139490.765470435 1645056 1645056 402.668293153503 578962.317081007 11652.0513668823 567310.265714125 1280 1791722 36074 1755648 0 0 0 0 14.2097721099854 1718188351.92206 9212
7680 7.5 2111.50995487687 2276.23382230231 15.2950539588928 12.7870578765869 12.1705720424652 0 3.12696099281311 45 280746.363600429 280746.363600429 3589920 3589920 137839.369854362 137839.369854362 1762560 1762560 416.709084842023 573824.732533554 11924.2168770808 561900.515656473 1306 1793106 37458 1755648 0 0 0 0 15.1961464881897 1718188352.91582 9851
8192 8 2077.96916988682 2261.63977164792 16.3676819801331 13.8596858978271 13.1616246700287 0 3.26891589164734 48 276286.780828152 276286.780828152 3829248 3829248 135649.827410212 135649.827410212 1880064 1880064 438.54487428181 595242.322707536 12066.2222344181 583176.100473118 1488 2219613 38877 2180736 0 0 0 0 16.2603034973145 1718188353.98845 10490
8704 8.5 2062.30481101609 2249.0575294255 17.3457639217377 14.8377678394318 14.068647146225 0 3.28085947036743 51 274204.0476727 274204.0476727 4068576 4068576 134627.258063131 134627.258063131 1997568 1997568 460.770885945547 677668.863250246 12225.3806453791 665443.482604867 1514 2221001 40265 2180736 0 0 0 0 17.2294707298279 1718188354.96653 11129
9216 9 2047.68412280151 2236.84761004814 18.3307490348816 15.8227529525757 14.9907901287079 0 3.37834334373474 54 272260.080967689 272260.080967689 4307904 4307904 133672.819536483 133672.819536483 2115072 2115072 470.664473474286 666896.528541946 12421.4103123586 654475.118229587 1612 2236239 41679 2194560 0 0 0 0 18.2051858901978 1718188355.95151 11768
9728 9.5 2021.09087471219 2222.92921786717 19.4295508861542 16.9215548038483 16.0429110527039 0 3.38943243026733 57 268724.242701733 268724.242701733 4547232 4547232 131936.812301212 131936.812301212 2232576 2232576 482.484137775961 660661.927465876 12656.7931956113 648005.134270265 1638 2237622 43062 2194560 0 0 0 0 19.2959668636322 1718188357.05031 12407
