# Scalar ASCII output created by CarpetIOScalar
# created on air-di-federico.homenet.telecomitalia.it by federicofantoccoli on Jun 12 2024 at 12:32:20+0200
# parameter filename: "TOV_110_HLLE_res2.par"
# Build ID: build-sim-macbook-air-di-federico.local-federicofantoccoli-2024.06.03-11.02.01-7801
# Simulation ID: run-TOV_110_HLLE_res2-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-10.32.17-9411
# Run ID: run-TOV_110_HLLE_res2-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-10.32.17-9411
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
28672 28 0.00648538236480078
29184 28.5 0.00653604408747215
29696 29 0.00659383772662611
30208 29.5 0.00666800442780204
30720 30 0.00675810746509931
31232 30.5 0.0068553777777049
31744 31 0.00693883121176966
32256 31.5 0.00699090373561404
32768 32 0.0070237900468943
33280 32.5 0.00707358385267428
33792 33 0.00715910997723977
34304 33.5 0.00725838605992476
34816 34 0.00733449039713306
35328 34.5 0.00737627750677921
35840 35 0.00740629596785544
36352 35.5 0.0074548862156363
36864 36 0.0075324803225795
37376 36.5 0.00762242878791015
37888 37 0.00769582315222754
38400 37.5 0.00773718053202693
38912 38 0.00776070100316571
39424 38.5 0.00779907252298245
39936 39 0.00787083156926851
40448 39.5 0.0079582688995565
40960 40 0.0080230426036399
41472 40.5 0.00804834575148208
41984 41 0.00806177845152519
42496 41.5 0.00810652199769908
43008 42 0.00818864205047123
43520 42.5 0.00826662344628888
44032 43 0.00830278958134113
44544 43.5 0.00831232910957182
45056 44 0.00834243140184228
45568 44.5 0.00840847281575001
46080 45 0.00847564530027618
46592 45.5 0.00851012208388547
47104 46 0.00852514854778005
47616 46.5 0.00855818942228978
48128 47 0.00861659009962114
48640 47.5 0.00867076553586719
49152 48 0.00869985510905522
49664 48.5 0.00872013383343916
50176 49 0.00875805082286839
50688 49.5 0.00881175533021446
51200 50 0.00885573882009354
51712 50.5 0.00887752492829169
52224 51 0.00889433817002113
52736 51.5 0.00893025907290185
53248 52 0.00898526953441175
53760 52.5 0.00903448796634926
54272 53 0.00905908880989483
54784 53.5 0.00907137709226905
55296 54 0.00909959587808854
55808 54.5 0.00914943412633693
56320 55 0.00919610791454097
56832 55.5 0.00922096981635337
57344 56 0.00923902141620663
57856 56.5 0.00927473627067241
58368 57 0.00932428640918081
58880 57.5 0.00936469198979299
59392 58 0.00939148922534078
59904 58.5 0.00942351995656317
60416 59 0.00946926754753783
60928 59.5 0.00951266591870537
61440 60 0.00954193340092591
61952 60.5 0.00957179785186513
62464 61 0.00961979516529576
62976 61.5 0.00967466112539981
63488 62 0.00971142353972088
64000 62.5 0.00973213771313058
64512 63 0.00976571305916329
65024 63.5 0.00982321141139897
65536 64 0.00987881343972991
66048 64.5 0.00990895904733095
66560 65 0.00992920064208473
67072 65.5 0.00997052425695859
67584 66 0.010032334603553
68096 66.5 0.0100836030202938
68608 67 0.0101103635186327
69120 67.5 0.0101302588102224
69632 68 0.0101607216213598
70144 68.5 0.0101956642621422
70656 69 0.0102238899280502
71168 69.5 0.0102494086554136
71680 70 0.01027807129091
72192 70.5 0.0103004590307757
72704 71 0.0103066128102137
73216 71.5 0.0103077709410238
73728 72 0.0103243414325307
74240 72.5 0.0103554602654607
74752 73 0.010377698226775
75264 73.5 0.0103765581122737
75776 74 0.0103654216331256
76288 74.5 0.0103665062413931
76800 75 0.0103830197962136
77312 75.5 0.0103995675309268
77824 76 0.0104038935690282
78336 76.5 0.010397675376627
78848 77 0.0103889904508562
79360 77.5 0.0103846853985109
79872 78 0.0103888674062758
80384 78.5 0.0103985054218902
80896 79 0.0104009903302041
81408 79.5 0.0103872422594208
81920 80 0.010369960206121
82432 80.5 0.0103739477065031
82944 81 0.0103999271097134
83456 81.5 0.0104233859012814
83968 82 0.0104273104532806
84480 82.5 0.0104268492019203
84992 83 0.0104470551438148
85504 83.5 0.0104849919274387
86016 84 0.0105131398525393
86528 84.5 0.0105187375693874
87040 85 0.0105199288658743
87552 85.5 0.0105371923669665
88064 86 0.0105650996780042
88576 86.5 0.0105832797582215
89088 87 0.0105852174591986
89600 87.5 0.0105840258713248
90112 88 0.010593355164771
90624 88.5 0.010612122875856
91136 89 0.010629024648706
91648 89.5 0.0106371975002351
92160 90 0.0106419833536008
92672 90.5 0.01065446683527
93184 91 0.0106780966328705
93696 91.5 0.0107037398588285
94208 92 0.01072187891319
94720 92.5 0.0107339537252
95232 93 0.0107498312319265
95744 93.5 0.0107748019114432
96256 94 0.0108032949005931
96768 94.5 0.0108271788280137
97280 95 0.010845898914876
97792 95.5 0.0108657582121019
98304 96 0.0108915633076592
98816 96.5 0.010922195562037
99328 97 0.0109539557491365
99840 97.5 0.0109839950507955
100352 98 0.0110104575952567
100864 98.5 0.0110340431344896
101376 99 0.0110601677189989
101888 99.5 0.0110941480263201
102400 100 0.011132419744941
102912 100.5 0.0111643126568657
103424 101 0.0111859714748365
103936 101.5 0.0112072295896502
104448 102 0.0112395463954926
104960 102.5 0.0112808926426919
105472 103 0.011318769047697
105984 103.5 0.0113466638963918
106496 104 0.0113713150871641
107008 104.5 0.0114028760494311
107520 105 0.0114430425720549
108032 105.5 0.0114854654298276
108544 106 0.0115245025343384
109056 106.5 0.011560298057887
109568 107 0.0115969286770303
110080 107.5 0.0116384792695107
110592 108 0.0116860360704622
111104 108.5 0.011736217679365
111616 109 0.0117837053181235
112128 109.5 0.0118273366362089
112640 110 0.011872127671508
113152 110.5 0.0119228658209133
113664 111 0.0119778073267684
114176 111.5 0.0120317547955842
114688 112 0.0120832562288666
115200 112.5 0.0121350634693256
115712 113 0.0121888905613437
116224 113.5 0.0122436227329919
116736 114 0.0122984910175674
117248 114.5 0.0123546495267068
117760 115 0.0124126386977288
118272 115.5 0.0124705834962537
118784 116 0.0125267032474278
119296 116.5 0.0125824495582929
119808 117 0.0126408445356281
120320 117.5 0.0127018976807811
120832 118 0.0127623375825107
121344 118.5 0.0128205080493956
121856 119 0.0128786827815888
122368 119.5 0.0129392587790596
122880 120 0.0130013898643634
123392 120.5 0.0130629088404722
123904 121 0.0131232602133426
124416 121.5 0.0131834515142342
124928 122 0.0132451894168864
125440 122.5 0.0133099874561448
125952 123 0.0133766213505015
126464 123.5 0.0134409206015236
126976 124 0.0135016930087404
127488 124.5 0.0135644071537874
128000 125 0.0136338414984414
128512 125.5 0.0137057711450712
129024 126 0.0137725654781741
129536 126.5 0.0138348855219207
130048 127 0.0139003126713289
130560 127.5 0.0139713867153869
131072 128 0.0140425256886751
131584 128.5 0.0141090983575437
132096 129 0.0141730336433064
132608 129.5 0.0142383551341396
133120 130 0.0143061267156346
133632 130.5 0.0143748242341922
134144 131 0.0144420695193839
134656 131.5 0.0145057751960133
135168 132 0.0145667089761615
135680 132.5 0.0146293313745086
136192 133 0.0146966731881539
136704 133.5 0.0147651901769358
137216 134 0.0148286626129119
137728 134.5 0.0148869705184822
138240 135 0.0149467848926379
138752 135.5 0.0150116565662631
139264 136 0.0150766650564249
139776 136.5 0.0151345808916846
140288 137 0.015184771555732
140800 137.5 0.0152343362593867
141312 138 0.0152889910116136
141824 138.5 0.0153454898808524
142336 139 0.0153963911149241
142848 139.5 0.0154398900014827
143360 140 0.0154830337384617
143872 140.5 0.0155319096340252
144384 141 0.0155827500673379
144896 141.5 0.0156272605645162
145408 142 0.0156646326398442
145920 142.5 0.0157020749057541
146432 143 0.0157430547251706
146944 143.5 0.0157821721039899
147456 144 0.0158149192687626
147968 144.5 0.0158453928003689
148480 145 0.0158804117035815
148992 145.5 0.0159225978176727
149504 146 0.0159667900238515
150016 146.5 0.0160168357531767
150528 147 0.0160806063822679
151040 147.5 0.0161563797735422
151552 148 0.0162341260107716
152064 148.5 0.0163098031658813
152576 149 0.0163899599889741
153088 149.5 0.0164809034894391
153600 150 0.0165800688313101
154112 150.5 0.0166807077639219
154624 151 0.0167805303774372
155136 151.5 0.0168824878173818
155648 152 0.016989296382874
156160 152.5 0.0171002734272047
156672 153 0.0172133482804583
157184 153.5 0.0173278017742476
157696 154 0.017441643421182
158208 154.5 0.0175535110480929
158720 155 0.0176617897191057
159232 155.5 0.0177668594102654
159744 156 0.0178714249372139
160256 156.5 0.0179773282729938
160768 157 0.0180830646054784
161280 157.5 0.0181855251470303
161792 158 0.0182839937734222
162304 158.5 0.0183810457052543
162816 159 0.0184789019815392
163328 159.5 0.0185763576153411
163840 160 0.0186707224725804
164352 160.5 0.0187615803115392
164864 161 0.0188505010526646
165376 161.5 0.018937551316064
165888 162 0.0190209629559854
166400 162.5 0.019100083432475
166912 163 0.0191765605343629
167424 163.5 0.0192515941920833
167936 164 0.0193238458025641
168448 164.5 0.0193913764987583
168960 165 0.0194542884221554
169472 165.5 0.019514085961399
169984 166 0.0195714081737501
170496 166.5 0.0196256474201104
171008 167 0.0196781264171656
171520 167.5 0.0197305939006157
172032 168 0.0197836043911688
172544 168.5 0.0198369132129235
173056 169 0.0198905240651703
173568 169.5 0.0199452840440315
174080 170 0.0200013341649451
174592 170.5 0.0200570108425088
175104 171 0.0201105617941945
175616 171.5 0.0201625841498889
176128 172 0.0202153612931424
176640 172.5 0.0202694334887612
177152 173 0.0203220482101292
177664 173.5 0.0203704256476562
178176 174 0.0204158930104014
178688 174.5 0.0204625516290307
179200 175 0.0205114820890919
179712 175.5 0.0205588163915
180224 176 0.0206010192870147
180736 176.5 0.0206397881223277
181248 177 0.0206794019857992
181760 177.5 0.0207207940314973
182272 178 0.0207609230596495
182784 178.5 0.0207974011615516
183296 179 0.020831297602234
183808 179.5 0.0208650275676533
184320 180 0.0208991865277074
184832 180.5 0.0209325362225835
185344 181 0.0209644182884301
185856 181.5 0.0209957023788341
186368 182 0.0210269159215171
186880 182.5 0.0210569491393636
187392 183 0.0210850331463184
187904 183.5 0.0211127496256194
188416 184 0.0211419640885641
188928 184.5 0.0211715903602715
189440 185 0.0211989000529311
189952 185.5 0.0212237317508983
190464 186 0.0212488398095255
190976 186.5 0.0212758253497933
191488 187 0.0213030268683522
192000 187.5 0.0213281736755813
192512 188 0.0213513497418871
193024 188.5 0.0213742994551116
193536 189 0.021397907348819
194048 189.5 0.0214214226219132
194560 190 0.021443719010226
195072 190.5 0.021464552840174
195584 191 0.0214846346166593
196096 191.5 0.0215047547518155
196608 192 0.0215248324838336
197120 192.5 0.0215439928839012
197632 193 0.0215618061930074
198144 193.5 0.0215789576183571
198656 194 0.0215961221477456
199168 194.5 0.0216127992033276
199680 195 0.0216281440063642
200192 195.5 0.0216424057387373
200704 196 0.0216565436474006
201216 196.5 0.0216708083796884
201728 197 0.0216846178474787
202240 197.5 0.0216975756981059
202752 198 0.021709854652473
203264 198.5 0.0217217029203624
203776 199 0.0217331406489914
204288 199.5 0.0217441497026642
204800 200 0.0217548090345328
205312 200.5 0.021765182059888
205824 201 0.0217752954046817
206336 201.5 0.0217852720740232
206848 202 0.0217952025992909
207360 202.5 0.0218047874937765
207872 203 0.0218135542125426
208384 203.5 0.0218217162923822
208896 204 0.0218302409560973
209408 204.5 0.0218395018667204
209920 205 0.0218484753000507
210432 205.5 0.0218561310375339
210944 206 0.0218631505394599
211456 206.5 0.0218710258360496
211968 207 0.0218796824602306
212480 207.5 0.0218875282057554
212992 208 0.0218940178487555
213504 208.5 0.021900539863967
214016 209 0.0219082380883184
214528 209.5 0.0219166581122776
215040 210 0.0219245258333053
215552 210.5 0.0219321203832451
216064 211 0.0219407677727734
216576 211.5 0.0219508961552018
217088 212 0.0219616743128696
217600 212.5 0.0219724032873298
218112 213 0.0219833761874037
218624 213.5 0.0219952820896366
219136 214 0.0220082362538021
219648 214.5 0.0220218225888619
220160 215 0.0220359670108404
220672 215.5 0.0220511093667233
221184 216 0.0220672929558272
221696 216.5 0.0220839461551618
222208 217 0.0221011068234989
222720 217.5 0.0221188133311213
223232 218 0.0221344850210933
223744 218.5 0.022146407292075
224256 219 0.0221536891298852
224768 219.5 0.0221575933721548
225280 220 0.0221599197247504
225792 220.5 0.0221606187496368
226304 221 0.0221582608460791
226816 221.5 0.0221526728185689
227328 222 0.0221453634266209
227840 222.5 0.0221370381783077
228352 223 0.0221264998060685
228864 223.5 0.0221128826158908
229376 224 0.0220974460408146
229888 224.5 0.0220819052729653
230400 225 0.0220659987373268
230912 225.5 0.0220480310018364
231424 226 0.0220273499379161
231936 226.5 0.02200511123233
232448 227 0.0219826431601578
232960 227.5 0.0219600036150772
233472 228 0.0219363751037037
233984 228.5 0.0219111555737113
234496 229 0.0218843203702138
235008 229.5 0.0218563926868343
235520 230 0.0218327317964095
236032 230.5 0.0218166517856527
236544 231 0.021806754657411
237056 231.5 0.0218009888117795
237568 232 0.0217986078941193
238080 232.5 0.0217998913325939
238592 233 0.0218036764335218
239104 233.5 0.021806594145403
239616 234 0.0218069988549834
240128 234.5 0.0218061740579199
240640 235 0.0218058194137006
241152 235.5 0.0218046795373737
241664 236 0.0218004218231873
242176 236.5 0.0217926042880465
242688 237 0.0217829533355874
243200 237.5 0.0217730329187907
243712 238 0.0217631497266275
244224 238.5 0.0217533157588112
244736 239 0.0217437225024318
245248 239.5 0.0217346983260254
245760 240 0.0217272336671632
246272 240.5 0.0217228817623557
246784 241 0.0217212259833029
247296 241.5 0.0217202771163593
247808 242 0.021719129604641
248320 242.5 0.0217188493916594
248832 243 0.0217207269500176
249344 243.5 0.0217244295295967
249856 244 0.0217296088700754
250368 244.5 0.0217362857631488
250880 245 0.021744524716302
251392 245.5 0.0217538661674462
251904 246 0.0217640904682714
252416 246.5 0.0217754502488624
252928 247 0.0217876016237063
253440 247.5 0.0217996171111073
253952 248 0.0218112737808764
254464 248.5 0.0218230425253729
254976 249 0.0218349443533982
255488 249.5 0.0218465807038232
256000 250 0.0218579197870654
256512 250.5 0.0218691294242135
257024 251 0.021880299903656
257536 251.5 0.0218918713732162
258048 252 0.0219043836478946
258560 252.5 0.0219177193420003
259072 253 0.0219317044614102
259584 253.5 0.0219469368655479
260096 254 0.0219637425838395
260608 254.5 0.0219813750707522
261120 255 0.0219996224372297
261632 255.5 0.0220197514770317
262144 256 0.0220424849446578
262656 256.5 0.0220666553707828
263168 257 0.0220911154749951
263680 257.5 0.02211641525277
264192 258 0.0221434938316336
264704 258.5 0.0221720255760042
265216 259 0.0222010546055429
265728 259.5 0.0222304688151269
266240 260 0.022260921594697
266752 260.5 0.0222923697791983
267264 261 0.0223235685252487
267776 261.5 0.0223538280811977
268288 262 0.022384505123996
268800 262.5 0.022417099447252
269312 263 0.022450534858497
269824 263.5 0.0224826910731188
270336 264 0.0225139485149745
270848 264.5 0.0225462495993425
271360 265 0.0225794420153127
271872 265.5 0.0226119781206127
272384 266 0.0226443267906683
272896 266.5 0.0226780857792608
273408 267 0.0227127582905811
273920 267.5 0.0227468230168303
274432 268 0.0227807113816552
274944 268.5 0.0228157786615542
275456 269 0.0228519002204072
275968 269.5 0.0228883455319792
276480 270 0.0229251963244735
276992 270.5 0.0229624815182413
277504 271 0.0229999298307339
278016 271.5 0.0230380420396516
278528 272 0.0230772654124994
279040 272.5 0.0231166557847432
279552 273 0.0231556030226062
280064 273.5 0.0231952837582329
280576 274 0.0232359463122195
281088 274.5 0.0232753872675536
281600 275 0.0233130835384606
282112 275.5 0.0233524001416775
282624 276 0.0233949828153638
283136 276.5 0.023436823317614
283648 277 0.0234744022880963
284160 277.5 0.0235107706547295
284672 278 0.0235503706541185
285184 278.5 0.023591723190878
285696 279 0.0236308846034601
286208 279.5 0.0236683487642509
286720 280 0.0237066048668
287232 280.5 0.0237445831611719
287744 281 0.0237805333397341
288256 281.5 0.0238168533466982
288768 282 0.0238561199383073
289280 282.5 0.0238952436692449
289792 283 0.0239287410266137
290304 283.5 0.0239578983634789
290816 284 0.0239876337430393
291328 284.5 0.0240192277542124
291840 285 0.0240497399121909
292352 285.5 0.0240767080542876
292864 286 0.0241014228103342
293376 286.5 0.0241268231787916
293888 287 0.0241541812518847
294400 287.5 0.0241818570711236
294912 288 0.0242073605923547
295424 288.5 0.0242307372630816
295936 289 0.0242544065896786
296448 289.5 0.0242789684825506
296960 290 0.0243015711516188
297472 290.5 0.0243200551773097
297984 291 0.0243364459234826
298496 291.5 0.0243540982157648
299008 292 0.0243727177038293
299520 292.5 0.0243884053959863
300032 293 0.0243986495227168
300544 293.5 0.0244102391482107
301056 294 0.0244299668634577
301568 294.5 0.0244593495283339
302080 295 0.0244953861274208
302592 295.5 0.024534476283894
303104 296 0.0245766958881331
303616 296.5 0.0246245420613016
304128 297 0.0246787246353886
304640 297.5 0.0247372421601322
305152 298 0.0247981638914934
305664 298.5 0.0248617019778061
306176 299 0.024929183000612
306688 299.5 0.0250005904582553
307200 300 0.025074039587483
307712 300.5 0.0251483618427195
308224 301 0.025225137941824
308736 301.5 0.0253062606652653
309248 302 0.0253903229266492
309760 302.5 0.0254742047721419
310272 303 0.0255578423729322
310784 303.5 0.025644292038512
311296 304 0.0257350084352712
311808 304.5 0.0258279779380877
312320 305 0.0259203647570852
312832 305.5 0.0260098430688477
313344 306 0.0260974540115033
313856 306.5 0.0261851040573678
314368 307 0.026273669203333
314880 307.5 0.0263617994708152
315392 308 0.0264473646456654
315904 308.5 0.026530186192209
316416 309 0.0266120908061214
316928 309.5 0.0266944063007093
317440 310 0.0267765445172975
317952 310.5 0.0268569171435372
318464 311 0.0269344287109146
318976 311.5 0.0270089835300382
319488 312 0.0270813102063093
320000 312.5 0.0271519336812021
320512 313 0.0272203666053103
321024 313.5 0.0272852936722033
321536 314 0.0273460640846203
322048 314.5 0.0274035190126714
322560 315 0.0274587562335123
323072 315.5 0.027511421081391
323584 316 0.0275600218952869
324096 316.5 0.027603954885495
324608 317 0.0276443786167152
325120 317.5 0.0276825838719871
325632 318 0.0277180904106234
326144 318.5 0.027749252416597
326656 319 0.0277773986615584
327168 319.5 0.0278064295658595
327680 320 0.0278385362947227
328192 320.5 0.0278723530587604
328704 321 0.027904880869149
329216 321.5 0.0279359756663108
329728 322 0.027968119792097
330240 322.5 0.0280019902388959
330752 323 0.0280353781547184
331264 323.5 0.0280671837300031
331776 324 0.028099022777126
332288 324.5 0.028131499546707
332800 325 0.0281620866102454
333312 325.5 0.0281890164077315
333824 326 0.0282146081146397
334336 326.5 0.0282419231223606
334848 327 0.0282700161117866
335360 327.5 0.028295367667201
335872 328 0.028316847277067
336384 328.5 0.0283366748975601
336896 329 0.0283571011447666
337408 329.5 0.0283782211729842
337920 330 0.028398752495382
338432 330.5 0.0284174538457694
338944 331 0.0284339823120167
339456 331.5 0.0284493269283596
339968 332 0.0284651112965377
340480 332.5 0.0284818508357341
340992 333 0.0284982962554611
341504 333.5 0.0285129630210687
342016 334 0.0285259238041453
342528 334.5 0.0285386781159847
343040 335 0.0285524445782821
343552 335.5 0.0285668907633539
344064 336 0.0285806466855582
344576 336.5 0.0285929649674647
345088 337 0.0286044585719635
345600 337.5 0.0286159727359265
346112 338 0.0286273746987607
346624 338.5 0.0286381201172966
347136 339 0.028648387415801
347648 339.5 0.028658687019069
348160 340 0.0286687789306263
348672 340.5 0.0286779511001712
349184 341 0.028686090247947
349696 341.5 0.0286936946629513
350208 342 0.0287011075301421
350720 342.5 0.0287083270761421
351232 343 0.0287152366498874
351744 343.5 0.0287215594079194
352256 344 0.0287269364130219
352768 344.5 0.0287314195861729
353280 345 0.0287355776064685
353792 345.5 0.0287398502225147
354304 346 0.0287440921428819
354816 346.5 0.0287479364138123
355328 347 0.0287512419386824
355840 347.5 0.0287539541896189
356352 348 0.0287560074605523
356864 348.5 0.0287577584939463
357376 349 0.0287599209528123
357888 349.5 0.0287624513114542
358400 350 0.0287641907394052
358912 350.5 0.0287645013850396
359424 351 0.0287645150933459
359936 351.5 0.0287656097318155
360448 352 0.0287672929171786
360960 352.5 0.0287679435161392
361472 353 0.0287672317219449
361984 353.5 0.028766429128538
362496 354 0.0287665039030063
363008 354.5 0.0287670182972917
363520 355 0.0287668971643348
364032 355.5 0.028765640597584
364544 356 0.0287641874484175
365056 356.5 0.0287642047437882
365568 357 0.0287661408231873
366080 357.5 0.028768830899736
366592 358 0.0287708670327918
367104 358.5 0.0287724855307618
367616 359 0.0287752273871823
368128 359.5 0.0287798445584978
368640 360 0.028785473136578
369152 360.5 0.0287909965062249
369664 361 0.0287964557245228
370176 361.5 0.0288027567132529
370688 362 0.0288104764722791
371200 362.5 0.0288193236423465
371712 363 0.0288286451985693
372224 363.5 0.0288382878876432
372736 364 0.0288487773921629
373248 364.5 0.0288605468937458
373760 365 0.0288715118226763
374272 365.5 0.0288793205888452
374784 366 0.02888398174574
375296 366.5 0.028885960947347
375808 367 0.0288850715899096
376320 367.5 0.0288810946119284
376832 368 0.0288745383954484
377344 368.5 0.0288660221506712
377856 369 0.0288559441717069
378368 369.5 0.0288446829572019
378880 370 0.0288318909750239
379392 370.5 0.0288163623981137
379904 371 0.028798066086297
380416 371.5 0.0287790085721843
380928 372 0.028760532101924
381440 372.5 0.0287414043166781
381952 373 0.0287200436495897
382464 373.5 0.0286967932611427
382976 374 0.028672752795457
383488 374.5 0.0286482381790542
384000 375 0.0286233175220046
384512 375.5 0.0285981239020768
385024 376 0.0285721477445461
385536 376.5 0.028544737055311
386048 377 0.0285162636869034
386560 377.5 0.0284874600874069
387072 378 0.0284581024115007
387584 378.5 0.0284275831203979
388096 379 0.0283961040694402
388608 379.5 0.0283657503339384
389120 380 0.0283406272479256
389632 380.5 0.0283200668305156
390144 381 0.02830351904211
390656 381.5 0.0282906330182248
391168 382 0.0282804471670394
391680 382.5 0.0282711470384958
392192 383 0.0282609323402465
392704 383.5 0.0282493853343361
393216 384 0.0282374749115678
393728 384.5 0.0282255568329806
394240 385 0.0282121768634044
394752 385.5 0.0281959089371049
395264 386 0.0281774682994929
395776 386.5 0.0281586773689029
396288 387 0.0281403283458222
396800 387.5 0.028122168644085
397312 388 0.0281040465914225
397824 388.5 0.0280862164204959
398336 389 0.028069298528371
398848 389.5 0.0280545509110818
399360 390 0.028043154848903
399872 390.5 0.0280347719491379
400384 391 0.0280278343042637
400896 391.5 0.0280208144654366
401408 392 0.028014528711021
401920 392.5 0.0280102344363281
402432 393 0.0280074078311398
402944 393.5 0.0280044102902533
403456 394 0.0280006124825319
403968 394.5 0.0279971026390344
404480 395 0.0279950922713874
404992 395.5 0.0279943685692746
405504 396 0.0279937264138679
406016 396.5 0.0279932365042363
406528 397 0.0279938236763226
407040 397.5 0.0279951248014858
407552 398 0.0279957762510127
408064 398.5 0.0279959011078691
408576 399 0.02799712431264
409088 399.5 0.0279998135152765
409600 400 0.0280024462422512
