# Scalar ASCII output created by CarpetIOScalar
# created on air-di-federico.homenet.telecomitalia.it by federicofantoccoli on Jun 12 2024 at 12:32:20+0200
# parameter filename: "TOV_110_HLLE_res2.par"
# Build ID: build-sim-macbook-air-di-federico.local-federicofantoccoli-2024.06.03-11.02.01-7801
# Simulation ID: run-TOV_110_HLLE_res2-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-10.32.17-9411
# Run ID: run-TOV_110_HLLE_res2-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-10.32.17-9411
#
# GRHYDRO::dens (grhydro-dens)
# 1:iteration 2:time 3:data
# data columns: 3:dens
41472 40.5 0.0235231738103352
41984 41 0.0235231738180536
42496 41.5 0.0235231738267789
43008 42 0.0235231738359416
43520 42.5 0.0235231738435889
44032 43 0.023523173851136
44544 43.5 0.023523173858138
45056 44 0.0235231738645023
45568 44.5 0.0235231738712534
46080 45 0.0235231738771548
46592 45.5 0.0235231738829384
47104 46 0.023523173888289
47616 46.5 0.0235231738930025
48128 47 0.0235231738972411
48640 47.5 0.0235231739014168
49152 48 0.0235231739049352
49664 48.5 0.0235231739085943
50176 49 0.0235231739119254
50688 49.5 0.0235231739149122
51200 50 0.0235231739176564
51712 50.5 0.0235231739207037
52224 51 0.0235231739234199
52736 51.5 0.0235231739263174
53248 52 0.0235231739290045
53760 52.5 0.0235231739317586
54272 53 0.0235231739345345
54784 53.5 0.0235231739372953
55296 54 0.0235231739400125
55808 54.5 0.0235231739427426
56320 55 0.0235231739452493
56832 55.5 0.0235231739478453
57344 56 0.0235231739503398
57856 56.5 0.0235231739529332
58368 57 0.0235231739554632
58880 57.5 0.0235231739575669
59392 58 0.0235231739601486
59904 58.5 0.0235231739625661
60416 59 0.0235231739652047
60928 59.5 0.0235231739678327
61440 60 0.0235231739704446
61952 60.5 0.0235231739732014
62464 61 0.0235231739759385
62976 61.5 0.023523173978819
63488 62 0.0235231739815469
64000 62.5 0.0235231739842353
64512 63 0.0235231739869851
65024 63.5 0.0235231739895873
65536 64 0.0235231739926524
66048 64.5 0.0235231739954907
66560 65 0.0235231739983109
67072 65.5 0.0235231740010983
67584 66 0.0235231740038237
68096 66.5 0.0235231740065029
68608 67 0.023523174009135
69120 67.5 0.0235231740112457
69632 68 0.0235231740138087
70144 68.5 0.023523174016694
70656 69 0.0235231740190989
71168 69.5 0.023523174021613
71680 70 0.0235231740239649
72192 70.5 0.0235231740263643
72704 71 0.023523174028689
73216 71.5 0.0235231740311902
73728 72 0.0235231740334418
74240 72.5 0.0235231740357314
74752 73 0.0235231740379718
75264 73.5 0.0235231740400668
75776 74 0.0235231740421882
76288 74.5 0.0235231740444183
76800 75 0.0235231740463056
77312 75.5 0.0235231740478684
77824 76 0.0235231740496409
78336 76.5 0.0235231740517675
78848 77 0.0235231740536876
79360 77.5 0.0235231740555328
79872 78 0.0235231740573008
80384 78.5 0.0235231740589998
80896 79 0.0235231740607593
81408 79.5 0.0235231740624841
81920 80 0.0235231740627709
82432 80.5 0.0235231740643525
82944 81 0.02352317406579
83456 81.5 0.0235231740672409
83968 82 0.0235231740687192
84480 82.5 0.0235231740705819
84992 83 0.0235231740726175
85504 83.5 0.0235231740745324
86016 84 0.0235231740766991
86528 84.5 0.0235231740791357
87040 85 0.0235231740818056
87552 85.5 0.023523174084106
88064 86 0.0235231740870361
88576 86.5 0.0235231740903789
89088 87 0.0235231740945231
89600 87.5 0.0235231740983455
90112 88 0.0235231741031337
90624 88.5 0.0235231741077816
91136 89 0.0235231741138229
91648 89.5 0.023523174119505
92160 90 0.0235231741258538
92672 90.5 0.023523174131831
93184 91 0.0235231741380677
93696 91.5 0.0235231741456679
94208 92 0.0235231741538209
94720 92.5 0.023523174162509
95232 93 0.0235231741706527
95744 93.5 0.0235231741799105
96256 94 0.0235231741896898
96768 94.5 0.0235231741981467
97280 95 0.0235231742093475
97792 95.5 0.0235231742176967
98304 96 0.0235231742284431
98816 96.5 0.0235231742374235
99328 97 0.0235231742481996
99840 97.5 0.0235231742588689
100352 98 0.0235231742695462
100864 98.5 0.0235231742813068
101376 99 0.0235231742929213
101888 99.5 0.0235231743037055
102400 100 0.0235231743145481
102912 100.5 0.0235231743198752
103424 101 0.023523174329197
103936 101.5 0.0235231743400992
104448 102 0.0235231743509337
104960 102.5 0.0235231743612958
105472 103 0.0235231743732851
105984 103.5 0.0235231743842654
106496 104 0.0235231743944112
107008 104.5 0.0235231744020403
107520 105 0.0235231744122047
108032 105.5 0.0235231744217492
108544 106 0.0235231744294828
109056 106.5 0.023523174439272
109568 107 0.0235231744462419
110080 107.5 0.0235231744565179
110592 108 0.0235231744656256
111104 108.5 0.0235231744782159
111616 109 0.0235231744892497
112128 109.5 0.0235231745000387
112640 110 0.0235231745085249
113152 110.5 0.0235231745208949
113664 111 0.0235231745253664
114176 111.5 0.0235231745367791
114688 112 0.0235231745418513
115200 112.5 0.0235231745510816
115712 113 0.0235231745627513
116224 113.5 0.0235231745711014
116736 114 0.0235231745828255
117248 114.5 0.0235231745935826
117760 115 0.0235231746037218
118272 115.5 0.0235231746152172
118784 116 0.0235231746259334
119296 116.5 0.0235231746336183
119808 117 0.0235231746408514
120320 117.5 0.0235231746450718
120832 118 0.0235231746539707
121344 118.5 0.02352317466014
121856 119 0.0235231746688818
122368 119.5 0.023523174676224
122880 120 0.0235231746869641
123392 120.5 0.0235231746969419
123904 121 0.0235231747108446
124416 121.5 0.0235231747226694
124928 122 0.0235231747332928
125440 122.5 0.0235231747396947
125952 123 0.0235231747450577
126464 123.5 0.0235231747567864
126976 124 0.0235231747681822
127488 124.5 0.0235231747753028
128000 125 0.023523174778577
128512 125.5 0.0235231747863431
129024 126 0.0235231747979101
129536 126.5 0.0235231748094603
130048 127 0.0235231748177933
130560 127.5 0.0235231748266412
131072 128 0.0235231748346078
131584 128.5 0.0235231748447346
132096 129 0.0235231748557244
132608 129.5 0.0235231748665641
133120 130 0.0235231748729885
133632 130.5 0.0235231748853033
134144 131 0.0235231748962539
134656 131.5 0.0235231749082553
135168 132 0.0235231749193692
135680 132.5 0.0235231749263749
136192 133 0.023523174935533
136704 133.5 0.0235231749468718
137216 134 0.0235231749591443
137728 134.5 0.0235231749697004
138240 135 0.0235231749797773
138752 135.5 0.0235231749919361
139264 136 0.023523175003487
139776 136.5 0.0235231750132206
140288 137 0.0235231750256857
140800 137.5 0.02352317503608
141312 138 0.0235231750477248
141824 138.5 0.0235231750589189
142336 139 0.0235231750707827
142848 139.5 0.023523175076787
143360 140 0.023523175087252
143872 140.5 0.0235231750994376
144384 141 0.0235231751102087
144896 141.5 0.0235231751211431
145408 142 0.0235231751317279
145920 142.5 0.0235231751440923
146432 143 0.0235231751548992
146944 143.5 0.0235231751656638
147456 144 0.023523175176411
147968 144.5 0.0235231751880088
148480 145 0.0235231752013903
148992 145.5 0.0235231752124135
149504 146 0.0235231752244111
150016 146.5 0.0235231752357477
150528 147 0.0235231752469569
151040 147.5 0.0235231752591147
151552 148 0.0235231752692919
152064 148.5 0.0235231752801189
152576 149 0.0235231752899705
153088 149.5 0.0235231753017433
153600 150 0.0235231753145225
154112 150.5 0.0235231753250199
154624 151 0.023523175335647
155136 151.5 0.0235231753475254
155648 152 0.0235231753592789
156160 152.5 0.0235231753702145
156672 153 0.0235231753809564
157184 153.5 0.0235231753925799
157696 154 0.0235231754030224
158208 154.5 0.0235231754134422
158720 155 0.0235231754255201
159232 155.5 0.0235231754361136
159744 156 0.0235231754474547
160256 156.5 0.023523175458198
160768 157 0.0235231754699696
161280 157.5 0.0235231754818693
161792 158 0.0235231754915721
162304 158.5 0.0235231755032875
162816 159 0.0235231755152259
163328 159.5 0.0235231755256396
163840 160 0.0235231755371587
164352 160.5 0.0235231755487749
164864 161 0.0235231755600175
165376 161.5 0.0235231755700638
165888 162 0.0235231755813689
166400 162.5 0.0235231755931781
166912 163 0.0235231756041559
167424 163.5 0.0235231756160836
167936 164 0.0235231756281744
168448 164.5 0.0235231756379614
168960 165 0.0235231756494771
169472 165.5 0.0235231756610116
169984 166 0.0235231756729773
170496 166.5 0.0235231756824973
171008 167 0.0235231756928729
171520 167.5 0.0235231757039698
172032 168 0.0235231757149976
172544 168.5 0.0235231757250603
173056 169 0.0235231757358472
173568 169.5 0.0235231757469085
174080 170 0.0235231757584831
174592 170.5 0.0235231757698443
175104 171 0.0235231757797525
175616 171.5 0.0235231757903305
176128 172 0.0235231758012196
176640 172.5 0.0235231758124017
177152 173 0.0235231758226739
177664 173.5 0.0235231758333275
178176 174 0.023523175844105
178688 174.5 0.0235231758557306
179200 175 0.0235231758673509
179712 175.5 0.023523175877206
180224 176 0.0235231758879726
180736 176.5 0.0235231758998193
181248 177 0.0235231759104151
181760 177.5 0.0235231759208993
182272 178 0.0235231759318528
182784 178.5 0.0235231759428694
183296 179 0.0235231759551863
183808 179.5 0.0235231759666283
184320 180 0.0235231759776022
184832 180.5 0.023523175988687
185344 181 0.023523175999068
185856 181.5 0.0235231760095237
186368 182 0.023523176020973
186880 182.5 0.0235231760312728
187392 183 0.0235231760412881
187904 183.5 0.0235231760495966
188416 184 0.0235231760584242
188928 184.5 0.0235231760676715
189440 185 0.0235231760751607
189952 185.5 0.0235231760841574
190464 186 0.0235231760910609
190976 186.5 0.023523176097607
191488 187 0.0235231761044814
192000 187.5 0.0235231761117793
192512 188 0.0235231761163521
193024 188.5 0.0235231761213574
193536 189 0.0235231761254305
194048 189.5 0.0235231761289418
194560 190 0.0235231761320508
195072 190.5 0.0235231761347624
195584 191 0.0235231761370148
196096 191.5 0.0235231761393717
196608 192 0.0235231761416999
197120 192.5 0.0235231761439722
197632 193 0.0235231761455952
198144 193.5 0.0235231761476713
198656 194 0.0235231761498057
199168 194.5 0.0235231761522859
199680 195 0.0235231761548016
200192 195.5 0.023523176157054
200704 196 0.0235231761594521
201216 196.5 0.0235231761617473
201728 197 0.0235231761640614
202240 197.5 0.0235231761664772
202752 198 0.0235231761687783
203264 198.5 0.0235231761711244
203776 199 0.0235231761730998
204288 199.5 0.0235231761754798
204800 200 0.0235231761778205
205312 200.5 0.02352317618018
205824 201 0.0235231761826045
206336 201.5 0.023523176184971
206848 202 0.0235231761875186
207360 202.5 0.0235231761897239
207872 203 0.0235231761921508
208384 203.5 0.0235231761941383
208896 204 0.0235231761965173
209408 204.5 0.0235231761988038
209920 205 0.0235231762012021
210432 205.5 0.023523176203485
210944 206 0.0235231762058982
211456 206.5 0.0235231762082601
211968 207 0.0235231762106245
212480 207.5 0.0235231762132838
212992 208 0.0235231762159002
213504 208.5 0.0235231762182779
214016 209 0.0235231762205557
214528 209.5 0.0235231762229768
215040 210 0.0235231762253585
215552 210.5 0.0235231762277626
216064 211 0.0235231762302165
216576 211.5 0.0235231762326364
217088 212 0.0235231762349068
217600 212.5 0.0235231762372433
218112 213 0.023523176239615
218624 213.5 0.0235231762419239
219136 214 0.0235231762443559
219648 214.5 0.0235231762465795
220160 215 0.023523176249491
220672 215.5 0.023523176251626
221184 216 0.0235231762537224
221696 216.5 0.0235231762557573
222208 217 0.023523176257041
222720 217.5 0.0235231762589691
223232 218 0.0235231762608816
223744 218.5 0.0235231762627947
224256 219 0.0235231762647738
224768 219.5 0.0235231762666865
225280 220 0.0235231762683676
225792 220.5 0.023523176270221
226304 221 0.0235231762720919
226816 221.5 0.0235231762738827
227328 222 0.0235231762756866
227840 222.5 0.0235231762774882
228352 223 0.0235231762792493
228864 223.5 0.0235231762808893
229376 224 0.0235231762826213
229888 224.5 0.0235231762842374
230400 225 0.0235231762857674
230912 225.5 0.0235231762864663
231424 226 0.0235231762880885
231936 226.5 0.0235231762896297
232448 227 0.023523176291254
232960 227.5 0.0235231762926205
233472 228 0.0235231762942432
233984 228.5 0.0235231762956779
234496 229 0.0235231762971803
235008 229.5 0.0235231762982074
235520 230 0.0235231762998258
236032 230.5 0.0235231763009054
236544 231 0.0235231763021239
237056 231.5 0.0235231763033649
237568 232 0.0235231763027326
238080 232.5 0.0235231763040222
238592 233 0.0235231763050403
239104 233.5 0.0235231763068363
239616 234 0.0235231763084431
240128 234.5 0.0235231763108829
240640 235 0.0235231763124571
241152 235.5 0.0235231763153036
241664 236 0.0235231763180919
242176 236.5 0.023523176320376
242688 237 0.0235231763240455
243200 237.5 0.0235231763276339
243712 238 0.0235231763316825
244224 238.5 0.0235231763352627
244736 239 0.0235231763400386
245248 239.5 0.0235231763451119
245760 240 0.023523176350201
246272 240.5 0.0235231763560912
246784 241 0.0235231763619977
247296 241.5 0.0235231763685012
247808 242 0.0235231763747684
248320 242.5 0.0235231763824388
248832 243 0.0235231763903207
249344 243.5 0.0235231763985885
249856 244 0.0235231764062062
250368 244.5 0.0235231764150169
250880 245 0.0235231764221819
251392 245.5 0.0235231764304986
251904 246 0.023523176439429
252416 246.5 0.0235231764493633
252928 247 0.023523176457646
253440 247.5 0.023523176466664
253952 248 0.0235231764765272
254464 248.5 0.0235231764870881
254976 249 0.0235231764974501
255488 249.5 0.0235231765072862
256000 250 0.0235231765181348
256512 250.5 0.0235231765293628
257024 251 0.023523176537408
257536 251.5 0.0235231765455818
258048 252 0.0235231765530017
258560 252.5 0.0235231765619994
259072 253 0.0235231765705928
259584 253.5 0.0235231765805467
260096 254 0.0235231765909796
260608 254.5 0.0235231766017024
261120 255 0.0235231766144766
261632 255.5 0.0235231766251318
262144 256 0.0235231766366466
262656 256.5 0.0235231766479251
263168 257 0.0235231766590799
263680 257.5 0.0235231766716194
264192 258 0.0235231766807853
264704 258.5 0.0235231766933123
265216 259 0.0235231767034807
265728 259.5 0.0235231767139899
266240 260 0.0235231767258885
266752 260.5 0.0235231767380973
267264 261 0.0235231767467377
267776 261.5 0.0235231767576005
268288 262 0.0235231767694713
268800 262.5 0.0235231767815603
269312 263 0.0235231767894119
269824 263.5 0.0235231767995015
270336 264 0.0235231768112436
270848 264.5 0.0235231768230586
271360 265 0.0235231768336784
271872 265.5 0.0235231768408713
272384 266 0.0235231768495574
272896 266.5 0.0235231768601239
273408 267 0.0235231768699993
273920 267.5 0.0235231768812134
274432 268 0.0235231768934317
274944 268.5 0.0235231769027541
275456 269 0.023523176914797
275968 269.5 0.0235231769249359
276480 270 0.0235231769370019
276992 270.5 0.0235231769482626
277504 271 0.0235231769570082
278016 271.5 0.0235231769679383
278528 272 0.0235231769773773
279040 272.5 0.0235231769896655
279552 273 0.0235231769971019
280064 273.5 0.0235231770049131
280576 274 0.023523177014875
281088 274.5 0.0235231770264657
281600 275 0.0235231770394309
282112 275.5 0.0235231770507169
282624 276 0.0235231770592689
283136 276.5 0.0235231770677989
283648 277 0.0235231770767555
284160 277.5 0.0235231770866504
284672 278 0.0235231770935814
285184 278.5 0.0235231771046289
285696 279 0.0235231771152545
286208 279.5 0.0235231771274211
286720 280 0.0235231771391298
287232 280.5 0.023523177147725
287744 281 0.0235231771587022
288256 281.5 0.0235231771653715
288768 282 0.0235231771771629
289280 282.5 0.0235231771892057
289792 283 0.0235231772006258
290304 283.5 0.0235231772124569
290816 284 0.0235231772216083
291328 284.5 0.0235231772330429
291840 285 0.0235231772440771
292352 285.5 0.0235231772537061
292864 286 0.0235231772643395
293376 286.5 0.0235231772754982
293888 287 0.0235231772828115
294400 287.5 0.0235231772935847
294912 288 0.0235231773049482
295424 288.5 0.0235231773167412
295936 289 0.0235231773244882
296448 289.5 0.0235231773351956
296960 290 0.0235231773437514
297472 290.5 0.0235231773550885
297984 291 0.0235231773663666
298496 291.5 0.0235231773771477
299008 292 0.0235231773891077
299520 292.5 0.0235231773992707
300032 293 0.0235231774109045
300544 293.5 0.0235231774211121
301056 294 0.0235231774325948
301568 294.5 0.0235231774440837
302080 295 0.0235231774546201
302592 295.5 0.0235231774665018
303104 296 0.0235231774773585
303616 296.5 0.0235231774876089
304128 297 0.0235231774985563
304640 297.5 0.0235231775088786
305152 298 0.0235231775200381
305664 298.5 0.0235231775305623
306176 299 0.0235231775412947
306688 299.5 0.0235231775513732
307200 300 0.0235231775613514
307712 300.5 0.0235231775718385
308224 301 0.0235231775830666
308736 301.5 0.0235231775939598
309248 302 0.0235231776041724
309760 302.5 0.0235231776149289
310272 303 0.023523177626485
310784 303.5 0.0235231776376701
311296 304 0.0235231776482501
311808 304.5 0.0235231776584648
312320 305 0.0235231776694219
312832 305.5 0.0235231776804814
313344 306 0.0235231776921787
313856 306.5 0.0235231777029426
314368 307 0.0235231777142021
314880 307.5 0.0235231777253206
315392 308 0.0235231777367897
315904 308.5 0.0235231777470257
316416 309 0.0235231777578511
316928 309.5 0.0235231777694218
317440 310 0.0235231777803629
317952 310.5 0.0235231777920944
318464 311 0.023523177803372
318976 311.5 0.023523177814093
319488 312 0.0235231778250048
320000 312.5 0.0235231778369416
320512 313 0.0235231778479204
321024 313.5 0.0235231778582847
321536 314 0.0235231778683434
322048 314.5 0.0235231778798907
322560 315 0.0235231778917429
323072 315.5 0.023523177902785
323584 316 0.0235231779135336
324096 316.5 0.0235231779242287
324608 317 0.0235231779352093
325120 317.5 0.0235231779468185
325632 318 0.0235231779574211
326144 318.5 0.0235231779672006
326656 319 0.0235231779793131
327168 319.5 0.0235231779898201
327680 320 0.0235231779999148
328192 320.5 0.023523178011521
328704 321 0.0235231780219766
329216 321.5 0.0235231780329089
329728 322 0.0235231780432352
330240 322.5 0.0235231780552876
330752 323 0.0235231780663249
331264 323.5 0.0235231780760027
331776 324 0.0235231780875902
332288 324.5 0.0235231780983522
332800 325 0.0235231781087996
333312 325.5 0.0235231781189375
333824 326 0.0235231781298983
334336 326.5 0.0235231781410165
334848 327 0.0235231781530419
335360 327.5 0.0235231781634794
335872 328 0.0235231781743034
336384 328.5 0.0235231781855242
336896 329 0.0235231781956848
337408 329.5 0.0235231782052804
337920 330 0.0235231782148024
338432 330.5 0.0235231782248182
338944 331 0.023523178235464
339456 331.5 0.0235231782452492
339968 332 0.0235231782537324
340480 332.5 0.0235231782627646
340992 333 0.023523178270996
341504 333.5 0.0235231782790112
342016 334 0.0235231782856832
342528 334.5 0.023523178293219
343040 335 0.0235231782997165
343552 335.5 0.0235231783053804
344064 336 0.0235231783120936
344576 336.5 0.02352317831817
345088 337 0.0235231783230912
345600 337.5 0.0235231783277557
346112 338 0.0235231783317342
346624 338.5 0.0235231783357052
347136 339 0.0235231783396541
347648 339.5 0.0235231783428927
348160 340 0.0235231783457166
348672 340.5 0.0235231783483082
349184 341 0.0235231783504915
349696 341.5 0.0235231783528966
350208 342 0.0235231783549191
350720 342.5 0.0235231783566614
351232 343 0.0235231783586652
351744 343.5 0.0235231783608438
352256 344 0.0235231783628794
352768 344.5 0.0235231783649873
353280 345 0.0235231783671353
353792 345.5 0.0235231783693351
354304 346 0.0235231783715015
354816 346.5 0.0235231783737946
355328 347 0.0235231783760063
355840 347.5 0.0235231783782587
356352 348 0.0235231783805076
356864 348.5 0.0235231783827755
357376 349 0.0235231783851467
357888 349.5 0.023523178387402
358400 350 0.0235231783895938
358912 350.5 0.0235231783921724
359424 351 0.0235231783945232
359936 351.5 0.0235231783969915
360448 352 0.023523178399051
360960 352.5 0.0235231784013054
361472 353 0.0235231784036086
361984 353.5 0.0235231784058952
362496 354 0.0235231784081858
363008 354.5 0.023523178410424
363520 355 0.02352317841265
364032 355.5 0.0235231784150977
364544 356 0.0235231784175367
365056 356.5 0.0235231784200138
365568 357 0.0235231784224419
366080 357.5 0.0235231784248688
366592 358 0.02352317842721
367104 358.5 0.0235231784295526
367616 359 0.023523178431929
368128 359.5 0.0235231784342735
368640 360 0.0235231784366051
369152 360.5 0.023523178438814
369664 361 0.023523178440621
370176 361.5 0.0235231784428608
370688 362 0.0235231784445541
371200 362.5 0.0235231784467582
371712 363 0.0235231784489765
372224 363.5 0.0235231784512001
372736 364 0.0235231784533592
373248 364.5 0.0235231784554459
373760 365 0.0235231784575127
374272 365.5 0.0235231784596533
374784 366 0.0235231784615714
375296 366.5 0.023523178463467
375808 367 0.0235231784653754
376320 367.5 0.0235231784671641
376832 368 0.0235231784689899
377344 368.5 0.0235231784705016
377856 369 0.0235231784723729
378368 369.5 0.0235231784741818
378880 370 0.0235231784753137
379392 370.5 0.0235231784770791
379904 371 0.0235231784789543
380416 371.5 0.0235231784807991
380928 372 0.0235231784821577
381440 372.5 0.0235231784837991
381952 373 0.0235231784855142
382464 373.5 0.0235231784871449
382976 374 0.023523178488491
383488 374.5 0.0235231784895746
384000 375 0.0235231784902277
384512 375.5 0.0235231784916953
385024 376 0.0235231784935477
385536 376.5 0.0235231784949387
386048 377 0.0235231784964126
386560 377.5 0.0235231784978549
387072 378 0.0235231784991911
387584 378.5 0.0235231785004577
388096 379 0.0235231785014376
388608 379.5 0.023523178502866
389120 380 0.0235231785040913
389632 380.5 0.0235231785040546
390144 381 0.0235231785053434
390656 381.5 0.0235231785065758
391168 382 0.0235231785078158
391680 382.5 0.0235231785090738
392192 383 0.0235231785099302
392704 383.5 0.0235231785119118
393216 384 0.0235231785141352
393728 384.5 0.0235231785167731
394240 385 0.0235231785192988
394752 385.5 0.0235231785225878
395264 386 0.0235231785258218
395776 386.5 0.0235231785300535
396288 387 0.0235231785335396
396800 387.5 0.0235231785383567
397312 388 0.023523178542904
397824 388.5 0.0235231785480254
398336 389 0.0235231785545883
398848 389.5 0.0235231785594681
399360 390 0.0235231785660672
399872 390.5 0.0235231785725251
400384 391 0.0235231785784241
400896 391.5 0.0235231785865153
401408 392 0.0235231785932253
401920 392.5 0.0235231785996186
402432 393 0.0235231786062418
402944 393.5 0.0235231786133136
403456 394 0.0235231786213624
403968 394.5 0.0235231786279136
404480 395 0.0235231786379622
404992 395.5 0.0235231786474489
405504 396 0.0235231786571852
406016 396.5 0.0235231786684027
406528 397 0.0235231786783559
407040 397.5 0.0235231786886241
407552 398 0.0235231786990498
408064 398.5 0.0235231787094594
408576 399 0.0235231787194311
409088 399.5 0.0235231787296267
409600 400 0.0235231787399435
